DateTimeHOBO_UTC,Temp_Inc,Light_Inc
1/31/2018 19:30,4.519,6200
1/31/2018 19:35,3.788,6200
1/31/2018 19:40,3.578,5511.1
1/31/2018 19:45,3.578,6200
1/31/2018 19:50,3.472,4822.3
1/31/2018 19:55,3.472,6544.5
1/31/2018 20:00,3.578,10333.4
1/31/2018 20:05,4.102,7233.4
1/31/2018 20:10,3.788,2497.2
1/31/2018 20:15,3.367,3272.2
1/31/2018 20:20,3.261,5511.1
1/31/2018 20:25,3.261,5511.1
1/31/2018 20:30,3.155,3961.1
1/31/2018 20:35,3.261,5166.7
1/31/2018 20:40,3.155,6200
1/31/2018 20:45,3.261,5166.7
1/31/2018 20:50,3.261,2755.6
1/31/2018 20:55,3.155,3788.9
1/31/2018 21:00,3.049,2152.8
1/31/2018 21:05,2.943,1894.5
1/31/2018 21:10,3.049,4477.8
1/31/2018 21:15,2.943,1636.1
1/31/2018 21:20,2.837,1334.7
1/31/2018 21:25,2.73,1302.4
1/31/2018 21:30,2.73,1194.8
1/31/2018 21:35,2.624,1130.2
1/31/2018 21:40,2.624,861.1
1/31/2018 21:45,2.624,710.4
1/31/2018 21:50,2.517,549
1/31/2018 21:55,2.517,484.4
1/31/2018 22:00,2.517,398.3
1/31/2018 22:05,2.517,183
1/31/2018 22:10,2.517,172.2
1/31/2018 22:15,2.517,161.5
1/31/2018 22:20,2.517,150.7
1/31/2018 22:25,2.517,0
1/31/2018 22:30,2.624,0
1/31/2018 22:35,2.624,0
1/31/2018 22:40,2.837,0
1/31/2018 22:45,2.943,0
1/31/2018 22:50,3.261,0
1/31/2018 22:55,3.472,0
1/31/2018 23:00,3.683,0
1/31/2018 23:05,3.788,0
1/31/2018 23:10,3.998,0
1/31/2018 23:15,4.102,0
1/31/2018 23:20,4.207,0
1/31/2018 23:25,4.207,0
1/31/2018 23:30,4.207,0
1/31/2018 23:35,4.207,0
1/31/2018 23:40,4.102,0
1/31/2018 23:45,3.998,0
1/31/2018 23:50,3.998,0
1/31/2018 23:55,3.788,0
2/1/2018 0:00,3.683,0
2/1/2018 0:05,3.472,0
2/1/2018 0:10,3.367,0
2/1/2018 0:15,3.261,0
2/1/2018 0:20,3.261,0
2/1/2018 0:25,3.261,0
2/1/2018 0:30,3.155,0
2/1/2018 0:35,3.155,0
2/1/2018 0:40,3.155,0
2/1/2018 0:45,3.155,0
2/1/2018 0:50,3.155,0
2/1/2018 0:55,3.155,0
2/1/2018 1:00,3.155,0
2/1/2018 1:05,3.155,0
2/1/2018 1:10,3.261,0
2/1/2018 1:15,3.367,0
2/1/2018 1:20,3.472,0
2/1/2018 1:25,3.578,0
2/1/2018 1:30,3.683,0
2/1/2018 1:35,3.788,0
2/1/2018 1:40,3.998,0
2/1/2018 1:45,4.102,0
2/1/2018 1:50,4.207,0
2/1/2018 1:55,4.207,0
2/1/2018 2:00,4.311,0
2/1/2018 2:05,4.311,0
2/1/2018 2:10,4.311,0
2/1/2018 2:15,4.415,0
2/1/2018 2:20,4.415,0
2/1/2018 2:25,4.519,0
2/1/2018 2:30,4.519,0
2/1/2018 2:35,4.623,0
2/1/2018 2:40,4.623,0
2/1/2018 2:45,4.519,0
2/1/2018 2:50,4.519,0
2/1/2018 2:55,4.519,0
2/1/2018 3:00,4.519,0
2/1/2018 3:05,4.415,0
2/1/2018 3:10,4.415,0
2/1/2018 3:15,4.311,0
2/1/2018 3:20,4.207,0
2/1/2018 3:25,4.207,0
2/1/2018 3:30,4.102,0
2/1/2018 3:35,3.998,0
2/1/2018 3:40,3.998,0
2/1/2018 3:45,3.998,0
2/1/2018 3:50,3.998,0
2/1/2018 3:55,3.998,0
2/1/2018 4:00,3.998,0
