cruise,cast,niskin,niskin_other_method,station,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag,nearest_station,distance
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,dil,N,15%,b,a,>0&<200,151,6,1.393,2.13,32.4,20.6,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,dil,N,15%,b,b,>0&<200,151,6,1.393,2.13,36.1,19.5,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,dil,N,15%,b,c,>0&<200,151,6,1.393,2.13,34.6,18.9,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,NoN,15%,a,a,>0&<200,151,6,1.393,2.13,136,84.7,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,NoN,15%,a,b,>0&<200,151,6,1.393,2.13,145,83,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,NoN,15%,a,c,>0&<200,151,6,1.393,2.13,113,59.7,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,NoN,15%,b,a,>0&<200,151,6,1.393,2.13,134,72.6,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,NoN,15%,b,b,>0&<200,151,6,1.393,2.13,127,75.6,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,NoN,15%,b,c,>0&<200,151,6,1.393,2.13,118,79.8,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en608,1',11-12-13-14',NA',L1,2018-01-31 19:44:59+00:00,2018-01-31 21:00:00+00:00,2018-02-01 21:30:00+00:00,41.19641,-70.877725,2.84375,2.3088,1,5.0187593220339,1.22481221649958,TF,wsw,N,15%,a,a,>0&<200,151,6,1.393,2.13,137,79.2,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
