cruise,cast,niskin,niskin_other_method,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag,nearest_station,distance
ar66,1',10-11-12-13',NA',2022-04-20 14:33:53+00:00,2022-04-20 19:35:00+00:00,2022-04-21 18:30:00+00:00,41.0306666666667,-70.8825,3.24684688481814,7.391025,1,10.5092363636364,3.31520360795178,TF,wsw,NoN,65%,b,a,>10&<200,152,6,0.864,2.136,28.1,15,0.985,1.015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ar66,1',10-11-12-13',NA',2022-04-20 14:33:53+00:00,2022-04-20 19:35:00+00:00,2022-04-21 18:30:00+00:00,41.0306666666667,-70.8825,3.24684688481814,7.391025,1,10.5092363636364,3.31520360795178,TF,wsw,NoN,65%,b,b,>10&<200,152,6,0.864,2.136,26.1,13.7,0.985,1.015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ar66,1',10-11-12-13',NA',2022-04-20 14:33:53+00:00,2022-04-20 19:35:00+00:00,2022-04-21 18:30:00+00:00,41.0306666666667,-70.8825,3.24684688481814,7.391025,1,10.5092363636364,3.31520360795178,TF,wsw,NoN,65%,b,c,>10&<200,152,6,0.864,2.136,26.6,14.1,0.985,1.015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ar66,1',10-11-12-13',NA',2022-04-20 14:33:53+00:00,2022-04-20 19:35:00+00:00,2022-04-21 18:30:00+00:00,41.0306666666667,-70.8825,3.24684688481814,7.391025,1,10.5092363636364,3.31520360795178,TF,wsw,N,65%,a,a,>10&<200,152,6,0.864,2.136,27.9,14.6,0.985,1.015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ar66,1',10-11-12-13',NA',2022-04-20 14:33:53+00:00,2022-04-20 19:35:00+00:00,2022-04-21 18:30:00+00:00,41.0306666666667,-70.8825,3.24684688481814,7.391025,1,10.5092363636364,3.31520360795178,TF,wsw,N,65%,a,b,>10&<200,152,6,0.864,2.136,26.3,13.8,0.985,1.015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ar66,1',10-11-12-13',NA',2022-04-20 14:33:53+00:00,2022-04-20 19:35:00+00:00,2022-04-21 18:30:00+00:00,41.0306666666667,-70.8825,3.24684688481814,7.391025,1,10.5092363636364,3.31520360795178,TF,wsw,N,65%,a,c,>10&<200,152,6,0.864,2.136,24.7,13.1,0.985,1.015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ar66,1',10-11-12-13',NA',2022-04-20 14:33:53+00:00,2022-04-20 19:35:00+00:00,2022-04-21 18:30:00+00:00,41.0306666666667,-70.8825,3.24684688481814,7.391025,1,10.5092363636364,3.31520360795178,TF,wsw,N,65%,b,a,>10&<200,152,6,0.864,2.136,29.8,16.3,0.985,1.015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ar66,1',10-11-12-13',NA',2022-04-20 14:33:53+00:00,2022-04-20 19:35:00+00:00,2022-04-21 18:30:00+00:00,41.0306666666667,-70.8825,3.24684688481814,7.391025,1,10.5092363636364,3.31520360795178,TF,wsw,N,65%,b,b,>10&<200,152,6,0.864,2.136,24.9,13.2,0.985,1.015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ar66,1',10-11-12-13',NA',2022-04-20 14:33:53+00:00,2022-04-20 19:35:00+00:00,2022-04-21 18:30:00+00:00,41.0306666666667,-70.8825,3.24684688481814,7.391025,1,10.5092363636364,3.31520360795178,TF,wsw,N,65%,b,c,>10&<200,152,6,0.864,2.136,27.6,14.4,0.985,1.015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
ar66,1',10-11-12-13',NA',2022-04-20 14:33:53+00:00,2022-04-20 19:35:00+00:00,2022-04-21 18:30:00+00:00,41.0306666666667,-70.8825,3.24684688481814,7.391025,1,10.5092363636364,3.31520360795178,TF,wsw,N,65%,c,a,>10&<200,152,6,0.864,2.136,23.1,12.9,0.985,1.015,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
