cruise,cast,niskin,niskin_other_method,station,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag,nearest_station,distance
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,T0,wsw,NA,NA,NA,c,>10&<200,120,6,1.3933,2.129904724,6.16,3.53,0.513,0.513,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,dil,N,15%,a,a,>0&<200,120,6,1.3933,2.129904724,26.5,17.1,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,dil,N,15%,a,b,>0&<200,120,6,1.3933,2.129904724,26.9,17.4,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,dil,N,15%,a,c,>0&<200,120,6,1.3933,2.129904724,25.1,15.8,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,dil,N,15%,b,a,>0&<200,120,6,1.3933,2.129904724,26.6,18.3,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,dil,N,15%,b,b,>0&<200,120,6,1.3933,2.129904724,24.7,14.9,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,dil,N,15%,b,c,>0&<200,120,6,1.3933,2.129904724,27.5,19,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,NoN,15%,a,a,>0&<200,120,6,1.3933,2.129904724,52.7,35,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,NoN,15%,a,b,>0&<200,120,6,1.3933,2.129904724,59.1,34.8,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,NoN,15%,a,c,>0&<200,120,6,1.3933,2.129904724,53.1,32,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,NoN,15%,b,a,>0&<200,120,6,1.3933,2.129904724,60.5,36.7,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,NoN,15%,b,b,>0&<200,120,6,1.3933,2.129904724,62.3,37,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,NoN,15%,b,c,>0&<200,120,6,1.3933,2.129904724,61.9,37.7,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,N,15%,a,a,>0&<200,120,6,1.3933,2.129904724,110,55.4,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,N,15%,a,b,>0&<200,120,6,1.3933,2.129904724,110,55.3,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,N,15%,a,c,>0&<200,120,6,1.3933,2.129904724,102,55.6,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,N,15%,b,a,>0&<200,120,6,1.3933,2.129904724,105,58.8,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,N,15%,b,b,>0&<200,120,6,1.3933,2.129904724,103,58.3,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,N,15%,b,c,>0&<200,120,6,1.3933,2.129904724,99.2,53.6,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,dil,N,15%,a,a,>10&<200,120,6,1.3933,2.129904724,7.55,4.14,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,dil,N,15%,a,b,>10&<200,120,6,1.3933,2.129904724,7.42,4.12,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,dil,N,15%,a,c,>10&<200,120,6,1.3933,2.129904724,7.34,4.13,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,dil,N,15%,b,a,>10&<200,120,6,1.3933,2.129904724,6.67,3.7,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,dil,N,15%,b,b,>10&<200,120,6,1.3933,2.129904724,6.19,3.83,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,dil,N,15%,b,c,>10&<200,120,6,1.3933,2.129904724,7.25,4.12,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,N,15%,a,a,>10&<200,120,6,1.3933,2.129904724,23.7,14.8,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,N,15%,a,b,>10&<200,120,6,1.3933,2.129904724,26.1,13.4,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,N,15%,a,c,>10&<200,120,6,1.3933,2.129904724,23.2,13.2,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,N,15%,b,a,>10&<200,120,6,1.3933,2.129904724,24.7,13.6,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,N,15%,b,b,>10&<200,120,6,1.3933,2.129904724,27.5,17.2,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,N,15%,b,c,>10&<200,120,6,1.3933,2.129904724,22.4,12.8,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,dil,N,65%,a,a,>0&<200,120,6,1.3933,2.129904724,26,14.8,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,dil,N,65%,a,b,>0&<200,120,6,1.3933,2.129904724,26.5,12.2,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,dil,N,65%,a,c,>0&<200,120,6,1.3933,2.129904724,24.8,12.5,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,dil,N,65%,b,a,>0&<200,120,6,1.3933,2.129904724,22.3,11.1,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,dil,N,65%,b,b,>0&<200,120,6,1.3933,2.129904724,23.4,12.6,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,dil,N,65%,b,c,>0&<200,120,6,1.3933,2.129904724,23.4,11.8,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,NoN,65%,a,a,>0&<200,120,6,1.3933,2.129904724,51.4,28.5,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,NoN,65%,a,b,>0&<200,120,6,1.3933,2.129904724,50.4,26.4,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,NoN,65%,a,c,>0&<200,120,6,1.3933,2.129904724,48.9,26.8,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,NoN,65%,b,a,>0&<200,120,6,1.3933,2.129904724,33.8,18.5,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,NoN,65%,b,b,>0&<200,120,6,1.3933,2.129904724,33.5,17.5,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,NoN,65%,b,c,>0&<200,120,6,1.3933,2.129904724,36.1,20.7,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,N,65%,a,a,>0&<200,120,6,1.3933,2.129904724,97.6,54.4,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,N,65%,a,b,>0&<200,120,6,1.3933,2.129904724,98.5,51.1,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,N,65%,a,c,>0&<200,120,6,1.3933,2.129904724,63.5,51.7,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,N,65%,b,a,>0&<200,120,6,1.3933,2.129904724,104,51.4,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,N,65%,b,b,>0&<200,120,6,1.3933,2.129904724,97.3,48,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,N,65%,b,c,>0&<200,120,6,1.3933,2.129904724,96.1,49.4,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,dil,N,65%,a,a,>10&<200,120,6,1.3933,2.129904724,5.97,3.38,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,dil,N,65%,a,b,>10&<200,120,6,1.3933,2.129904724,6.69,4.23,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,dil,N,65%,a,c,>10&<200,120,6,1.3933,2.129904724,6.5,4.35,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,dil,N,65%,b,a,>10&<200,120,6,1.3933,2.129904724,5.85,3.21,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,dil,N,65%,b,b,>10&<200,120,6,1.3933,2.129904724,5.88,3.21,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,dil,N,65%,b,c,>10&<200,120,6,1.3933,2.129904724,5.5,3.21,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en617,1',13-14-15',NA',L1,2018-07-20 17:39:19+00:00,2018-07-20 18:54:00+00:00,2018-07-21 19:00:00+00:00,41.20336,-70.88546,1.88433333333333,20.1600666666667,1,22.3243068965517,0.914152508393863,TF,wsw,N,65%,a,a,>10&<200,120,6,1.3933,2.129904724,33.5,17.7,0.4995,0.4995,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
