DateTimeHOBO_UTC,Temp_Inc,Light_Inc,,,,,
2/3/2020 15:34,8.79,"7,342", , , , , 
2/3/2020 15:39,9.14,"8,571", , , , , 
2/3/2020 15:44,9.01,"11,361", , , , , 
2/3/2020 15:49,9.22,"9,165", , , , , 
2/3/2020 15:54,9.18,"12,052", , , , , 
2/3/2020 15:59,9.56,"9,352", , , , , 
2/3/2020 16:04,9.99,"71,127", , , , , 
2/3/2020 16:09,9.74,"20,014", , , , , 
2/3/2020 16:14,9.78,"10,767", , , , , 
2/3/2020 16:19,10.16,"20,680", , , , , 
2/3/2020 16:24,10.42,"74,527", , , , , 
2/3/2020 16:29,11.45,"21,422", , , , , 
2/3/2020 16:34,10.98,"21,002", , , , , 
2/3/2020 16:39,10.64,"13,696", , , , , 
2/3/2020 16:44,11.32,"9,692", , , , , 
2/3/2020 16:49,12.05,"22,477", , , , , 
2/3/2020 16:54,12.27,"16,993", , , , , 
2/3/2020 16:59,11.71,"15,273", , , , , 
2/3/2020 17:04,11.79,"14,766", , , , , 
2/3/2020 17:09,11.54,"10,112", , , , , 
2/3/2020 17:14,11.79,"12,902", , , , , 
2/3/2020 17:19,12.01,"29,696", , , , , 
2/3/2020 17:24,12.05,"15,217", , , , , 
2/3/2020 17:29,12.1,"13,235", , , , , 
2/3/2020 17:34,12.22,"12,595", , , , , 
2/3/2020 17:39,13.64,"27,075", , , , , 
2/3/2020 17:44,13.04,"29,348", , , , , 
2/3/2020 17:49,14.15,"54,845", , , , , 
2/3/2020 17:54,13,"13,921", , , , , 
2/3/2020 17:59,12.74,"14,049", , , , , 
2/3/2020 18:04,12.78,"13,844", , , , , 
2/3/2020 18:09,13.81,"53,780", , , , , 
2/3/2020 18:14,14.41,"44,831", , , , , 
2/3/2020 18:19,14.63,"51,507", , , , , 
2/3/2020 18:24,14.84,"50,217", , , , , 
2/3/2020 18:29,14.75,"28,713", , , , , 
2/3/2020 18:34,14.67,"40,980", , , , , 
2/3/2020 18:39,14.71,"39,752", , , , , 
2/3/2020 18:44,14.37,"38,472", , , , , 
2/3/2020 18:49,13.3,"6,467", , , , , 
2/3/2020 18:54,13.04,"6,280", , , , , 
2/3/2020 18:59,13.08,"7,122", , , , , 
2/3/2020 19:04,13.3,"9,551", , , , , 
2/3/2020 19:09,13.51,"8,115", , , , , 
2/3/2020 19:14,14.11,"10,125", , , , , 
2/3/2020 19:19,14.24,"10,588", , , , , 
2/3/2020 19:24,14.33,"11,474", , , , , 
2/3/2020 19:29,14.33,"9,846", , , , , 
2/3/2020 19:34,14.63,"9,743", , , , , 
2/3/2020 19:39,14.67,"11,351", , , , , 
2/3/2020 19:44,14.67,"10,573", , , , , 
2/3/2020 19:49,14.2,"10,066", , , , , 
2/3/2020 19:54,14.37,"9,917", , , , , 
2/3/2020 19:59,14.41,"9,679", , , , , 
2/3/2020 20:04,14.28,"7,611", , , , , 
2/3/2020 20:09,13.73,"7,916", , , , , 
2/3/2020 20:14,13.08,"3,281", , , , , 
2/3/2020 20:19,12.78,"2,662", , , , , 
2/3/2020 20:24,12.61,"2,647", , , , , 
2/3/2020 20:29,12.57,"2,500", , , , , 
2/3/2020 20:34,12.57,"2,730", , , , , 
2/3/2020 20:39,12.4,"2,632", , , , , 
2/3/2020 20:44,12.35,"3,455", , , , , 
2/3/2020 20:49,12.31,"2,984", , , , , 
2/3/2020 20:54,12.31,"2,288", , , , , 
2/3/2020 20:59,12.35,"2,170", , , , , 
2/3/2020 21:04,12.22,"1,971", , , , , 
2/3/2020 21:09,12.1,"1,850", , , , , 
2/3/2020 21:14,12.1,"5,494", , , , , 
2/3/2020 21:19,12.1,"2,616", , , , , 
2/3/2020 21:24,12.1,"3,448", , , , , 
2/3/2020 21:29,12.01,"2,524", , , , , 
2/3/2020 21:34,11.92,"1,980", , , , , 
2/3/2020 21:39,11.79,"1,575", , , , , 
2/3/2020 21:44,11.92,"1,271", , , , , 
2/3/2020 21:49,12.05,959, , , , , 
2/3/2020 21:54,12.1,761, , , , , 
2/3/2020 21:59,12.1,492, , , , , 
2/3/2020 22:04,12.05,295, , , , , 
2/3/2020 22:09,12.1,249, , , , , 
2/3/2020 22:14,12.05,183, , , , , 
2/3/2020 22:19,12.1,180, , , , , 
2/3/2020 22:24,12.1,133, , , , , 
2/3/2020 22:29,12.01,166, , , , , 
2/3/2020 22:34,11.92,100, , , , , 
2/3/2020 22:39,11.97,134, , , , , 
2/3/2020 22:44,12.01,141, , , , , 
2/3/2020 22:49,11.92,86, , , , , 
2/3/2020 22:54,11.84,4, , , , , 
2/3/2020 22:59,11.79,4, , , , , 
2/3/2020 23:04,11.71,0, , , , , 
2/3/2020 23:09,11.71,0, , , , , 
2/3/2020 23:14,11.67,0, , , , , 
2/3/2020 23:19,11.62,0, , , , , 
2/3/2020 23:24,11.58,0, , , , , 
2/3/2020 23:29,11.62,0, , , , , 
2/3/2020 23:34,11.58,0, , , , , 
2/3/2020 23:39,11.62,0, , , , , 
2/3/2020 23:44,11.58,0, , , , , 
2/3/2020 23:49,11.54,0, , , , , 
2/3/2020 23:54,11.58,0, , , , , 
2/3/2020 23:59,11.54,0, , , , , 
2/4/2020 0:04,11.58,0, , , , , 
2/4/2020 0:09,11.62,0, , , , , 
2/4/2020 0:14,11.58,0, , , , , 
2/4/2020 0:19,11.58,0, , , , , 
2/4/2020 0:24,11.58,0, , , , , 
2/4/2020 0:29,11.54,0, , , , , 
2/4/2020 0:34,11.54,0, , , , , 
2/4/2020 0:39,11.54,0, , , , , 
2/4/2020 0:44,11.54,0, , , , , 
2/4/2020 0:49,11.62,0, , , , , 
2/4/2020 0:54,11.67,0, , , , , 
2/4/2020 0:59,11.67,0, , , , , 
2/4/2020 1:04,11.67,0, , , , , 
2/4/2020 1:09,11.67,0, , , , , 
2/4/2020 1:14,11.71,0, , , , , 
2/4/2020 1:19,11.75,0, , , , , 
2/4/2020 1:24,11.71,0, , , , , 
2/4/2020 1:29,11.71,0, , , , , 
2/4/2020 1:34,11.75,0, , , , , 
2/4/2020 1:39,11.75,0, , , , , 
2/4/2020 1:44,11.71,0, , , , , 
2/4/2020 1:49,11.75,0, , , , , 
2/4/2020 1:54,11.71,0, , , , , 
2/4/2020 1:59,11.75,0, , , , , 
2/4/2020 2:04,11.75,0, , , , , 
2/4/2020 2:09,11.84,0, , , , , 
2/4/2020 2:14,11.79,0, , , , , 
2/4/2020 2:19,12.01,0, , , , , 
2/4/2020 2:24,12.14,0, , , , , 
2/4/2020 2:29,12.18,1, , , , , 
2/4/2020 2:34,12.27,0, , , , , 
2/4/2020 2:39,12.27,1, , , , , 
2/4/2020 2:44,12.35,1, , , , , 
2/4/2020 2:49,12.4,1, , , , , 
2/4/2020 2:54,12.35,1, , , , , 
2/4/2020 2:59,12.4,1, , , , , 
2/4/2020 3:04,12.48,1, , , , , 
2/4/2020 3:09,12.48,1, , , , , 
2/4/2020 3:14,12.48,0, , , , , 
2/4/2020 3:19,12.48,0, , , , , 
2/4/2020 3:24,12.52,0, , , , , 
2/4/2020 3:29,12.57,0, , , , , 
2/4/2020 3:34,12.57,0, , , , , 
2/4/2020 3:39,12.61,0, , , , , 
2/4/2020 3:44,12.61,0, , , , , 
2/4/2020 3:49,12.61,0, , , , , 
2/4/2020 3:54,12.57,0, , , , , 
2/4/2020 3:59,12.65,0, , , , , 
2/4/2020 4:04,12.65,0, , , , , 
2/4/2020 4:09,12.74,0, , , , , 
2/4/2020 4:14,12.7,0, , , , , 
2/4/2020 4:19,12.7,0, , , , , 
2/4/2020 4:24,12.74,0, , , , , 
2/4/2020 4:29,12.74,0, , , , , 
2/4/2020 4:34,12.74,0, , , , , 
2/4/2020 4:39,12.74,0, , , , , 
2/4/2020 4:44,12.78,0, , , , , 
2/4/2020 4:49,12.82,0, , , , , 
2/4/2020 4:54,12.74,0, , , , , 
2/4/2020 4:59,12.82,0, , , , , 
2/4/2020 5:04,12.78,0, , , , , 
2/4/2020 5:09,12.74,0, , , , , 
2/4/2020 5:14,12.74,0, , , , , 
2/4/2020 5:19,12.74,0, , , , , 
2/4/2020 5:24,12.7,0, , , , , 
2/4/2020 5:29,12.74,0, , , , , 
2/4/2020 5:34,12.74,0, , , , , 
2/4/2020 5:39,12.7,0, , , , , 
2/4/2020 5:44,12.74,0, , , , , 
2/4/2020 5:49,12.7,0, , , , , 
2/4/2020 5:54,12.65,0, , , , , 
2/4/2020 5:59,12.65,0, , , , , 
2/4/2020 6:04,12.7,0, , , , , 
2/4/2020 6:09,12.65,0, , , , , 
2/4/2020 6:14,12.65,0, , , , , 
2/4/2020 6:19,12.61,0, , , , , 
2/4/2020 6:24,12.61,0, , , , , 
2/4/2020 6:29,12.61,0, , , , , 
2/4/2020 6:34,12.61,0, , , , , 
2/4/2020 6:39,12.57,0, , , , , 
2/4/2020 6:44,12.57,0, , , , , 
2/4/2020 6:49,12.48,0, , , , , 
2/4/2020 6:54,12.52,0, , , , , 
2/4/2020 6:59,12.52,0, , , , , 
2/4/2020 7:04,12.52,0, , , , , 
2/4/2020 7:09,12.48,0, , , , , 
2/4/2020 7:14,12.52,0, , , , , 
2/4/2020 7:19,12.44,0, , , , , 
2/4/2020 7:24,12.44,0, , , , , 
2/4/2020 7:29,12.44,0, , , , , 
2/4/2020 7:34,12.4,0, , , , , 
2/4/2020 7:39,12.44,0, , , , , 
2/4/2020 7:44,12.4,0, , , , , 
2/4/2020 7:49,12.4,0, , , , , 
2/4/2020 7:54,12.35,0, , , , , 
2/4/2020 7:59,12.4,0, , , , , 
2/4/2020 8:04,12.35,0, , , , , 
2/4/2020 8:09,12.44,0, , , , , 
2/4/2020 8:14,12.4,0, , , , , 
2/4/2020 8:19,12.4,0, , , , , 
2/4/2020 8:24,12.35,0, , , , , 
2/4/2020 8:29,12.35,0, , , , , 
2/4/2020 8:34,12.4,0, , , , , 
2/4/2020 8:39,12.4,0, , , , , 
2/4/2020 8:44,12.35,0, , , , , 
2/4/2020 8:49,12.35,0, , , , , 
2/4/2020 8:54,12.35,0, , , , , 
2/4/2020 8:59,12.4,0, , , , , 
2/4/2020 9:04,12.44,0, , , , , 
2/4/2020 9:09,12.48,0, , , , , 
2/4/2020 9:14,12.57,0, , , , , 
2/4/2020 9:19,12.61,0, , , , , 
2/4/2020 9:24,12.74,0, , , , , 
2/4/2020 9:29,12.74,0, , , , , 
2/4/2020 9:34,12.74,0, , , , , 
2/4/2020 9:39,12.74,0, , , , , 
2/4/2020 9:44,12.74,0, , , , , 
2/4/2020 9:49,12.65,0, , , , , 
2/4/2020 9:54,12.61,0, , , , , 
2/4/2020 9:59,12.61,0, , , , , 
2/4/2020 10:04,12.57,0, , , , , 
2/4/2020 10:09,12.57,0, , , , , 
2/4/2020 10:14,12.57,0, , , , , 
2/4/2020 10:19,12.57,0, , , , , 
2/4/2020 10:24,12.57,0, , , , , 
2/4/2020 10:29,12.48,0, , , , , 
2/4/2020 10:34,12.48,0, , , , , 
2/4/2020 10:39,12.48,0, , , , , 
2/4/2020 10:44,12.52,0, , , , , 
2/4/2020 10:49,12.48,0, , , , , 
2/4/2020 10:54,12.52,0, , , , , 
2/4/2020 10:59,12.57,0, , , , , 
2/4/2020 11:04,12.57,0, , , , , 
2/4/2020 11:09,12.65,0, , , , , 
2/4/2020 11:14,12.65,0, , , , , 
2/4/2020 11:19,12.7,0, , , , , 
2/4/2020 11:24,12.78,0, , , , , 
2/4/2020 11:29,12.74,0, , , , , 
2/4/2020 11:34,12.7,0, , , , , 
2/4/2020 11:39,12.65,80, , , , , 
2/4/2020 11:44,12.65,158, , , , , 
2/4/2020 11:49,12.65,296, , , , , 
2/4/2020 11:54,12.7,411, , , , , 
2/4/2020 11:59,12.78,708, , , , , 
2/4/2020 12:04,12.82,868, , , , , 
2/4/2020 12:09,12.78,864, , , , , 
2/4/2020 12:14,12.82,"1,182", , , , , 
2/4/2020 12:19,12.78,"1,618", , , , , 
2/4/2020 12:24,12.82,"1,890", , , , , 
2/4/2020 12:29,12.87,"2,413", , , , , 
2/4/2020 12:34,12.87,"2,175", , , , , 
2/4/2020 12:39,12.87,"3,287", , , , , 
2/4/2020 12:44,12.87,"3,118", , , , , 
2/4/2020 12:49,12.95,"3,852", , , , , 
2/4/2020 12:54,13.12,"5,156", , , , , 
2/4/2020 12:59,13.17,"5,499", , , , , 
2/4/2020 13:04,13.17,"6,070", , , , , 
2/4/2020 13:09,13.25,"7,462", , , , , 
2/4/2020 13:14,13.25,"6,057", , , , , 
2/4/2020 13:19,13.12,"4,952", , , , , 
2/4/2020 13:24,13.17,"5,338", , , , , 
2/4/2020 13:29,13.12,"6,080", , , , , 
2/4/2020 13:34,13.21,"7,793", , , , , 
2/4/2020 13:39,13.43,"9,930", , , , , 
2/4/2020 13:44,13.47,"10,629", , , , , 
2/4/2020 13:49,13.64,"11,899", , , , , 
2/4/2020 13:54,13.77,"12,646", , , , , 
2/4/2020 13:59,13.77,"11,750", , , , , 
2/4/2020 14:04,13.85,"13,563", , , , , 
2/4/2020 14:09,13.9,"12,785", , , , , 
2/4/2020 14:14,13.85,"11,448", , , , , 
2/4/2020 14:19,13.77,"10,066", , , , , 
2/4/2020 14:24,13.77,"11,192", , , , , 
2/4/2020 14:29,13.73,"10,465", , , , , 
2/4/2020 14:34,13.81,"11,392", , , , , 
2/4/2020 14:39,14.07,"17,531", , , , , 
2/4/2020 14:44,14.41,"14,991", , , , , 
2/4/2020 14:49,14.24,"11,612", , , , , 
2/4/2020 14:54,14.37,"14,515", , , , , 
2/4/2020 14:59,14.97,"21,289", , , , , 
2/4/2020 15:04,14.97,"21,780", , , , , 
2/4/2020 15:09,14.67,"15,124", , , , , 
2/4/2020 15:14,14.63,"16,471", , , , , 
2/4/2020 15:19,14.63,"15,293", , , , , 
2/4/2020 15:24,14.58,"15,590", , , , , 
2/4/2020 15:29,14.63,"16,778", , , , , 
2/4/2020 15:34,14.67,"19,287", , , , , 
2/4/2020 15:39,14.71,"16,323", , , , , 
2/4/2020 15:44,14.5,"13,102", , , , , 
2/4/2020 15:49,14.58,"14,085", , , , , 
2/4/2020 15:54,14.71,"15,165", , , , , 
2/4/2020 15:59,14.8,"16,840", , , , , 
2/4/2020 16:04,14.88,"16,256", , , , , 
2/4/2020 16:09,14.93,"18,488", , , , , 
2/4/2020 16:14,15.01,"21,555", , , , , 
2/4/2020 16:19,15.18,"20,449", , , , , 
2/4/2020 16:24,14.97,"18,668", , , , , 
2/4/2020 16:29,14.63,"15,790", , , , , 
2/4/2020 16:34,14.37,"12,237", , , , , 
2/4/2020 16:39,14.11,"10,427", , , , , 
2/4/2020 16:44,14.03,"9,628", , , , , 
2/4/2020 16:49,13.9,"9,480", , , , , 
2/4/2020 16:54,13.9,"9,628", , , , , 
2/4/2020 16:59,13.85,"9,795", , , , , 
2/4/2020 17:04,13.85,"11,597", , , , , 
2/4/2020 17:09,13.98,"13,834", , , , , 
2/4/2020 17:14,14.03,"15,268", , , , , 
2/4/2020 17:19,14.15,"15,514", , , , , 
2/4/2020 17:24,14.45,"17,618", , , , , 
2/4/2020 17:29,15.1,"25,416", , , , , 
2/4/2020 17:34,15.36,"23,173", , , , , 
2/4/2020 17:39,15.18,"20,306", , , , , 
2/4/2020 17:44,15.23,"19,866", , , , , 
2/4/2020 17:49,15.06,"21,606", , , , , 
2/4/2020 17:54,14.71,"14,781", , , , , 
2/4/2020 17:59,14.28,"11,674", , , , , 
2/4/2020 18:04,14.11,"11,515", , , , , 
2/4/2020 18:09,14.15,"13,793", , , , , 
2/4/2020 18:14,14.37,"17,178", , , , , 
2/4/2020 18:19,14.8,"18,181", , , , , 
2/4/2020 18:24,14.45,"17,167", , , , , 
2/4/2020 18:29,14.11,"15,283", , , , , 
2/4/2020 18:34,13.9,"12,964", , , , , 
2/4/2020 18:39,13.64,"12,846", , , , , 
2/4/2020 18:44,13.3,"11,453", , , , , 
2/4/2020 18:49,13.25,"12,488", , , , , 
2/4/2020 18:54,13.17,"9,403", , , , , 
2/4/2020 18:59,13.21,"13,363", , , , , 
2/4/2020 19:04,13.17,"14,264", , , , , 
2/4/2020 19:09,13.17,"13,148", , , , , 
2/4/2020 19:14,13.08,"12,042", , , , , 
2/4/2020 19:19,12.95,"11,320", , , , , 
2/4/2020 19:24,12.74,"7,882", , , , , 
2/4/2020 19:29,12.57,"6,548", , , , , 
2/4/2020 19:34,12.44,"6,213", , , , , 
2/4/2020 19:39,12.22,"5,512", , , , , 
2/4/2020 19:44,12.1,"4,472", , , , , 
2/4/2020 19:49,12.01,"4,982", , , , , 
2/4/2020 19:54,11.92,"5,619", , , , , 
2/4/2020 19:59,11.92,"6,252", , , , , 
2/4/2020 20:04,11.84,"7,219", , , , , 
2/4/2020 20:09,11.79,"7,355", , , , , 
2/4/2020 20:14,11.71,"6,587", , , , , 
2/4/2020 20:19,11.62,"6,812", , , , , 
2/4/2020 20:24,11.54,"4,888", , , , , 
2/4/2020 20:29,11.45,"5,793", , , , , 
2/4/2020 20:34,11.32,"4,421", , , , , 
2/4/2020 20:39,11.19,"3,455", , , , , 
2/4/2020 20:44,11.11,"2,944", , , , , 
2/4/2020 20:49,11.02,"2,515", , , , , 
2/4/2020 20:54,10.94,"1,995", , , , , 
2/4/2020 20:59,10.72,"1,919", , , , , 
2/4/2020 21:04,10.72,"1,782", , , , , 
2/4/2020 21:09,10.68,"1,587", , , , , 
2/4/2020 21:14,10.59,"1,015", , , , , 
2/4/2020 21:19,10.51,963, , , , , 
2/4/2020 21:24,10.46,"1,711", , , , , 
2/4/2020 21:29,10.46,"1,793", , , , , 
2/4/2020 21:34,10.38,"1,890", , , , , 
2/4/2020 21:39,10.38,"2,045", , , , , 
2/4/2020 21:44,10.25,952, , , , , 
2/4/2020 21:49,10.16,632, , , , , 
2/4/2020 21:54,10.04,388, , , , , 
2/4/2020 21:59,9.99,410, , , , , 
2/4/2020 22:04,9.99,224, , , , , 
2/4/2020 22:09,9.91,140, , , , , 
2/4/2020 22:14,9.95,59, , , , , 
2/4/2020 22:19,9.78,23, , , , , 
2/4/2020 22:24,9.74,8, , , , , 
2/4/2020 22:29,9.69,4, , , , , 
2/4/2020 22:34,9.74,2, , , , , 
2/4/2020 22:39,9.61,2, , , , , 
2/4/2020 22:44,9.52,1, , , , , 
2/4/2020 22:49,9.52,1, , , , , 
2/4/2020 22:54,9.44,1, , , , , 
2/4/2020 22:59,9.39,2, , , , , 
2/4/2020 23:04,9.35,1, , , , , 
2/4/2020 23:09,9.26,1, , , , , 
2/4/2020 23:14,9.22,0, , , , , 
2/4/2020 23:19,9.14,0, , , , , 
2/4/2020 23:24,9.14,0, , , , , 
2/4/2020 23:29,9.09,0, , , , , 
2/4/2020 23:34,9.05,0, , , , , 
2/4/2020 23:39,9.05,0, , , , , 
2/4/2020 23:44,9.05,0, , , , , 
2/4/2020 23:49,9.05,0, , , , , 
2/4/2020 23:54,9.05,0, , , , , 
2/4/2020 23:59,9.05,0, , , , , 
2/5/2020 0:04,9.05,0, , , , , 
2/5/2020 0:09,9.01,0, , , , , 
2/5/2020 0:14,9.01,0, , , , , 
2/5/2020 0:19,8.92,0, , , , , 
2/5/2020 0:24,8.88,0, , , , , 
2/5/2020 0:29,8.92,0, , , , , 
2/5/2020 0:34,8.92,0, , , , , 
2/5/2020 0:39,8.83,0, , , , , 
2/5/2020 0:44,8.83,0, , , , , 
2/5/2020 0:49,8.79,0, , , , , 
2/5/2020 0:54,8.75,0, , , , , 
2/5/2020 0:59,8.75,0, , , , , 
2/5/2020 1:04,8.75,0, , , , , 
2/5/2020 1:09,8.71,0, , , , , 
2/5/2020 1:14,8.75,0, , , , , 
2/5/2020 1:19,8.75,0, , , , , 
2/5/2020 1:24,8.66,0, , , , , 
2/5/2020 1:29,8.66,0, , , , , 
2/5/2020 1:34,8.62,0, , , , , 
2/5/2020 1:39,8.66,0, , , , , 
2/5/2020 1:44,8.62,0, , , , , 
2/5/2020 1:49,8.66,0, , , , , 
2/5/2020 1:54,8.62,0, , , , , 
2/5/2020 1:59,8.66,0, , , , , 
2/5/2020 2:04,8.66,0, , , , , 
2/5/2020 2:09,8.62,0, , , , , 
2/5/2020 2:14,8.53,0, , , , , 
2/5/2020 2:19,8.58,0, , , , , 
2/5/2020 2:24,8.53,0, , , , , 
2/5/2020 2:29,8.53,0, , , , , 
2/5/2020 2:34,8.53,0, , , , , 
2/5/2020 2:39,8.49,0, , , , , 
2/5/2020 2:44,8.53,0, , , , , 
2/5/2020 2:49,8.49,0, , , , , 
2/5/2020 2:54,8.45,0, , , , , 
2/5/2020 2:59,8.49,0, , , , , 
2/5/2020 3:04,8.45,0, , , , , 
2/5/2020 3:09,8.45,0, , , , , 
2/5/2020 3:14,8.41,0, , , , , 
2/5/2020 3:19,8.45,0, , , , , 
2/5/2020 3:24,8.45,0, , , , , 
2/5/2020 3:29,8.45,0, , , , , 
2/5/2020 3:34,8.41,0, , , , , 
2/5/2020 3:39,8.45,0, , , , , 
2/5/2020 3:44,8.45,0, , , , , 
2/5/2020 3:49,8.41,0, , , , , 
2/5/2020 3:54,8.45,0, , , , , 
2/5/2020 3:59,8.45,0, , , , , 
2/5/2020 4:04,8.41,0, , , , , 
2/5/2020 4:09,8.41,0, , , , , 
2/5/2020 4:14,8.36,0, , , , , 
2/5/2020 4:19,8.41,0, , , , , 
2/5/2020 4:24,8.41,0, , , , , 
2/5/2020 4:29,8.41,0, , , , , 
2/5/2020 4:34,8.41,0, , , , , 
2/5/2020 4:39,8.36,0, , , , , 
2/5/2020 4:44,8.45,0, , , , , 
2/5/2020 4:49,8.41,0, , , , , 
2/5/2020 4:54,8.41,0, , , , , 
2/5/2020 4:59,8.41,0, , , , , 
2/5/2020 5:04,8.45,0, , , , , 
2/5/2020 5:09,8.45,0, , , , , 
2/5/2020 5:14,8.45,0, , , , , 
2/5/2020 5:19,8.41,0, , , , , 
2/5/2020 5:24,8.41,0, , , , , 
2/5/2020 5:29,8.45,0, , , , , 
2/5/2020 5:34,8.45,0, , , , , 
2/5/2020 5:39,8.45,0, , , , , 
2/5/2020 5:44,8.41,0, , , , , 
2/5/2020 5:49,8.36,0, , , , , 
2/5/2020 5:54,8.45,0, , , , , 
2/5/2020 5:59,8.41,0, , , , , 
2/5/2020 6:04,8.45,0, , , , , 
2/5/2020 6:09,8.41,0, , , , , 
2/5/2020 6:14,8.41,0, , , , , 
2/5/2020 6:19,8.36,0, , , , , 
2/5/2020 6:24,8.36,0, , , , , 
2/5/2020 6:29,8.36,0, , , , , 
2/5/2020 6:34,8.36,0, , , , , 
2/5/2020 6:39,8.36,0, , , , , 
2/5/2020 6:44,8.32,0, , , , , 
2/5/2020 6:49,8.32,0, , , , , 
2/5/2020 6:54,8.41,0, , , , , 
2/5/2020 6:59,8.36,0, , , , , 
2/5/2020 7:04,8.32,0, , , , , 
2/5/2020 7:09,8.32,0, , , , , 
2/5/2020 7:14,8.28,0, , , , , 
2/5/2020 7:19,8.28,0, , , , , 
2/5/2020 7:24,8.32,0, , , , , 
2/5/2020 7:29,8.28,0, , , , , 
2/5/2020 7:34,8.32,0, , , , , 
2/5/2020 7:39,8.28,0, , , , , 
2/5/2020 7:44,8.28,0, , , , , 
2/5/2020 7:49,8.32,0, , , , , 
2/5/2020 7:54,8.28,0, , , , , 
2/5/2020 7:59,8.28,0, , , , , 
2/5/2020 8:04,8.28,0, , , , , 
2/5/2020 8:09,8.28,0, , , , , 
2/5/2020 8:14,8.23,0, , , , , 
2/5/2020 8:19,8.32,0, , , , , 
2/5/2020 8:24,8.23,0, , , , , 
2/5/2020 8:29,8.23,0, , , , , 
2/5/2020 8:34,8.23,0, , , , , 
2/5/2020 8:39,8.28,0, , , , , 
2/5/2020 8:44,8.23,0, , , , , 
2/5/2020 8:49,8.23,0, , , , , 
2/5/2020 8:54,8.28,0, , , , , 
2/5/2020 8:59,8.23,0, , , , , 
2/5/2020 9:04,8.19,0, , , , , 
2/5/2020 9:09,8.11,0, , , , , 
2/5/2020 9:14,8.11,0, , , , , 
2/5/2020 9:19,7.93,0, , , , , 
2/5/2020 9:24,8.06,0, , , , , 
2/5/2020 9:29,7.89,0, , , , , 
2/5/2020 9:34,7.93,0, , , , , 
2/5/2020 9:39,7.93,0, , , , , 
2/5/2020 9:44,7.89,0, , , , , 
2/5/2020 9:49,7.81,0, , , , , 
2/5/2020 9:54,7.81,0, , , , , 
2/5/2020 9:59,7.72,0, , , , , 
2/5/2020 10:04,7.68,0, , , , , 
2/5/2020 10:09,7.68,0, , , , , 
2/5/2020 10:14,7.63,0, , , , , 
2/5/2020 10:19,7.55,0, , , , , 
2/5/2020 10:24,7.59,0, , , , , 
2/5/2020 10:29,7.5,0, , , , , 
2/5/2020 10:34,7.55,0, , , , , 
2/5/2020 10:39,7.38,0, , , , , 
2/5/2020 10:44,7.38,0, , , , , 
2/5/2020 10:49,7.33,0, , , , , 
2/5/2020 10:54,7.29,0, , , , , 
2/5/2020 10:59,7.2,0, , , , , 
2/5/2020 11:04,7.2,0, , , , , 
2/5/2020 11:09,7.2,0, , , , , 
2/5/2020 11:14,7.08,1, , , , , 
2/5/2020 11:19,6.99,1, , , , , 
2/5/2020 11:24,6.9,0, , , , , 
2/5/2020 11:29,6.86,0, , , , , 
2/5/2020 11:34,6.9,3, , , , , 
2/5/2020 11:39,6.82,6, , , , , 
2/5/2020 11:44,6.82,14, , , , , 
2/5/2020 11:49,6.78,19, , , , , 
2/5/2020 11:54,6.69,43, , , , , 
2/5/2020 11:59,6.73,73, , , , , 
2/5/2020 12:04,6.69,76, , , , , 
2/5/2020 12:09,6.69,153, , , , , 
2/5/2020 12:14,6.6,206, , , , , 
2/5/2020 12:19,6.56,117, , , , , 
2/5/2020 12:24,6.52,180, , , , , 
2/5/2020 12:29,6.43,250, , , , , 
2/5/2020 12:34,6.43,460, , , , , 
2/5/2020 12:39,6.39,545, , , , , 
2/5/2020 12:44,6.35,511, , , , , 
2/5/2020 12:49,6.35,493, , , , , 
2/5/2020 12:54,6.35,638, , , , , 
2/5/2020 12:59,6.3,573, , , , , 
2/5/2020 13:04,6.26,629, , , , , 
2/5/2020 13:09,6.26,598, , , , , 
2/5/2020 13:14,6.35,873, , , , , 
2/5/2020 13:19,6.3,"1,159", , , , , 
2/5/2020 13:24,6.26,"1,369", , , , , 
2/5/2020 13:29,6.22,"1,392", , , , , 
2/5/2020 13:34,6.26,"1,542", , , , , 
2/5/2020 13:39,6.13,"1,482", , , , , 
2/5/2020 13:44,6.22,"2,893", , , , , 
2/5/2020 13:49,6.22,"3,622", , , , , 
2/5/2020 13:54,6.17,"2,794", , , , , 
2/5/2020 13:59,6.17,"2,894", , , , , 
2/5/2020 14:04,6.17,"3,960", , , , , 
2/5/2020 14:09,6.22,"2,918", , , , , 
2/5/2020 14:14,6.17,"2,289", , , , , 
2/5/2020 14:19,6.17,"2,246", , , , , 
2/5/2020 14:24,6.17,"2,784", , , , , 
2/5/2020 14:29,6.22,"2,349", , , , , 
2/5/2020 14:34,6.22,"3,899", , , , , 
2/5/2020 14:39,6.39,"6,026", , , , , 
2/5/2020 14:44,6.48,"6,300", , , , , 
2/5/2020 14:49,6.43,"5,110", , , , , 
2/5/2020 14:54,6.43,"4,910", , , , , 
2/5/2020 14:59,6.48,"7,411", , , , , 
2/5/2020 15:04,6.39,"5,821", , , , , 
2/5/2020 15:09,6.56,"7,181", , , , , 
2/5/2020 15:14,6.52,"5,614", , , , , 
2/5/2020 15:19,6.6,"5,581", , , , , 
2/5/2020 15:24,6.56,"6,024", , , , , 
2/5/2020 15:29,6.65,"6,922", , , , , 
2/5/2020 15:34,6.6,"5,852", , , , , 
2/5/2020 15:39,6.65,"6,382", , , , , 
