DateTimeHOBO_UTC,Temp_Inc,Light_Inc
2/1/2020 15:52,20.25,"6,717"
2/1/2020 15:57,11.62,979
2/1/2020 16:02,7.46,"12,452"
2/1/2020 16:07,6.6,"13,128"
2/1/2020 16:12,6.43,"12,595"
2/1/2020 16:17,6.35,"12,585"
2/1/2020 16:22,6.39,"9,984"
2/1/2020 16:27,6.26,"8,527"
2/1/2020 16:32,6.3,"12,099"
2/1/2020 16:37,6.48,"12,268"
2/1/2020 16:42,6.26,"8,950"
2/1/2020 16:47,6.43,"12,503"
2/1/2020 16:52,6.48,"12,334"
2/1/2020 16:57,6.35,"8,581"
2/1/2020 17:02,6.43,"12,462"
2/1/2020 17:07,6.35,"9,964"
2/1/2020 17:12,6.39,"12,954"
2/1/2020 17:17,6.35,"10,624"
2/1/2020 17:22,6.26,"6,659"
2/1/2020 17:27,6.17,"7,603"
2/1/2020 17:32,6.13,"6,013"
2/1/2020 17:37,6.17,"5,880"
2/1/2020 17:42,6.17,"6,973"
2/1/2020 17:47,6.26,"9,152"
2/1/2020 17:52,6.39,"11,095"
2/1/2020 17:57,6.35,"7,724"
2/1/2020 18:02,6.26,"7,181"
2/1/2020 18:07,6.39,"9,521"
2/1/2020 18:12,6.48,"11,054"
2/1/2020 18:17,6.43,"11,325"
2/1/2020 18:22,6.39,"8,842"
2/1/2020 18:27,6.35,"8,166"
2/1/2020 18:32,6.3,"8,038"
2/1/2020 18:37,6.35,"7,281"
2/1/2020 18:42,6.26,"5,947"
2/1/2020 18:47,6.22,"5,210"
2/1/2020 18:52,6.17,"5,302"
2/1/2020 18:57,6.17,"2,967"
2/1/2020 19:02,6.13,"2,283"
2/1/2020 19:07,6.09,"2,186"
2/1/2020 19:12,6.09,"1,828"
2/1/2020 19:17,6.09,"1,690"
2/1/2020 19:22,6.05,"1,351"
2/1/2020 19:27,6.09,"1,473"
2/1/2020 19:32,6.05,"1,411"
2/1/2020 19:37,6.05,"1,276"
2/1/2020 19:42,6,"1,671"
2/1/2020 19:47,6.09,"1,818"
2/1/2020 19:52,6.05,"1,800"
2/1/2020 19:57,6.05,"2,147"
2/1/2020 20:02,6.05,"2,131"
2/1/2020 20:07,6.13,"4,951"
2/1/2020 20:12,6.05,"1,804"
2/1/2020 20:17,5.87,"1,999"
2/1/2020 20:22,5.96,"2,461"
2/1/2020 20:27,5.87,"1,696"
2/1/2020 20:32,5.92,"2,224"
2/1/2020 20:37,5.87,"1,303"
2/1/2020 20:42,5.96,955
2/1/2020 20:47,6.05,"2,378"
