DateTimeHOBO_UTC,Temp_Inc,Light_Inc
2/3/2021 14:06,6.43,"7,683"
2/3/2021 14:11,5.53,"9,505"
2/3/2021 14:16,5.45,"10,066"
2/3/2021 14:21,5.36,"8,765"
2/3/2021 14:26,5.49,"11,940"
2/3/2021 14:31,5.62,"12,703"
2/3/2021 14:36,5.96,"12,365"
2/3/2021 14:41,6.22,"12,564"
2/3/2021 14:46,6.22,"12,247"
2/3/2021 14:51,6.48,"11,894"
2/3/2021 14:56,6.56,"12,969"
2/3/2021 15:01,6.56,"12,948"
2/3/2021 15:06,6.43,"14,075"
2/3/2021 15:11,6.95,"15,857"
2/3/2021 15:16,7.2,"16,809"
2/3/2021 15:21,6.65,"18,811"
2/3/2021 15:26,6.52,"20,214"
2/3/2021 15:31,6.56,"19,287"
2/3/2021 15:36,7.2,"23,327"
2/3/2021 15:41,7.89,"25,006"
2/3/2021 15:46,8.28,"23,583"
2/3/2021 15:51,8.96,"25,088"
2/3/2021 15:56,9.91,"39,014"
2/3/2021 16:01,11.15,"59,822"
2/3/2021 16:06,10.98,"24,965"
2/3/2021 16:11,8.92,"23,368"
2/3/2021 16:16,8.62,"26,286"
2/3/2021 16:21,9.14,"31,089"
2/3/2021 16:26,9.48,"32,430"
2/3/2021 16:31,10.64,"37,366"
2/3/2021 16:36,10.51,"28,846"
2/3/2021 16:41,10.08,"27,802"
2/3/2021 16:46,11.02,"38,584"
2/3/2021 16:51,10.12,"25,661"
2/3/2021 16:56,9.35,"23,931"
2/3/2021 17:01,9.01,"25,006"
2/3/2021 17:06,8.96,"25,221"
2/3/2021 17:11,8.96,"25,876"
2/3/2021 17:16,7.59,"22,528"
2/3/2021 17:21,7.12,"24,668"
2/3/2021 17:26,6.78,"21,279"
2/3/2021 17:31,6.48,"18,545"
2/3/2021 17:36,6.39,"19,082"
2/3/2021 17:41,6.43,"20,116"
2/3/2021 17:46,6.69,"21,309"
2/3/2021 17:51,6.86,"17,772"
2/3/2021 17:56,6.6,"23,521"
2/3/2021 18:01,6.35,"23,828"
2/3/2021 18:06,5.79,"16,604"
2/3/2021 18:11,5.45,"13,824"
2/3/2021 18:16,5.23,"13,000"
2/3/2021 18:21,5.27,"13,133"
2/3/2021 18:26,5.4,"13,409"
2/3/2021 18:31,5.36,"12,344"
2/3/2021 18:36,5.27,"12,995"
2/3/2021 18:41,5.27,"12,436"
2/3/2021 18:46,5.23,"11,904"
2/3/2021 18:51,5.23,"11,402"
