DateTimeHOBO_UTC,Temp_Inc,Light_Inc,,,
2/4/2021 1:19,4.72,0, , , 
2/4/2021 1:24,4.72,0, , , 
2/4/2021 1:29,4.76,0, , , 
2/4/2021 1:34,4.67,0, , , 
2/4/2021 1:39,4.63,0, , , 
2/4/2021 1:44,4.59,0, , , 
2/4/2021 1:49,4.54,0, , , 
2/4/2021 1:54,4.5,0, , , 
2/4/2021 1:59,4.42,0, , , 
2/4/2021 2:04,4.42,0, , , 
2/4/2021 2:09,4.42,0, , , 
2/4/2021 2:14,4.37,0, , , 
2/4/2021 2:19,4.33,0, , , 
2/4/2021 2:24,4.33,0, , , 
2/4/2021 2:29,4.29,0, , , 
2/4/2021 2:34,4.29,0, , , 
2/4/2021 2:39,4.2,0, , , 
2/4/2021 2:44,4.2,0, , , 
2/4/2021 2:49,4.24,0, , , 
2/4/2021 2:54,4.2,0, , , 
2/4/2021 2:59,4.2,0, , , 
2/4/2021 3:04,4.16,0, , , 
2/4/2021 3:09,4.16,0, , , 
2/4/2021 3:14,4.16,0, , , 
2/4/2021 3:19,4.29,0, , , 
2/4/2021 3:24,4.24,0, , , 
2/4/2021 3:29,4.37,0, , , 
2/4/2021 3:34,4.37,0, , , 
2/4/2021 3:39,4.42,0, , , 
2/4/2021 3:44,4.42,0, , , 
2/4/2021 3:49,4.46,0, , , 
2/4/2021 3:54,4.5,0, , , 
2/4/2021 3:59,4.54,0, , , 
2/4/2021 4:04,4.63,0, , , 
2/4/2021 4:09,4.67,0, , , 
2/4/2021 4:14,4.72,0, , , 
2/4/2021 4:19,4.8,0, , , 
2/4/2021 4:24,4.84,0, , , 
2/4/2021 4:29,4.89,0, , , 
2/4/2021 4:34,5.02,0, , , 
2/4/2021 4:39,5.15,0, , , 
2/4/2021 4:44,5.15,0, , , 
2/4/2021 4:49,5.32,0, , , 
2/4/2021 4:54,5.36,0, , , 
2/4/2021 4:59,5.49,0, , , 
2/4/2021 5:04,5.53,0, , , 
2/4/2021 5:09,5.62,0, , , 
2/4/2021 5:14,5.75,0, , , 
2/4/2021 5:19,5.79,0, , , 
2/4/2021 5:24,5.87,0, , , 
2/4/2021 5:29,5.96,0, , , 
2/4/2021 5:34,6,0, , , 
2/4/2021 5:39,6.09,0, , , 
2/4/2021 5:44,6.17,0, , , 
2/4/2021 5:49,6.26,0, , , 
2/4/2021 5:54,6.43,0, , , 
2/4/2021 5:59,6.65,0, , , 
2/4/2021 6:04,6.73,0, , , 
2/4/2021 6:09,6.99,0, , , 
2/4/2021 6:14,7.16,0, , , 
2/4/2021 6:19,7.2,0, , , 
2/4/2021 6:24,7.42,0, , , 
2/4/2021 6:29,7.46,0, , , 
2/4/2021 6:34,7.46,0, , , 
2/4/2021 6:39,7.46,0, , , 
2/4/2021 6:44,7.38,0, , , 
2/4/2021 6:49,7.33,0, , , 
2/4/2021 6:54,7.2,0, , , 
2/4/2021 6:59,7.16,0, , , 
2/4/2021 7:04,7.03,0, , , 
2/4/2021 7:09,6.95,0, , , 
2/4/2021 7:14,6.9,0, , , 
2/4/2021 7:19,6.86,0, , , 
2/4/2021 7:24,6.82,0, , , 
2/4/2021 7:29,6.78,0, , , 
2/4/2021 7:34,6.78,0, , , 
2/4/2021 7:39,6.69,0, , , 
2/4/2021 7:44,6.69,0, , , 
2/4/2021 7:49,6.65,0, , , 
2/4/2021 7:54,6.65,0, , , 
2/4/2021 7:59,6.65,0, , , 
2/4/2021 8:04,6.6,0, , , 
2/4/2021 8:09,6.56,0, , , 
2/4/2021 8:14,6.6,0, , , 
2/4/2021 8:19,6.6,0, , , 
2/4/2021 8:24,6.6,0, , , 
2/4/2021 8:29,6.56,0, , , 
2/4/2021 8:34,6.56,0, , , 
2/4/2021 8:39,6.52,0, , , 
2/4/2021 8:44,6.48,0, , , 
2/4/2021 8:49,6.48,0, , , 
2/4/2021 8:54,6.48,0, , , 
2/4/2021 8:59,6.52,0, , , 
2/4/2021 9:04,6.48,0, , , 
2/4/2021 9:09,6.48,0, , , 
2/4/2021 9:14,6.48,0, , , 
2/4/2021 9:19,6.52,0, , , 
2/4/2021 9:24,6.48,0, , , 
2/4/2021 9:29,6.48,0, , , 
2/4/2021 9:34,6.43,0, , , 
2/4/2021 9:39,6.43,0, , , 
2/4/2021 9:44,6.48,0, , , 
2/4/2021 9:49,6.39,0, , , 
2/4/2021 9:54,6.39,0, , , 
2/4/2021 9:59,6.39,0, , , 
2/4/2021 10:04,6.43,0, , , 
2/4/2021 10:09,6.39,0, , , 
2/4/2021 10:14,6.39,0, , , 
2/4/2021 10:19,6.39,0, , , 
2/4/2021 10:24,6.39,0, , , 
2/4/2021 10:29,6.39,0, , , 
2/4/2021 10:34,6.43,0, , , 
2/4/2021 10:39,6.43,0, , , 
2/4/2021 10:44,6.52,0, , , 
2/4/2021 10:49,6.56,0, , , 
2/4/2021 10:54,6.56,0, , , 
2/4/2021 10:59,6.56,0, , , 
2/4/2021 11:04,6.65,0, , , 
2/4/2021 11:09,6.6,0, , , 
2/4/2021 11:14,6.56,0, , , 
2/4/2021 11:19,6.65,0, , , 
2/4/2021 11:24,6.65,0, , , 
2/4/2021 11:29,6.65,0, , , 
2/4/2021 11:34,6.69,0, , , 
2/4/2021 11:39,6.65,0, , , 
2/4/2021 11:44,6.6,1, , , 
2/4/2021 11:49,6.6,2, , , 
2/4/2021 11:54,6.56,4, , , 
2/4/2021 11:59,6.56,7, , , 
2/4/2021 12:04,6.6,11, , , 
2/4/2021 12:09,6.56,640, , , 
2/4/2021 12:14,6.56,761, , , 
2/4/2021 12:19,6.56,835, , , 
2/4/2021 12:24,6.6,892, , , 
2/4/2021 12:29,6.52,935, , , 
2/4/2021 12:34,6.56,"1,184", , , 
2/4/2021 12:39,6.56,"1,090", , , 
2/4/2021 12:44,6.52,"1,260", , , 
2/4/2021 12:49,6.52,"1,532", , , 
2/4/2021 12:54,6.48,"1,953", , , 
2/4/2021 12:59,6.52,"2,559", , , 
2/4/2021 13:04,6.52,"2,455", , , 
2/4/2021 13:09,6.52,"3,425", , , 
2/4/2021 13:14,6.48,"3,242", , , 
2/4/2021 13:19,6.52,"3,695", , , 
2/4/2021 13:24,6.52,"4,558", , , 
2/4/2021 13:29,6.6,"5,142", , , 
2/4/2021 13:34,6.65,"5,055", , , 
2/4/2021 13:39,6.65,"5,571", , , 
2/4/2021 13:44,6.6,"5,417", , , 
2/4/2021 13:49,6.65,"5,624", , , 
2/4/2021 13:54,6.65,"5,596", , , 
2/4/2021 13:59,6.6,"5,084", , , 
2/4/2021 14:04,6.56,"5,231", , , 
2/4/2021 14:09,6.6,"5,655", , , 
2/4/2021 14:14,6.56,"4,748", , , 
2/4/2021 14:19,6.56,"5,110", , , 
2/4/2021 14:24,6.6,"5,934", , , 
2/4/2021 14:29,6.56,"5,522", , , 
2/4/2021 14:34,6.56,"5,484", , , 
2/4/2021 14:39,6.6,"6,935", , , 
2/4/2021 14:44,6.69,"8,840", , , 
2/4/2021 14:49,6.82,"7,690", , , 
2/4/2021 14:54,6.86,"7,012", , , 
2/4/2021 14:59,6.82,"7,685", , , 
2/4/2021 15:04,6.82,"4,731", , , 
2/4/2021 15:09,6.78,"4,279", , , 
2/4/2021 15:14,6.86,"4,754", , , 
2/4/2021 15:19,6.99,"4,667", , , 
2/4/2021 15:24,7.25,"4,891", , , 
2/4/2021 15:29,7.42,"4,045", , , 
2/4/2021 15:34,7.55,"4,609", , , 
2/4/2021 15:39,7.72,"4,410", , , 
2/4/2021 15:44,7.63,"4,375", , , 
2/4/2021 15:49,7.81,"4,477", , , 
2/4/2021 15:54,7.85,"4,657", , , 
2/4/2021 15:59,7.98,"4,773", , , 
2/4/2021 16:04,8.06,"5,042", , , 
2/4/2021 16:09,8.15,"4,150", , , 
2/4/2021 16:14,8.19,"4,564", , , 
2/4/2021 16:19,8.28,"5,106", , , 
2/4/2021 16:24,8.41,"5,814", , , 
2/4/2021 16:29,8.45,"5,839", , , 
2/4/2021 16:34,8.49,"6,927", , , 
2/4/2021 16:39,8.49,"5,750", , , 
2/4/2021 16:44,8.53,"4,612", , , 
2/4/2021 16:49,8.45,"5,568", , , 
2/4/2021 16:54,8.53,"6,792", , , 
2/4/2021 16:59,8.62,"8,141", , , 
2/4/2021 17:04,8.62,"6,067", , , 
2/4/2021 17:09,8.79,"9,027", , , 
2/4/2021 17:14,9.09,"12,831", , , 
2/4/2021 17:19,9.05,"9,270", , , 
2/4/2021 17:24,8.88,"8,699", , , 
2/4/2021 17:29,8.92,"6,659", , , 
2/4/2021 17:34,8.92,"8,532", , , 
2/4/2021 17:39,9.01,"7,242", , , 
2/4/2021 17:44,9.01,"7,165", , , 
2/4/2021 17:49,9.05,"8,648", , , 
2/4/2021 17:54,9.14,"6,986", , , 
2/4/2021 17:59,9.14,"6,228", , , 
2/4/2021 18:04,9.01,"4,878", , , 
2/4/2021 18:09,9.05,"7,165", , , 
2/4/2021 18:14,9.05,"5,809", , , 
2/4/2021 18:19,9.05,"6,638", , , 
2/4/2021 18:24,9.09,"5,732", , , 
2/4/2021 18:29,9.09,"6,359", , , 
2/4/2021 18:34,9.09,"7,119", , , 
2/4/2021 18:39,9.14,"7,183", , , 
2/4/2021 18:44,9.09,"7,992", , , 
2/4/2021 18:49,9.26,"8,742", , , 
2/4/2021 18:54,9.44,"8,120", , , 
2/4/2021 18:59,9.22,"6,633", , , 
2/4/2021 19:04,9.05,"5,253", , , 
2/4/2021 19:09,9.05,"7,171", , , 
2/4/2021 19:14,9.65,"21,064", , , 
2/4/2021 19:19,9.18,"4,788", , , 
2/4/2021 19:24,9.09,"5,921", , , 
2/4/2021 19:29,9.31,"7,813", , , 
2/4/2021 19:34,9.09,"3,922", , , 
2/4/2021 19:39,9.09,"4,773", , , 
2/4/2021 19:44,9.09,"5,796", , , 
2/4/2021 19:49,9.22,"5,809", , , 
2/4/2021 19:54,9.18,"5,952", , , 
2/4/2021 19:59,9.05,"4,955", , , 
2/4/2021 20:04,9.01,"4,035", , , 
2/4/2021 20:09,8.92,"3,919", , , 
2/4/2021 20:14,8.96,"4,349", , , 
2/4/2021 20:19,9.35,"7,890", , , 
2/4/2021 20:24,9.01,"4,269", , , 
2/4/2021 20:29,9.09,"8,128", , , 
2/4/2021 20:34,8.92,"4,003", , , 
2/4/2021 20:39,8.88,"2,666", , , 
2/4/2021 20:44,8.75,"2,600", , , 
2/4/2021 20:49,8.66,"2,279", , , 
2/4/2021 20:54,8.66,"2,452", , , 
2/4/2021 20:59,8.66,"2,493", , , 
2/4/2021 21:04,8.66,"2,168", , , 
2/4/2021 21:09,8.66,"1,661", , , 
2/4/2021 21:14,8.58,"1,663", , , 
2/4/2021 21:19,8.62,"1,311", , , 
2/4/2021 21:24,8.62,"1,195", , , 
2/4/2021 21:29,8.71,"1,067", , , 
2/4/2021 21:34,8.71,826, , , 
2/4/2021 21:39,8.75,591, , , 
2/4/2021 21:44,8.66,421, , , 
2/4/2021 21:49,8.75,295, , , 
2/4/2021 21:54,8.83,177, , , 
2/4/2021 21:59,8.88,188, , , 
2/4/2021 22:04,8.88,123, , , 
2/4/2021 22:09,8.92,59, , , 
2/4/2021 22:14,8.92,22, , , 
2/4/2021 22:19,8.96,9, , , 
2/4/2021 22:24,9.01,2, , , 
2/4/2021 22:29,9.01,1, , , 
2/4/2021 22:34,9.05,0, , , 
2/4/2021 22:39,9.09,0, , , 
2/4/2021 22:44,9.18,0, , , 
2/4/2021 22:49,9.14,0, , , 
2/4/2021 22:54,9.26,0, , , 
2/4/2021 22:59,9.26,0, , , 
2/4/2021 23:04,9.31,0, , , 
2/4/2021 23:09,9.35,0, , , 
2/4/2021 23:14,9.39,0, , , 
2/4/2021 23:19,9.48,0, , , 
2/4/2021 23:24,9.52,0, , , 
2/4/2021 23:29,9.52,0, , , 
2/4/2021 23:34,9.61,0, , , 
2/4/2021 23:39,9.65,0, , , 
2/4/2021 23:44,9.61,0, , , 
2/4/2021 23:49,9.65,0, , , 
2/4/2021 23:54,9.69,0, , , 
2/4/2021 23:59,9.69,0, , , 
2/5/2021 0:04,9.69,0, , , 
2/5/2021 0:09,9.74,0, , , 
2/5/2021 0:14,9.74,0, , , 
2/5/2021 0:19,9.74,0, , , 
2/5/2021 0:24,9.91,0, , , 
2/5/2021 0:29,10.29,0, , , 
2/5/2021 0:34,10.72,0, , , 
2/5/2021 0:39,11.02,0, , , 
2/5/2021 0:44,11.19,0, , , 
2/5/2021 0:49,11.32,0, , , 
2/5/2021 0:54,11.41,0, , , 
2/5/2021 0:59,11.54,0, , , 
2/5/2021 1:04,11.54,0, , , 
2/5/2021 1:09,11.71,0, , , 
2/5/2021 1:14,11.71,0, , , 
2/5/2021 1:19,11.75,0, , , 
2/5/2021 1:24,11.79,0, , , 
2/5/2021 1:29,11.84,0, , , 
2/5/2021 1:34,11.84,0, , , 
2/5/2021 1:39,11.79,0, , , 
2/5/2021 1:44,11.84,0, , , 
2/5/2021 1:49,11.97,0, , , 
2/5/2021 1:54,11.92,0, , , 
2/5/2021 1:59,11.88,0, , , 
2/5/2021 2:04,11.88,0, , , 
2/5/2021 2:09,11.97,0, , , 
2/5/2021 2:14,11.92,0, , , 
2/5/2021 2:19,12.01,0, , , 
2/5/2021 2:24,12.01,0, , , 
2/5/2021 2:29,12.01,0, , , 
2/5/2021 2:34,12.01,0, , , 
2/5/2021 2:39,12.01,0, , , 
2/5/2021 2:44,12.05,0, , , 
2/5/2021 2:49,12.1,0, , , 
2/5/2021 2:54,11.97,0, , , 
2/5/2021 2:59,12.01,0, , , 
2/5/2021 3:04,12.05,0, , , 
2/5/2021 3:09,12.1,0, , , 
2/5/2021 3:14,12.05,0, , , 
2/5/2021 3:19,12.1,0, , , 
2/5/2021 3:24,12.14,0, , , 
2/5/2021 3:29,12.22,0, , , 
2/5/2021 3:34,12.31,0, , , 
2/5/2021 3:39,12.4,0, , , 
2/5/2021 3:44,12.61,0, , , 
2/5/2021 3:49,12.65,0, , , 
2/5/2021 3:54,12.65,0, , , 
2/5/2021 3:59,12.7,0, , , 
2/5/2021 4:04,12.7,0, , , 
2/5/2021 4:09,12.78,0, , , 
2/5/2021 4:14,12.87,0, , , 
2/5/2021 4:19,12.87,0, , , 
2/5/2021 4:24,12.91,0, , , 
2/5/2021 4:29,12.91,0, , , 
2/5/2021 4:34,13,0, , , 
2/5/2021 4:39,12.95,0, , , 
2/5/2021 4:44,13.04,0, , , 
2/5/2021 4:49,13,0, , , 
2/5/2021 4:54,13,0, , , 
2/5/2021 4:59,13,0, , , 
2/5/2021 5:04,13,0, , , 
2/5/2021 5:09,13.04,0, , , 
2/5/2021 5:14,13.04,0, , , 
2/5/2021 5:19,13.04,0, , , 
2/5/2021 5:24,13.08,0, , , 
2/5/2021 5:29,13.08,0, , , 
2/5/2021 5:34,13.12,0, , , 
2/5/2021 5:39,13.08,0, , , 
2/5/2021 5:44,13.08,0, , , 
2/5/2021 5:49,13.12,0, , , 
2/5/2021 5:54,13.08,0, , , 
2/5/2021 5:59,13.08,0, , , 
2/5/2021 6:04,13.08,0, , , 
2/5/2021 6:09,13.08,0, , , 
2/5/2021 6:14,13.04,0, , , 
2/5/2021 6:19,13.04,0, , , 
2/5/2021 6:24,13,0, , , 
2/5/2021 6:29,13,0, , , 
2/5/2021 6:34,13.04,0, , , 
2/5/2021 6:39,13.12,0, , , 
2/5/2021 6:44,13.12,0, , , 
2/5/2021 6:49,13.12,0, , , 
2/5/2021 6:54,13.17,0, , , 
2/5/2021 6:59,13.12,0, , , 
2/5/2021 7:04,13.12,0, , , 
2/5/2021 7:09,13.12,0, , , 
2/5/2021 7:14,13.08,0, , , 
2/5/2021 7:19,13.08,0, , , 
2/5/2021 7:24,13.12,0, , , 
2/5/2021 7:29,13.12,0, , , 
2/5/2021 7:34,13.17,0, , , 
2/5/2021 7:39,13.17,0, , , 
2/5/2021 7:44,13.21,0, , , 
2/5/2021 7:49,13.17,0, , , 
2/5/2021 7:54,13.25,0, , , 
2/5/2021 7:59,13.25,0, , , 
2/5/2021 8:04,13.3,0, , , 
2/5/2021 8:09,13.3,0, , , 
2/5/2021 8:14,13.3,0, , , 
2/5/2021 8:19,13.3,0, , , 
2/5/2021 8:24,13.34,0, , , 
2/5/2021 8:29,13.25,0, , , 
2/5/2021 8:34,13.25,0, , , 
2/5/2021 8:39,13.3,0, , , 
2/5/2021 8:44,13.3,0, , , 
2/5/2021 8:49,13.3,0, , , 
2/5/2021 8:54,13.34,0, , , 
2/5/2021 8:59,13.38,0, , , 
2/5/2021 9:04,13.34,0, , , 
2/5/2021 9:09,13.34,0, , , 
2/5/2021 9:14,13.34,0, , , 
2/5/2021 9:19,13.34,0, , , 
2/5/2021 9:24,13.3,0, , , 
2/5/2021 9:29,13.43,0, , , 
2/5/2021 9:34,13.34,0, , , 
2/5/2021 9:39,13.38,0, , , 
2/5/2021 9:44,13.38,0, , , 
2/5/2021 9:49,13.34,0, , , 
2/5/2021 9:54,13.34,0, , , 
2/5/2021 9:59,13.34,0, , , 
2/5/2021 10:04,13.38,0, , , 
2/5/2021 10:09,13.3,0, , , 
2/5/2021 10:14,13.3,0, , , 
2/5/2021 10:19,13.34,0, , , 
2/5/2021 10:24,13.34,0, , , 
2/5/2021 10:29,13.3,0, , , 
2/5/2021 10:34,13.3,0, , , 
2/5/2021 10:39,13.21,0, , , 
2/5/2021 10:44,13.25,0, , , 
2/5/2021 10:49,13.34,0, , , 
2/5/2021 10:54,13.25,0, , , 
2/5/2021 10:59,13.3,0, , , 
2/5/2021 11:04,13.3,0, , , 
2/5/2021 11:09,13.34,0, , , 
2/5/2021 11:14,13.3,0, , , 
2/5/2021 11:19,13.3,0, , , 
2/5/2021 11:24,13.3,0, , , 
2/5/2021 11:29,13.38,0, , , 
2/5/2021 11:34,13.34,0, , , 
2/5/2021 11:39,13.34,16, , , 
2/5/2021 11:44,13.34,35, , , 
2/5/2021 11:49,13.25,48, , , 
2/5/2021 11:54,13.21,55, , , 
2/5/2021 11:59,13.12,93, , , 
2/5/2021 12:04,13.17,139, , , 
2/5/2021 12:09,13.04,165, , , 
2/5/2021 12:14,13,188, , , 
2/5/2021 12:19,13,241, , , 
2/5/2021 12:24,13.04,327, , , 
2/5/2021 12:29,13.04,605, , , 
2/5/2021 12:34,13.08,684, , , 
2/5/2021 12:39,13.08,681, , , 
2/5/2021 12:44,13.08,733, , , 
2/5/2021 12:49,13.12,728, , , 
2/5/2021 12:54,13.08,845, , , 
2/5/2021 12:59,13.08,"1,056", , , 
2/5/2021 13:04,13.12,"1,468", , , 
2/5/2021 13:09,13.21,"1,349", , , 
2/5/2021 13:14,13.17,"1,785", , , 
2/5/2021 13:19,13.25,"2,743", , , 
2/5/2021 13:24,13.25,"1,974", , , 
2/5/2021 13:29,13.25,"2,083", , , 
2/5/2021 13:34,13.3,"2,932", , , 
2/5/2021 13:39,13.43,"4,349", , , 
2/5/2021 13:44,13.51,"4,009", , , 
2/5/2021 13:49,13.43,"3,018", , , 
2/5/2021 13:54,13.43,"3,583", , , 
2/5/2021 13:59,13.51,"5,251", , , 
2/5/2021 14:04,13.64,"4,920", , , 
2/5/2021 14:09,13.47,"2,423", , , 
2/5/2021 14:14,13.43,"2,916", , , 
2/5/2021 14:19,13.38,"2,197", , , 
2/5/2021 14:24,13.3,"2,332", , , 
2/5/2021 14:29,13.3,"2,300", , , 
2/5/2021 14:34,13.34,"2,505", , , 
2/5/2021 14:39,13.34,"2,499", , , 
2/5/2021 14:44,13.38,"3,208", , , 
2/5/2021 14:49,13.34,"2,619", , , 
2/5/2021 14:54,13.34,"2,540", , , 
2/5/2021 14:59,13.34,"3,348", , , 
2/5/2021 15:04,13.47,"6,026", , , 
2/5/2021 15:09,13.55,"8,550", , , 
2/5/2021 15:14,13.73,"11,981", , , 
2/5/2021 15:19,13.85,"11,796", , , 
2/5/2021 15:24,13.9,"13,020", , , 
2/5/2021 15:29,14.03,"13,880", , , 
2/5/2021 15:34,14.15,"15,196", , , 
2/5/2021 15:39,14.33,"15,293", , , 
2/5/2021 15:44,14.28,"13,532", , , 
2/5/2021 15:49,14.15,"13,092", , , 
2/5/2021 15:54,14.11,"10,936", , , 
2/5/2021 15:59,13.94,"8,563", , , 
2/5/2021 16:04,13.85,"7,183", , , 
2/5/2021 16:09,14.07,"13,261", , , 
2/5/2021 16:14,14.07,"12,467", , , 
2/5/2021 16:19,14.03,"6,774", , , 
2/5/2021 16:24,13.73,"7,519", , , 
2/5/2021 16:29,13.64,"4,484", , , 
2/5/2021 16:34,13.77,"8,410", , , 
2/5/2021 16:39,13.85,"9,436", , , 
2/5/2021 16:44,13.73,"7,910", , , 
2/5/2021 16:49,13.6,"5,215", , , 
2/5/2021 16:54,13.64,"7,621", , , 
2/5/2021 16:59,13.55,"4,872", , , 
2/5/2021 17:04,13.55,"5,916", , , 
2/5/2021 17:09,13.77,"12,488", , , 
2/5/2021 17:14,13.68,"7,923", , , 
2/5/2021 17:19,13.6,"6,620", , , 
2/5/2021 17:24,13.38,"2,783", , , 
2/5/2021 17:29,13.38,"5,125", , , 
2/5/2021 17:34,13.25,"1,285", , , 
2/5/2021 17:39,13.21,"1,406", , , 
2/5/2021 17:44,13.25,"2,080", , , 
2/5/2021 17:49,13.25,"1,688", , , 
2/5/2021 17:54,13.43,"4,426", , , 
2/5/2021 17:59,13.38,"2,540", , , 
2/5/2021 18:04,13.34,"2,669", , , 
