DateTimeHOBO_UTC,Temp_Inc,Light_Inc,,,
7/25/2020 0:19,23.59,175, , , 
7/25/2020 0:24,23.55,87, , , 
7/25/2020 0:29,23.42,44, , , 
7/25/2020 0:34,23.29,30, , , 
7/25/2020 0:39,23.21,25, , , 
7/25/2020 0:44,23.12,23, , , 
7/25/2020 0:49,23.03,22, , , 
7/25/2020 0:54,22.91,22, , , 
7/25/2020 0:59,22.82,22, , , 
7/25/2020 1:04,22.73,22, , , 
7/25/2020 1:09,22.69,22, , , 
7/25/2020 1:14,22.65,22, , , 
7/25/2020 1:19,22.52,22, , , 
7/25/2020 1:24,22.48,21, , , 
7/25/2020 1:29,22.39,21, , , 
7/25/2020 1:34,22.26,21, , , 
7/25/2020 1:39,22.18,21, , , 
7/25/2020 1:44,22.09,21, , , 
7/25/2020 1:49,22.05,21, , , 
7/25/2020 1:54,21.96,21, , , 
7/25/2020 1:59,21.96,21, , , 
7/25/2020 2:04,21.88,21, , , 
7/25/2020 2:09,21.83,21, , , 
7/25/2020 2:14,21.75,21, , , 
7/25/2020 2:19,21.66,21, , , 
7/25/2020 2:24,21.62,22, , , 
7/25/2020 2:29,21.62,21, , , 
7/25/2020 2:34,21.58,21, , , 
7/25/2020 2:39,21.53,21, , , 
7/25/2020 2:44,21.49,21, , , 
7/25/2020 2:49,21.45,21, , , 
7/25/2020 2:54,21.45,21, , , 
7/25/2020 2:59,21.45,21, , , 
7/25/2020 3:04,21.36,21, , , 
7/25/2020 3:09,21.28,21, , , 
7/25/2020 3:14,21.28,21, , , 
7/25/2020 3:19,21.19,21, , , 
7/25/2020 3:24,21.15,21, , , 
7/25/2020 3:29,21.15,21, , , 
7/25/2020 3:34,21.1,22, , , 
7/25/2020 3:39,21.02,21, , , 
7/25/2020 3:44,20.89,21, , , 
7/25/2020 3:49,20.85,21, , , 
7/25/2020 3:54,20.8,21, , , 
7/25/2020 3:59,20.85,21, , , 
7/25/2020 4:04,20.8,22, , , 
7/25/2020 4:09,20.89,22, , , 
7/25/2020 4:14,20.93,22, , , 
7/25/2020 4:19,20.8,22, , , 
7/25/2020 4:24,20.63,22, , , 
7/25/2020 4:29,20.5,22, , , 
7/25/2020 4:34,20.42,22, , , 
7/25/2020 4:39,20.33,22, , , 
7/25/2020 4:44,20.25,22, , , 
7/25/2020 4:49,20.29,22, , , 
7/25/2020 4:54,20.2,22, , , 
7/25/2020 4:59,20.16,22, , , 
7/25/2020 5:04,20.25,22, , , 
7/25/2020 5:09,20.12,22, , , 
7/25/2020 5:14,20.03,22, , , 
7/25/2020 5:19,19.95,22, , , 
7/25/2020 5:24,19.9,21, , , 
7/25/2020 5:29,19.77,21, , , 
7/25/2020 5:34,19.69,21, , , 
7/25/2020 5:39,19.65,21, , , 
7/25/2020 5:44,19.69,21, , , 
7/25/2020 5:49,19.82,21, , , 
7/25/2020 5:54,19.9,21, , , 
7/25/2020 5:59,19.99,20, , , 
7/25/2020 6:04,19.99,20, , , 
7/25/2020 6:09,20.03,20, , , 
7/25/2020 6:14,20.07,20, , , 
7/25/2020 6:19,20.2,20, , , 
7/25/2020 6:24,20.25,20, , , 
7/25/2020 6:29,20.33,20, , , 
7/25/2020 6:34,20.55,20, , , 
7/25/2020 6:39,20.63,20, , , 
7/25/2020 6:44,20.68,20, , , 
7/25/2020 6:49,20.68,20, , , 
7/25/2020 6:54,20.63,20, , , 
7/25/2020 6:59,20.5,20, , , 
7/25/2020 7:04,20.5,20, , , 
7/25/2020 7:09,20.37,20, , , 
7/25/2020 7:14,20.46,20, , , 
7/25/2020 7:19,20.5,20, , , 
7/25/2020 7:24,20.42,20, , , 
7/25/2020 7:29,20.46,20, , , 
7/25/2020 7:34,20.25,20, , , 
7/25/2020 7:39,20.12,20, , , 
7/25/2020 7:44,20.07,20, , , 
7/25/2020 7:49,19.99,20, , , 
7/25/2020 7:54,19.95,20, , , 
7/25/2020 7:59,19.82,20, , , 
7/25/2020 8:04,19.77,20, , , 
7/25/2020 8:09,19.69,20, , , 
7/25/2020 8:14,19.6,20, , , 
7/25/2020 8:19,19.47,20, , , 
7/25/2020 8:24,19.47,19, , , 
7/25/2020 8:29,19.52,19, , , 
7/25/2020 8:34,19.65,19, , , 
7/25/2020 8:39,19.73,19, , , 
7/25/2020 8:44,19.73,19, , , 
7/25/2020 8:49,19.77,19, , , 
7/25/2020 8:54,19.77,19, , , 
7/25/2020 8:59,19.69,20, , , 
7/25/2020 9:04,19.56,21, , , 
7/25/2020 9:09,19.43,27, , , 
7/25/2020 9:14,19.47,40, , , 
7/25/2020 9:19,19.43,69, , , 
7/25/2020 9:24,19.52,131, , , 
7/25/2020 9:29,19.43,236, , , 
7/25/2020 9:34,19.56,396, , , 
7/25/2020 9:39,19.73,623, , , 
7/25/2020 9:44,19.86,909, , , 
7/25/2020 9:49,20.03,"1,257", , , 
7/25/2020 9:54,20.12,"1,680", , , 
7/25/2020 9:59,20.25,"2,131", , , 
7/25/2020 10:04,20.42,"2,644", , , 
7/25/2020 10:09,20.55,"3,146", , , 
7/25/2020 10:14,20.63,"3,722", , , 
7/25/2020 10:19,20.8,"4,291", , , 
7/25/2020 10:24,20.93,"4,550", , , 
7/25/2020 10:29,21.19,"5,404", , , 
7/25/2020 10:34,21.53,"6,013", , , 
7/25/2020 10:39,21.83,"6,500", , , 
7/25/2020 10:44,22.13,"7,081", , , 
7/25/2020 10:49,22.39,"7,672", , , 
7/25/2020 10:54,22.69,"8,236", , , 
7/25/2020 10:59,22.95,"8,978", , , 
7/25/2020 11:04,23.34,"9,684", , , 
7/25/2020 11:09,23.64,"10,255", , , 
7/25/2020 11:14,23.81,"10,680", , , 
7/25/2020 11:19,24.06,"11,028", , , 
7/25/2020 11:24,24.28,"11,382", , , 
7/25/2020 11:29,24.58,"11,515", , , 
7/25/2020 11:34,25.05,"12,780", , , 
7/25/2020 11:39,25.57,"14,008", , , 
7/25/2020 11:44,25.99,"13,947", , , 
7/25/2020 11:49,26.51,"14,111", , , 
7/25/2020 11:54,26.98,"13,501", , , 
7/25/2020 11:59,26.81,"13,307", , , 
7/25/2020 12:04,30.76,"54,620", , , 
7/25/2020 12:09,34.02,"56,033", , , 
7/25/2020 12:14,30.8,"13,839", , , 
7/25/2020 12:19,29.38,"14,751", , , 
7/25/2020 12:24,28.87,"15,350", , , 
7/25/2020 12:29,29,"16,435", , , 
7/25/2020 12:34,29.77,"28,109", , , 
7/25/2020 12:39,31.53,"55,296", , , 
7/25/2020 12:44,32.6,"55,091", , , 
7/25/2020 12:49,35.99,"59,351", , , 
7/25/2020 12:54,37.19,"59,576", , , 
7/25/2020 12:59,34.57,"17,341", , , 
7/25/2020 13:04,34.06,"16,312", , , 
7/25/2020 13:09,33.55,"21,832", , , 
7/25/2020 13:14,32.17,"18,744", , , 
7/25/2020 13:19,32.6,"18,493", , , 
7/25/2020 13:24,33.2,"24,750", , , 
7/25/2020 13:29,35.99,"59,556", , , 
7/25/2020 13:34,28.14,"53,228", , , 
7/25/2020 13:39,26.94,"59,945", , , 
7/25/2020 13:44,27.8,"84,664", , , 
7/25/2020 13:49,28.31,"90,194", , , 
7/25/2020 13:54,28.27,"90,153", , , 
7/25/2020 13:59,28.31,"93,921", , , 
7/25/2020 14:04,28.05,"94,822", , , 
7/25/2020 14:09,27.88,"94,700", , , 
7/25/2020 14:14,27.32,"75,674", , , 
7/25/2020 14:19,27.63,"91,832", , , 
7/25/2020 14:24,27.84,"91,136", , , 
7/25/2020 14:29,27.58,"84,541", , , 
7/25/2020 14:34,27.67,"93,512", , , 
7/25/2020 14:39,28.14,"80,937", , , 
7/25/2020 14:44,28.27,"97,772", , , 
7/25/2020 14:49,27.97,"70,676", , , 
7/25/2020 14:54,27.93,"76,882", , , 
7/25/2020 14:59,28.14,"66,335", , , 
7/25/2020 15:04,28.1,"74,732", , , 
7/25/2020 15:09,28.14,"83,579", , , 
7/25/2020 15:14,28.44,"89,948", , , 
7/25/2020 15:19,28.57,"102,769", , , 
7/25/2020 15:24,27.24,"39,363", , , 
7/25/2020 15:29,28.27,"91,996", , , 
7/25/2020 15:34,27.2,"75,571", , , 
7/25/2020 15:39,27.71,"85,647", , , 
7/25/2020 15:44,27.93,"99,123", , , 
7/25/2020 15:49,27.88,"93,184", , , 
7/25/2020 15:54,27.75,"89,498", , , 
7/25/2020 15:59,27.71,"96,174", , , 
7/25/2020 16:04,27.75,"95,642", , , 
7/25/2020 16:09,27.75,"96,666", , , 
7/25/2020 16:14,27.67,"99,492", , , 
7/25/2020 16:19,27.63,"103,588", , , 
7/25/2020 16:24,27.71,"100,352", , , 
7/25/2020 16:29,27.67,"94,331", , , 
7/25/2020 16:34,27.67,"95,478", , , 
7/25/2020 16:39,27.75,"96,297", , , 
7/25/2020 16:44,27.67,"87,613", , , 
7/25/2020 16:49,27.54,"88,187", , , 
7/25/2020 16:54,27.58,"92,529", , , 
7/25/2020 16:59,27.75,"83,804", , , 
7/25/2020 17:04,28.01,"94,945", , , 
7/25/2020 17:09,28.14,"100,557", , , 
7/25/2020 17:14,28.23,"100,270", , , 
7/25/2020 17:19,28.35,"103,547", , , 
7/25/2020 17:24,28.4,"116,982", , , 
7/25/2020 17:29,28.48,"105,349", , , 
7/25/2020 17:34,28.48,"102,851", , , 
7/25/2020 17:39,28.44,"97,731", , , 
7/25/2020 17:44,27.28,"67,564", , , 
7/25/2020 17:49,27.15,"72,806", , , 
7/25/2020 17:54,27.58,"88,351", , , 
7/25/2020 17:59,27.63,"90,849", , , 
7/25/2020 18:04,27.67,"90,481", , , 
7/25/2020 18:09,27.54,"90,071", , , 
7/25/2020 18:14,26.68,"42,086", , , 
7/25/2020 18:19,27.54,"86,262", , , 
7/25/2020 18:24,27.32,"88,023", , , 
7/25/2020 18:29,27.15,"82,698", , , 
7/25/2020 18:34,27.28,"59,965", , , 
7/25/2020 18:39,27.71,"59,228", , , 
7/25/2020 18:44,27.63,"69,079", , , 
7/25/2020 18:49,26.6,"24,248", , , 
7/25/2020 18:54,27.97,"80,896", , , 
7/25/2020 18:59,27.41,"79,892", , , 
7/25/2020 19:04,27.02,"39,629", , , 
7/25/2020 19:09,27.2,"54,784", , , 
7/25/2020 19:14,27.28,"41,871", , , 
7/25/2020 19:19,27.24,"51,077", , , 
7/25/2020 19:24,27.28,"57,057", , , 
7/25/2020 19:29,27.15,"59,740", , , 
7/25/2020 19:34,26.55,"39,967", , , 
7/25/2020 19:39,27.15,"57,283", , , 
7/25/2020 19:44,27.15,"52,429", , , 
7/25/2020 19:49,27.11,"66,519", , , 
7/25/2020 19:54,27.24,"45,957", , , 
7/25/2020 19:59,26.98,"41,615", , , 
7/25/2020 20:04,27.58,"56,340", , , 
7/25/2020 20:09,27.15,"50,115", , , 
7/25/2020 20:14,27.15,"42,127", , , 
7/25/2020 20:19,27.28,"40,274", , , 
7/25/2020 20:24,27.71,"46,572", , , 
7/25/2020 20:29,27.5,"49,336", , , 
7/25/2020 20:34,26.64,"29,829", , , 
7/25/2020 20:39,26.34,"25,313", , , 
7/25/2020 20:44,26.55,"28,938", , , 
7/25/2020 20:49,26.42,"28,283", , , 
7/25/2020 20:54,26.51,"44,442", , , 
7/25/2020 20:59,25.91,"23,214", , , 
7/25/2020 21:04,26.04,"33,004", , , 
7/25/2020 21:09,25.99,"20,116", , , 
7/25/2020 21:14,25.87,"19,128", , , 
7/25/2020 21:19,25.78,"18,831", , , 
7/25/2020 21:24,25.87,"18,693", , , 
7/25/2020 21:29,26.25,"29,061", , , 
7/25/2020 21:34,26.3,"21,053", , , 
7/25/2020 21:39,26.04,"17,623", , , 
7/25/2020 21:44,26.04,"20,004", , , 
7/25/2020 21:49,26.38,"20,460", , , 
7/25/2020 21:54,25.82,"12,012", , , 
7/25/2020 21:59,25.57,"13,619", , , 
7/25/2020 22:04,25.48,"11,668", , , 
7/25/2020 22:09,25.35,"11,126", , , 
7/25/2020 22:14,25.78,"17,428", , , 
7/25/2020 22:19,25.65,"14,612", , , 
7/25/2020 22:24,25.22,"8,950", , , 
7/25/2020 22:29,25.48,"17,623", , , 
7/25/2020 22:34,25.14,"9,359", , , 
7/25/2020 22:39,24.92,"8,620", , , 
7/25/2020 22:44,24.84,"9,042", , , 
7/25/2020 22:49,24.75,"7,101", , , 
7/25/2020 22:54,24.62,"5,289", , , 
7/25/2020 22:59,24.49,"4,787", , , 
7/25/2020 23:04,24.36,"4,404", , , 
7/25/2020 23:09,24.32,"4,193", , , 
7/25/2020 23:14,24.11,"3,910", , , 
7/25/2020 23:19,24.11,"3,456", , , 
7/25/2020 23:24,24.06,"2,915", , , 
7/25/2020 23:29,24.02,"2,390", , , 
7/25/2020 23:34,23.85,"1,902", , , 
7/25/2020 23:39,23.76,"1,576", , , 
7/25/2020 23:44,23.76,"1,485", , , 
7/25/2020 23:49,23.68,"1,121", , , 
7/25/2020 23:54,23.64,776, , , 
7/25/2020 23:59,23.59,540, , , 
7/26/2020 0:04,23.59,340, , , 
7/26/2020 0:09,23.51,3, , , 
7/26/2020 0:14,23.51,1, , , 
7/26/2020 0:19,23.51,1, , , 
7/26/2020 0:24,23.46,0, , , 
7/26/2020 0:29,23.46,0, , , 
7/26/2020 0:34,23.46,0, , , 
7/26/2020 0:39,23.42,0, , , 
7/26/2020 0:44,23.46,0, , , 
7/26/2020 0:49,23.42,0, , , 
7/26/2020 0:54,23.46,0, , , 
7/26/2020 0:59,23.46,0, , , 
7/26/2020 1:04,23.42,0, , , 
7/26/2020 1:09,23.38,0, , , 
7/26/2020 1:14,23.25,0, , , 
7/26/2020 1:19,23.21,0, , , 
7/26/2020 1:24,23.16,0, , , 
7/26/2020 1:29,23.16,0, , , 
7/26/2020 1:34,23.08,0, , , 
7/26/2020 1:39,23.08,0, , , 
7/26/2020 1:44,23.12,0, , , 
7/26/2020 1:49,23.12,0, , , 
7/26/2020 1:54,23.16,0, , , 
7/26/2020 1:59,23.21,0, , , 
7/26/2020 2:04,23.25,0, , , 
7/26/2020 2:09,23.25,0, , , 
7/26/2020 2:14,23.34,0, , , 
7/26/2020 2:19,23.34,0, , , 
7/26/2020 2:24,23.38,0, , , 
7/26/2020 2:29,23.38,0, , , 
7/26/2020 2:34,23.38,0, , , 
7/26/2020 2:39,23.42,0, , , 
7/26/2020 2:44,23.42,0, , , 
7/26/2020 2:49,23.38,0, , , 
7/26/2020 2:54,23.34,0, , , 
7/26/2020 2:59,23.29,0, , , 
7/26/2020 3:04,23.29,0, , , 
7/26/2020 3:09,23.25,0, , , 
7/26/2020 3:14,23.34,0, , , 
7/26/2020 3:19,23.34,0, , , 
7/26/2020 3:24,23.38,0, , , 
7/26/2020 3:29,23.42,0, , , 
7/26/2020 3:34,23.51,0, , , 
7/26/2020 3:39,23.59,0, , , 
7/26/2020 3:44,23.59,0, , , 
7/26/2020 3:49,23.55,0, , , 
7/26/2020 3:54,23.68,0, , , 
7/26/2020 3:59,23.68,0, , , 
7/26/2020 4:04,23.72,0, , , 
7/26/2020 4:09,23.72,0, , , 
7/26/2020 4:14,23.72,0, , , 
7/26/2020 4:19,23.76,0, , , 
7/26/2020 4:24,23.76,0, , , 
7/26/2020 4:29,23.68,0, , , 
7/26/2020 4:34,23.55,0, , , 
7/26/2020 4:39,23.42,0, , , 
7/26/2020 4:44,23.34,0, , , 
7/26/2020 4:49,23.38,0, , , 
7/26/2020 4:54,23.38,0, , , 
7/26/2020 4:59,23.34,0, , , 
7/26/2020 5:04,23.42,0, , , 
7/26/2020 5:09,23.51,0, , , 
7/26/2020 5:14,23.55,0, , , 
7/26/2020 5:19,23.46,0, , , 
7/26/2020 5:24,23.55,1, , , 
7/26/2020 5:29,23.51,0, , , 
7/26/2020 5:34,23.42,0, , , 
7/26/2020 5:39,23.34,0, , , 
7/26/2020 5:44,23.29,0, , , 
7/26/2020 5:49,23.29,0, , , 
7/26/2020 5:54,23.29,0, , , 
7/26/2020 5:59,23.29,0, , , 
7/26/2020 6:04,23.25,0, , , 
7/26/2020 6:09,23.16,0, , , 
7/26/2020 6:14,23.16,0, , , 
7/26/2020 6:19,23.21,0, , , 
7/26/2020 6:24,23.12,0, , , 
7/26/2020 6:29,23.08,0, , , 
7/26/2020 6:34,23.12,0, , , 
7/26/2020 6:39,23.12,0, , , 
7/26/2020 6:44,23.12,0, , , 
7/26/2020 6:49,23.08,0, , , 
7/26/2020 6:54,22.99,0, , , 
7/26/2020 6:59,23.03,0, , , 
7/26/2020 7:04,22.99,0, , , 
7/26/2020 7:09,22.99,0, , , 
7/26/2020 7:14,23.03,0, , , 
7/26/2020 7:19,22.95,0, , , 
7/26/2020 7:24,22.95,0, , , 
7/26/2020 7:29,22.95,0, , , 
7/26/2020 7:34,22.99,0, , , 
7/26/2020 7:39,22.95,0, , , 
7/26/2020 7:44,22.91,0, , , 
7/26/2020 7:49,22.86,0, , , 
7/26/2020 7:54,22.91,0, , , 
7/26/2020 7:59,22.82,0, , , 
7/26/2020 8:04,22.82,0, , , 
7/26/2020 8:09,22.82,0, , , 
7/26/2020 8:14,22.73,0, , , 
7/26/2020 8:19,22.73,0, , , 
7/26/2020 8:24,22.65,0, , , 
7/26/2020 8:29,22.65,0, , , 
7/26/2020 8:34,22.61,0, , , 
7/26/2020 8:39,22.61,0, , , 
7/26/2020 8:44,22.61,0, , , 
7/26/2020 8:49,22.56,0, , , 
7/26/2020 8:54,22.56,0, , , 
7/26/2020 8:59,22.56,0, , , 
7/26/2020 9:04,22.61,0, , , 
7/26/2020 9:09,22.61,0, , , 
7/26/2020 9:14,22.61,0, , , 
7/26/2020 9:19,22.65,1, , , 
7/26/2020 9:24,22.65,3, , , 
7/26/2020 9:29,22.61,5, , , 
7/26/2020 9:34,22.69,8, , , 
7/26/2020 9:39,22.73,14, , , 
7/26/2020 9:44,22.73,21, , , 
7/26/2020 9:49,22.78,30, , , 
7/26/2020 9:54,22.86,42, , , 
7/26/2020 9:59,22.91,53, , , 
7/26/2020 10:04,23.03,60, , , 
7/26/2020 10:09,23.16,67, , , 
7/26/2020 10:14,23.34,78, , , 
7/26/2020 10:19,23.46,91, , , 
7/26/2020 10:24,23.59,105, , , 
7/26/2020 10:29,23.81,"3,988", , , 
7/26/2020 10:34,24.02,"4,453", , , 
7/26/2020 10:39,24.15,"5,014", , , 
7/26/2020 10:44,24.32,"6,390", , , 
7/26/2020 10:49,24.49,"6,728", , , 
7/26/2020 10:54,24.71,"8,218", , , 
7/26/2020 10:59,25.01,"8,392", , , 
7/26/2020 11:04,25.01,"9,114", , , 
7/26/2020 11:09,25.22,"12,140", , , 
7/26/2020 11:14,25.27,"12,201", , , 
7/26/2020 11:19,25.74,"14,280", , , 
7/26/2020 11:24,25.87,"18,360", , , 
7/26/2020 11:29,25.74,"13,189", , , 
7/26/2020 11:34,25.74,"13,409", , , 
7/26/2020 11:39,25.65,"11,284", , , 
7/26/2020 11:44,25.78,"14,152", , , 
7/26/2020 11:49,26.34,"21,565", , , 
7/26/2020 11:54,26.38,"20,383", , , 
7/26/2020 11:59,26.47,"21,565", , , 
7/26/2020 12:04,26.64,"27,464", , , 
7/26/2020 12:09,26.38,"17,219", , , 
7/26/2020 12:14,26.04,"14,684", , , 
7/26/2020 12:19,26.94,"22,415", , , 
7/26/2020 12:24,27.2,"24,842", , , 
7/26/2020 12:29,26.51,"10,237", , , 
7/26/2020 12:34,26.34,"46,592", , , 
7/26/2020 12:39,26.47,"16,082", , , 
7/26/2020 12:44,27.24,"45,486", , , 
7/26/2020 12:49,27.24,"34,478", , , 
7/26/2020 12:54,27.11,"22,487", , , 
7/26/2020 12:59,27.28,"24,074", , , 
7/26/2020 13:04,27.5,"32,010", , , 
7/26/2020 13:09,27.75,"41,492", , , 
7/26/2020 13:14,27.93,"42,660", , , 
7/26/2020 13:19,28.23,"46,735", , , 
7/26/2020 13:24,28.31,"48,415", , , 
7/26/2020 13:29,28.4,"27,054", , , 
7/26/2020 13:34,27.97,"57,221", , , 
7/26/2020 13:39,28.05,"54,415", , , 
7/26/2020 13:44,28.05,"55,276", , , 
7/26/2020 13:49,27.8,"37,294", , , 
7/26/2020 13:54,27.5,"33,843", , , 
7/26/2020 13:59,27.41,"47,862", , , 
7/26/2020 14:04,27.54,"38,216", , , 
7/26/2020 14:09,27.54,"36,219", , , 
7/26/2020 14:14,27.37,"45,138", , , 
7/26/2020 14:19,27.28,"46,285", , , 
7/26/2020 14:24,27.28,"31,744", , , 
7/26/2020 14:29,27.11,"31,939", , , 
7/26/2020 14:34,27.37,"41,533", , , 
7/26/2020 14:39,27.28,"37,478", , , 
7/26/2020 14:44,27.63,"46,490", , , 
7/26/2020 14:49,27.75,"63,304", , , 
7/26/2020 14:54,28.01,"74,465", , , 
7/26/2020 14:59,27.84,"41,564", , , 
7/26/2020 15:04,27.63,"39,158", , , 
7/26/2020 15:09,27.67,"49,521", , , 
7/26/2020 15:14,27.71,"41,708", , , 
7/26/2020 15:19,27.88,"51,036", , , 
7/26/2020 15:24,27.84,"39,455", , , 
7/26/2020 15:29,27.8,"39,086", , , 
7/26/2020 15:34,27.8,"41,359", , , 
