DateTimeHOBO_UTC,Temp_Inc,Light_Inc,,,
7/24/2020 22:33,30.11,"7,432", , , 
7/24/2020 22:38,29.17,"6,513", , , 
7/24/2020 22:43,28.74,"5,957", , , 
7/24/2020 22:48,28.4,"5,471", , , 
7/24/2020 22:53,28.1,"5,240", , , 
7/24/2020 22:58,27.5,"4,709", , , 
7/24/2020 23:03,27.15,"4,209", , , 
7/24/2020 23:08,26.81,"3,927", , , 
7/24/2020 23:13,26.72,"3,743", , , 
7/24/2020 23:18,26.55,"3,441", , , 
7/24/2020 23:23,26.17,"2,705", , , 
7/24/2020 23:28,25.91,"2,303", , , 
7/24/2020 23:33,25.61,"2,040", , , 
7/24/2020 23:38,25.39,"1,822", , , 
7/24/2020 23:43,25.14,"1,365", , , 
7/24/2020 23:48,24.92,"1,089", , , 
7/24/2020 23:53,24.75,995, , , 
7/24/2020 23:58,24.54,778, , , 
7/25/2020 0:03,24.41,562, , , 
7/25/2020 0:08,24.24,431, , , 
7/25/2020 0:13,24.06,294, , , 
7/25/2020 0:18,23.94,173, , , 
7/25/2020 0:23,23.72,94, , , 
7/25/2020 0:28,23.59,55, , , 
7/25/2020 0:33,23.34,41, , , 
7/25/2020 0:38,23.34,37, , , 
7/25/2020 0:43,23.21,34, , , 
7/25/2020 0:48,23.08,33, , , 
7/25/2020 0:53,22.91,34, , , 
7/25/2020 0:58,22.91,33, , , 
7/25/2020 1:03,22.78,33, , , 
7/25/2020 1:08,22.73,33, , , 
7/25/2020 1:13,22.61,33, , , 
7/25/2020 1:18,22.61,33, , , 
7/25/2020 1:23,22.48,33, , , 
7/25/2020 1:28,22.35,33, , , 
7/25/2020 1:33,22.22,33, , , 
7/25/2020 1:38,22.09,33, , , 
7/25/2020 1:43,22.05,32, , , 
7/25/2020 1:48,21.96,32, , , 
7/25/2020 1:53,21.88,32, , , 
7/25/2020 1:58,21.88,32, , , 
7/25/2020 2:03,21.79,32, , , 
7/25/2020 2:08,21.75,32, , , 
7/25/2020 2:13,21.7,32, , , 
7/25/2020 2:18,21.62,32, , , 
7/25/2020 2:23,21.58,32, , , 
7/25/2020 2:28,21.53,32, , , 
7/25/2020 2:33,21.53,32, , , 
7/25/2020 2:38,21.49,32, , , 
7/25/2020 2:43,21.49,32, , , 
7/25/2020 2:48,21.45,32, , , 
7/25/2020 2:53,21.45,32, , , 
7/25/2020 2:58,21.36,32, , , 
7/25/2020 3:03,21.28,32, , , 
7/25/2020 3:08,21.23,32, , , 
7/25/2020 3:13,21.15,32, , , 
7/25/2020 3:18,21.1,32, , , 
7/25/2020 3:23,21.06,32, , , 
7/25/2020 3:28,21.06,32, , , 
7/25/2020 3:33,21.02,32, , , 
7/25/2020 3:38,20.98,32, , , 
7/25/2020 3:43,20.89,32, , , 
7/25/2020 3:48,20.8,32, , , 
7/25/2020 3:53,20.76,32, , , 
7/25/2020 3:58,20.76,31, , , 
7/25/2020 4:03,20.8,32, , , 
7/25/2020 4:08,20.8,32, , , 
7/25/2020 4:13,20.76,31, , , 
7/25/2020 4:18,20.8,32, , , 
7/25/2020 4:23,20.72,32, , , 
7/25/2020 4:28,20.46,32, , , 
7/25/2020 4:33,20.29,31, , , 
7/25/2020 4:38,20.16,29, , , 
7/25/2020 4:43,20.07,27, , , 
7/25/2020 4:48,20.16,26, , , 
7/25/2020 4:53,20.12,26, , , 
7/25/2020 4:58,20.03,24, , , 
7/25/2020 5:03,20.12,22, , , 
7/25/2020 5:08,20.07,22, , , 
7/25/2020 5:13,19.86,23, , , 
7/25/2020 5:18,19.69,22, , , 
7/25/2020 5:23,19.73,21, , , 
7/25/2020 5:28,19.6,21, , , 
7/25/2020 5:33,19.56,21, , , 
7/25/2020 5:38,19.47,20, , , 
7/25/2020 5:43,19.43,20, , , 
7/25/2020 5:48,19.52,20, , , 
7/25/2020 5:53,19.73,19, , , 
7/25/2020 5:58,19.82,19, , , 
7/25/2020 6:03,19.9,19, , , 
7/25/2020 6:08,19.99,19, , , 
7/25/2020 6:13,20.07,19, , , 
7/25/2020 6:18,20.12,20, , , 
7/25/2020 6:23,20.16,20, , , 
7/25/2020 6:28,20.2,20, , , 
7/25/2020 6:33,20.29,20, , , 
7/25/2020 6:38,20.29,20, , , 
7/25/2020 6:43,20.33,20, , , 
7/25/2020 6:48,20.33,21, , , 
7/25/2020 6:53,20.29,21, , , 
7/25/2020 6:58,20.33,21, , , 
7/25/2020 7:03,20.33,21, , , 
7/25/2020 7:08,20.33,21, , , 
7/25/2020 7:13,20.25,22, , , 
7/25/2020 7:18,20.2,21, , , 
7/25/2020 7:23,20.2,21, , , 
7/25/2020 7:28,20.2,21, , , 
7/25/2020 7:33,20.03,21, , , 
7/25/2020 7:38,20.03,20, , , 
7/25/2020 7:43,20.03,20, , , 
7/25/2020 7:48,19.99,20, , , 
7/25/2020 7:53,19.99,19, , , 
7/25/2020 7:58,19.82,20, , , 
7/25/2020 8:03,19.73,19, , , 
7/25/2020 8:08,19.73,20, , , 
7/25/2020 8:13,19.73,19, , , 
7/25/2020 8:18,19.69,19, , , 
7/25/2020 8:23,19.73,19, , , 
7/25/2020 8:28,19.77,19, , , 
7/25/2020 8:33,19.86,19, , , 
7/25/2020 8:38,19.9,19, , , 
7/25/2020 8:43,19.82,19, , , 
7/25/2020 8:48,19.86,19, , , 
7/25/2020 8:53,19.82,19, , , 
7/25/2020 8:58,19.82,15, , , 
7/25/2020 9:03,19.82,21, , , 
7/25/2020 9:08,19.73,25, , , 
7/25/2020 9:13,19.56,34, , , 
7/25/2020 9:18,19.47,56, , , 
7/25/2020 9:23,19.39,100, , , 
7/25/2020 9:28,19.6,186, , , 
7/25/2020 9:33,19.73,315, , , 
7/25/2020 9:38,19.77,503, , , 
7/25/2020 9:43,19.9,741, , , 
7/25/2020 9:48,20.12,"1,032", , , 
7/25/2020 9:53,20.29,"1,373", , , 
7/25/2020 9:58,20.37,"1,741", , , 
7/25/2020 10:03,20.55,"2,137", , , 
7/25/2020 10:08,20.72,"2,582", , , 
7/25/2020 10:13,20.8,"3,050", , , 
7/25/2020 10:18,21.02,"3,529", , , 
7/25/2020 10:23,21.19,"3,971", , , 
7/25/2020 10:28,21.45,"4,563", , , 
7/25/2020 10:33,21.79,"5,016", , , 
7/25/2020 10:38,22.09,"5,594", , , 
7/25/2020 10:43,22.43,"6,062", , , 
7/25/2020 10:48,22.78,"6,615", , , 
7/25/2020 10:53,23.16,"7,104", , , 
7/25/2020 10:58,23.55,"7,575", , , 
7/25/2020 11:03,23.85,"7,997", , , 
7/25/2020 11:08,24.32,"9,521", , , 
7/25/2020 11:13,26.72,"24,822", , , 
7/25/2020 11:18,29.38,"29,870", , , 
7/25/2020 11:23,31.7,"32,553", , , 
7/25/2020 11:28,32.56,"17,889", , , 
7/25/2020 11:33,30.71,"12,739", , , 
7/25/2020 11:38,32.69,"33,905", , , 
7/25/2020 11:43,35.13,"38,666", , , 
7/25/2020 11:48,37.11,"39,281", , , 
7/25/2020 11:53,38.22,"38,400", , , 
7/25/2020 11:58,38.95,"39,311", , , 
7/25/2020 12:03,40.5,"47,452", , , 
7/25/2020 12:08,41.74,"45,752", , , 
7/25/2020 12:13,42.08,"40,550", , , 
7/25/2020 12:18,40.54,"26,685", , , 
7/25/2020 12:23,40.5,"32,942", , , 
7/25/2020 12:28,40.62,"36,229", , , 
7/25/2020 12:33,40.92,"37,468", , , 
7/25/2020 12:38,40.15,"37,693", , , 
7/25/2020 12:43,40.97,"51,528", , , 
7/25/2020 12:48,40.02,"55,316", , , 
7/25/2020 12:53,41.18,"56,893", , , 
7/25/2020 12:58,40.75,"38,533", , , 
7/25/2020 13:03,41.65,"57,815", , , 
7/25/2020 13:08,41.65,"51,958", , , 
7/25/2020 13:13,41.22,"53,248", , , 
7/25/2020 13:18,39.59,"51,343", , , 
7/25/2020 13:23,39.17,"52,122", , , 
7/25/2020 13:28,37.54,"49,480", , , 
7/25/2020 13:33,32.47,"14,126", , , 
7/25/2020 13:38,28.23,"38,093", , , 
7/25/2020 13:43,26.12,"38,134", , , 
7/25/2020 13:48,25.52,"35,932", , , 
7/25/2020 13:53,25.39,"59,802", , , 
7/25/2020 13:58,26.17,"65,065", , , 
7/25/2020 14:03,26.08,"63,017", , , 
7/25/2020 14:08,25.95,"71,229", , , 
7/25/2020 14:13,25.65,"60,273", , , 
7/25/2020 14:18,25.65,"64,246", , , 
7/25/2020 14:23,26.08,"68,874", , , 
7/25/2020 14:28,26.25,"68,321", , , 
7/25/2020 14:33,26.34,"70,881", , , 
7/25/2020 14:38,26.47,"72,028", , , 
7/25/2020 14:43,26.47,"70,881", , , 
7/25/2020 14:48,26.55,"73,441", , , 
7/25/2020 14:53,26.21,"60,068", , , 
7/25/2020 14:58,26.6,"75,080", , , 
7/25/2020 15:03,26.6,"69,386", , , 
7/25/2020 15:08,26.38,"65,434", , , 
7/25/2020 15:13,26.34,"68,792", , , 
7/25/2020 15:18,26.51,"67,092", , , 
7/25/2020 15:23,26.85,"80,855", , , 
7/25/2020 15:28,26.51,"68,731", , , 
7/25/2020 15:33,26.64,"83,108", , , 
7/25/2020 15:38,26.51,"67,809", , , 
7/25/2020 15:43,26.77,"71,270", , , 
7/25/2020 15:48,26.85,"70,042", , , 
7/25/2020 15:53,26.9,"70,676", , , 
7/25/2020 15:58,26.9,"70,595", , , 
7/25/2020 16:03,26.94,"73,830", , , 
7/25/2020 16:08,26.98,"73,155", , , 
7/25/2020 16:13,27.02,"71,475", , , 
7/25/2020 16:18,27.07,"78,070", , , 
7/25/2020 16:23,27.11,"70,922", , , 
7/25/2020 16:28,27.11,"73,196", , , 
7/25/2020 16:33,27.2,"71,762", , , 
7/25/2020 16:38,27.28,"73,687", , , 
7/25/2020 16:43,27.32,"74,650", , , 
7/25/2020 16:48,27.32,"71,209", , , 
7/25/2020 16:53,27.28,"69,468", , , 
7/25/2020 16:58,27.32,"68,690", , , 
7/25/2020 17:03,27.58,"72,212", , , 
7/25/2020 17:08,27.58,"71,352", , , 
7/25/2020 17:13,27.67,"69,468", , , 
7/25/2020 17:18,27.75,"71,782", , , 
7/25/2020 17:23,27.84,"71,352", , , 
7/25/2020 17:28,27.84,"69,796", , , 
7/25/2020 17:33,27.88,"68,813", , , 
7/25/2020 17:38,27.93,"69,366", , , 
7/25/2020 17:43,27.93,"68,977", , , 
7/25/2020 17:48,28.01,"74,445", , , 
7/25/2020 17:53,28.23,"81,879", , , 
7/25/2020 17:58,28.31,"85,074", , , 
7/25/2020 18:03,28.31,"80,794", , , 
7/25/2020 18:08,28.14,"61,522", , , 
7/25/2020 18:13,28.23,"75,223", , , 
7/25/2020 18:18,28.18,"56,177", , , 
7/25/2020 18:23,28.31,"83,620", , , 
7/25/2020 18:28,28.31,"78,541", , , 
7/25/2020 18:33,28.27,"75,469", , , 
7/25/2020 18:38,28.35,"64,655", , , 
7/25/2020 18:43,27.28,"20,035", , , 
7/25/2020 18:48,27.15,"21,084", , , 
7/25/2020 18:53,27.11,"21,053", , , 
7/25/2020 18:58,27.5,"21,699", , , 
7/25/2020 19:03,27.41,"14,177", , , 
7/25/2020 19:08,26.72,"12,329", , , 
7/25/2020 19:13,26.94,"50,135", , , 
7/25/2020 19:18,27.32,"22,221", , , 
7/25/2020 19:23,27.15,"51,835", , , 
7/25/2020 19:28,27.63,"51,425", , , 
7/25/2020 19:33,27.5,"47,698", , , 
7/25/2020 19:38,27.71,"47,759", , , 
7/25/2020 19:43,27.24,"48,701", , , 
7/25/2020 19:48,27.5,"42,701", , , 
7/25/2020 19:53,27.75,"42,721", , , 
7/25/2020 19:58,27.75,"41,708", , , 
7/25/2020 20:03,27.84,"46,551", , , 
7/25/2020 20:08,27.45,"19,487", , , 
7/25/2020 20:13,27.45,"24,310", , , 
7/25/2020 20:18,27.58,"22,651", , , 
7/25/2020 20:23,27.93,"39,762", , , 
7/25/2020 20:28,27.97,"37,079", , , 
7/25/2020 20:33,27.5,"17,859", , , 
7/25/2020 20:38,27.58,"30,587", , , 
7/25/2020 20:43,27.45,"18,227", , , 
7/25/2020 20:48,27.54,"20,024", , , 
7/25/2020 20:53,27.58,"25,027", , , 
7/25/2020 20:58,27.63,"32,215", , , 
7/25/2020 21:03,27.88,"31,048", , , 
7/25/2020 21:08,27.88,"24,617", , , 
7/25/2020 21:13,27.88,"24,248", , , 
7/25/2020 21:18,27.84,"25,487", , , 
7/25/2020 21:23,27.8,"19,287", , , 
7/25/2020 21:28,27.58,"18,524", , , 
7/25/2020 21:33,27.5,"14,899", , , 
7/25/2020 21:38,27.88,"25,887", , , 
7/25/2020 21:43,27.84,"21,760", , , 
7/25/2020 21:48,27.5,"14,326", , , 
7/25/2020 21:53,27.54,"15,667", , , 
7/25/2020 21:58,27.54,"16,394", , , 
7/25/2020 22:03,27.45,"14,715", , , 
7/25/2020 22:08,27.41,"13,896", , , 
7/25/2020 22:13,27.41,"18,959", , , 
7/25/2020 22:18,27.37,"18,437", , , 
7/25/2020 22:23,27.24,"12,247", , , 
7/25/2020 22:28,27.2,"15,647", , , 
7/25/2020 22:33,26.6,"8,814", , , 
7/25/2020 22:38,26.25,"8,515", , , 
7/25/2020 22:43,26.12,"6,387", , , 
7/25/2020 22:48,25.91,"5,404", , , 
7/25/2020 22:53,25.78,"4,379", , , 
7/25/2020 22:58,25.65,"3,800", , , 
7/25/2020 23:03,25.57,"3,556", , , 
7/25/2020 23:08,25.39,"3,501", , , 
7/25/2020 23:13,25.35,"3,116", , , 
7/25/2020 23:18,25.31,"2,902", , , 
7/25/2020 23:23,25.22,"2,613", , , 
7/25/2020 23:28,25.09,"1,965", , , 
7/25/2020 23:33,24.97,"1,539", , , 
7/25/2020 23:38,24.92,"1,351", , , 
7/25/2020 23:43,24.88,"1,072", , , 
7/25/2020 23:48,24.75,858, , , 
7/25/2020 23:53,24.66,626, , , 
7/25/2020 23:58,24.58,490, , , 
7/26/2020 0:03,24.58,292, , , 
7/26/2020 0:08,24.45,167, , , 
7/26/2020 0:13,24.45,0, , , 
7/26/2020 0:18,24.41,0, , , 
7/26/2020 0:23,24.36,0, , , 
7/26/2020 0:28,24.36,0, , , 
7/26/2020 0:33,24.28,0, , , 
7/26/2020 0:38,24.24,0, , , 
7/26/2020 0:43,24.19,0, , , 
7/26/2020 0:48,24.19,0, , , 
7/26/2020 0:53,24.19,0, , , 
7/26/2020 0:58,24.15,0, , , 
7/26/2020 1:03,24.11,0, , , 
7/26/2020 1:08,24.02,0, , , 
7/26/2020 1:13,23.98,0, , , 
7/26/2020 1:18,23.89,0, , , 
7/26/2020 1:23,23.89,0, , , 
7/26/2020 1:28,23.85,0, , , 
7/26/2020 1:33,23.81,0, , , 
7/26/2020 1:38,23.72,0, , , 
7/26/2020 1:43,23.76,0, , , 
7/26/2020 1:48,23.76,0, , , 
7/26/2020 1:53,23.76,0, , , 
7/26/2020 1:58,23.72,0, , , 
7/26/2020 2:03,23.72,0, , , 
7/26/2020 2:08,23.72,0, , , 
7/26/2020 2:13,23.68,0, , , 
7/26/2020 2:18,23.64,0, , , 
7/26/2020 2:23,23.64,0, , , 
7/26/2020 2:28,23.68,0, , , 
7/26/2020 2:33,23.68,0, , , 
7/26/2020 2:38,23.64,0, , , 
7/26/2020 2:43,23.59,0, , , 
7/26/2020 2:48,23.59,0, , , 
7/26/2020 2:53,23.59,0, , , 
7/26/2020 2:58,23.59,0, , , 
7/26/2020 3:03,23.51,0, , , 
7/26/2020 3:08,23.51,0, , , 
7/26/2020 3:13,23.46,0, , , 
7/26/2020 3:18,23.51,0, , , 
7/26/2020 3:23,23.59,0, , , 
7/26/2020 3:28,23.59,0, , , 
7/26/2020 3:33,23.59,0, , , 
7/26/2020 3:38,23.59,0, , , 
7/26/2020 3:43,23.59,0, , , 
7/26/2020 3:48,23.64,0, , , 
7/26/2020 3:53,23.64,0, , , 
7/26/2020 3:58,23.64,0, , , 
7/26/2020 4:03,23.64,0, , , 
7/26/2020 4:08,23.64,0, , , 
7/26/2020 4:13,23.64,0, , , 
7/26/2020 4:18,23.64,0, , , 
7/26/2020 4:23,23.68,0, , , 
7/26/2020 4:28,23.64,0, , , 
7/26/2020 4:33,23.59,0, , , 
7/26/2020 4:38,23.59,0, , , 
7/26/2020 4:43,23.55,0, , , 
7/26/2020 4:48,23.51,0, , , 
7/26/2020 4:53,23.46,0, , , 
7/26/2020 4:58,23.51,0, , , 
7/26/2020 5:03,23.51,0, , , 
7/26/2020 5:08,23.55,0, , , 
7/26/2020 5:13,23.51,0, , , 
7/26/2020 5:18,23.55,0, , , 
7/26/2020 5:23,23.55,0, , , 
7/26/2020 5:28,23.59,0, , , 
7/26/2020 5:33,23.55,0, , , 
7/26/2020 5:38,23.51,0, , , 
7/26/2020 5:43,23.46,0, , , 
7/26/2020 5:48,23.46,0, , , 
7/26/2020 5:53,23.42,0, , , 
7/26/2020 5:58,23.42,0, , , 
7/26/2020 6:03,23.42,0, , , 
7/26/2020 6:08,23.38,0, , , 
7/26/2020 6:13,23.38,0, , , 
7/26/2020 6:18,23.34,0, , , 
7/26/2020 6:23,23.29,0, , , 
7/26/2020 6:28,23.34,0, , , 
7/26/2020 6:33,23.34,0, , , 
7/26/2020 6:38,23.34,0, , , 
7/26/2020 6:43,23.34,0, , , 
7/26/2020 6:48,23.34,0, , , 
7/26/2020 6:53,23.25,0, , , 
7/26/2020 6:58,23.21,0, , , 
7/26/2020 7:03,23.21,0, , , 
7/26/2020 7:08,23.21,0, , , 
7/26/2020 7:13,23.21,0, , , 
7/26/2020 7:18,23.21,0, , , 
7/26/2020 7:23,23.16,0, , , 
7/26/2020 7:28,23.16,0, , , 
7/26/2020 7:33,23.12,0, , , 
7/26/2020 7:38,23.12,0, , , 
7/26/2020 7:43,23.12,0, , , 
7/26/2020 7:48,23.12,0, , , 
7/26/2020 7:53,23.08,0, , , 
7/26/2020 7:58,23.03,0, , , 
7/26/2020 8:03,22.99,0, , , 
7/26/2020 8:08,23.03,0, , , 
7/26/2020 8:13,22.99,0, , , 
7/26/2020 8:18,22.95,0, , , 
7/26/2020 8:23,22.99,0, , , 
7/26/2020 8:28,22.82,0, , , 
7/26/2020 8:33,22.91,0, , , 
7/26/2020 8:38,22.86,0, , , 
7/26/2020 8:43,22.86,0, , , 
7/26/2020 8:48,22.86,0, , , 
7/26/2020 8:53,22.82,0, , , 
7/26/2020 8:58,22.78,0, , , 
7/26/2020 9:03,22.82,0, , , 
7/26/2020 9:08,22.78,0, , , 
7/26/2020 9:13,22.78,0, , , 
7/26/2020 9:18,22.82,0, , , 
7/26/2020 9:23,22.78,0, , , 
7/26/2020 9:28,22.82,1, , , 
7/26/2020 9:33,22.86,1, , , 
7/26/2020 9:38,22.82,3, , , 
7/26/2020 9:43,22.82,6, , , 
7/26/2020 9:48,22.82,8, , , 
7/26/2020 9:53,22.95,13, , , 
7/26/2020 9:58,22.99,18, , , 
7/26/2020 10:03,23.03,19, , , 
7/26/2020 10:08,23.16,23, , , 
7/26/2020 10:13,23.16,29, , , 
7/26/2020 10:18,23.25,39, , , 
7/26/2020 10:23,23.25,41, , , 
7/26/2020 10:28,23.46,"3,021", , , 
7/26/2020 10:33,23.59,"3,480", , , 
7/26/2020 10:38,23.64,"3,726", , , 
7/26/2020 10:43,23.72,"4,707", , , 
7/26/2020 10:48,23.85,"4,767", , , 
7/26/2020 10:53,24.02,"7,977", , , 
7/26/2020 10:58,24.06,"5,101", , , 
7/26/2020 11:03,24.06,"5,719", , , 
7/26/2020 11:08,24.24,"6,968", , , 
7/26/2020 11:13,24.36,"7,575", , , 
7/26/2020 11:18,24.41,"7,424", , , 
7/26/2020 11:23,24.54,"7,580", , , 
7/26/2020 11:28,24.58,"8,323", , , 
7/26/2020 11:33,24.62,"7,485", , , 
7/26/2020 11:38,24.62,"6,607", , , 
7/26/2020 11:43,24.75,"11,505", , , 
7/26/2020 11:48,25.09,"19,098", , , 
7/26/2020 11:53,25.09,"8,876", , , 
7/26/2020 11:58,25.01,"8,847", , , 
7/26/2020 12:03,25.09,"8,929", , , 
7/26/2020 12:08,25.18,"8,799", , , 
7/26/2020 12:13,25.22,"7,432", , , 
7/26/2020 12:18,25.35,"11,730", , , 
7/26/2020 12:23,25.65,"14,147", , , 
7/26/2020 12:28,25.65,"6,513", , , 
7/26/2020 12:33,25.48,"7,260", , , 
7/26/2020 12:38,25.48,"19,164", , , 
7/26/2020 12:43,25.61,"14,495", , , 
7/26/2020 12:48,25.82,"29,645", , , 
7/26/2020 12:53,25.95,"34,601", , , 
7/26/2020 12:58,26.21,"33,239", , , 
7/26/2020 13:03,25.99,"33,772", , , 
7/26/2020 13:08,25.82,"9,595", , , 
7/26/2020 13:13,25.57,"9,549", , , 
7/26/2020 13:18,25.57,"10,447", , , 
7/26/2020 13:23,25.65,"10,552", , , 
7/26/2020 13:28,25.69,"17,572", , , 
7/26/2020 13:33,26.47,"19,251", , , 
7/26/2020 13:38,26.12,"28,733", , , 
7/26/2020 13:43,26.08,"27,034", , , 
7/26/2020 13:48,26.25,"21,023", , , 
7/26/2020 13:53,26.21,"24,607", , , 
7/26/2020 13:58,26.25,"21,074", , , 
7/26/2020 14:03,26.47,"22,702", , , 
7/26/2020 14:08,26.51,"12,984", , , 
7/26/2020 14:13,26.64,"24,033", , , 
7/26/2020 14:18,26.68,"18,918", , , 
7/26/2020 14:23,26.9,"25,590", , , 
7/26/2020 14:28,26.72,"22,508", , , 
7/26/2020 14:33,26.94,"24,566", , , 
7/26/2020 14:38,26.98,"26,440", , , 
7/26/2020 14:43,26.98,"24,617", , , 
7/26/2020 14:48,26.98,"27,003", , , 
7/26/2020 14:53,26.98,"22,569", , , 
7/26/2020 14:58,27.11,"25,047", , , 
7/26/2020 15:03,27.15,"29,860", , , 
7/26/2020 15:08,27.2,"23,931", , , 
7/26/2020 15:13,27.2,"26,624", , , 
7/26/2020 15:18,27.28,"23,859", , , 
7/26/2020 15:23,27.32,"28,160", , , 
7/26/2020 15:28,27.41,"25,211", , , 
7/26/2020 15:33,27.37,"27,955", , , 
7/26/2020 15:38,27.41,"28,232", , , 
