cruise,cast,niskin,niskin_other_method,station,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag,nearest_station,distance
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,wsw,N,15%,a,c,>10&<200,152,6,0.324655349,2.154519162,267,141,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,wsw,N,15%,b,a,>10&<200,152,6,0.324655349,2.154519162,249,125,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,wsw,N,15%,b,b,>10&<200,152,6,0.324655349,2.154519162,265,129,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,wsw,N,15%,b,c,>10&<200,152,6,0.324655349,2.154519162,199,97,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,dil,N,65%,a,a,>0&<200,152,6,0.324655349,2.154519162,45,26.2,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,dil,N,65%,a,b,>0&<200,152,6,0.324655349,2.154519162,39.2,24.7,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,dil,N,65%,a,c,>0&<200,152,6,0.324655349,2.154519162,36.5,25.1,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,dil,N,65%,b,a,>0&<200,152,6,0.324655349,2.154519162,42.2,25.5,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,dil,N,65%,b,b,>0&<200,152,6,0.324655349,2.154519162,39.8,24,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,dil,N,65%,b,c,>0&<200,152,6,0.324655349,2.154519162,46.1,26.2,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,wsw,NoN,65%,a,a,>0&<200,152,6,0.324655349,2.154519162,323,173,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,wsw,NoN,65%,a,b,>0&<200,152,6,0.324655349,2.154519162,301,168,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,wsw,NoN,65%,a,c,>0&<200,152,6,0.324655349,2.154519162,289,165,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,wsw,NoN,65%,b,a,>0&<200,152,6,0.324655349,2.154519162,307,174,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,wsw,NoN,65%,b,b,>0&<200,152,6,0.324655349,2.154519162,281,169,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,wsw,NoN,65%,b,c,>0&<200,152,6,0.324655349,2.154519162,293,174,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,wsw,N,65%,a,a,>0&<200,152,6,0.324655349,2.154519162,279,170,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,wsw,N,65%,a,b,>0&<200,152,6,0.324655349,2.154519162,275,168,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,wsw,N,65%,a,c,>0&<200,152,6,0.324655349,2.154519162,285,158,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,wsw,N,65%,b,a,>0&<200,152,6,0.324655349,2.154519162,297,166,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,wsw,N,65%,b,b,>0&<200,152,6,0.324655349,2.154519162,304,169,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,wsw,N,65%,b,c,>0&<200,152,6,0.324655349,2.154519162,242,149,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,dil,N,65%,a,a,>10&<200,152,6,0.324655349,2.154519162,40.1,19.9,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,dil,N,65%,a,b,>10&<200,152,6,0.324655349,2.154519162,23.9,18.3,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,dil,N,65%,a,c,>10&<200,152,6,0.324655349,2.154519162,37.4,19.7,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,dil,N,65%,b,a,>10&<200,152,6,0.324655349,2.154519162,31.2,18.3,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,dil,N,65%,b,b,>10&<200,152,6,0.324655349,2.154519162,38.2,19.8,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en627,3',8-10-11',NA',L1,2019-02-01 21:55:07+00:00,2019-02-01 23:10:00+00:00,2019-02-02 23:25:00+00:00,41.1984733333333,-70.8796366666667,2.13966666666667,3.82443333333333,NaN,NaN,NaN,TF,dil,N,65%,b,c,>10&<200,152,6,0.324655349,2.154519162,42.1,21.4,2.07,2.135,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
