cruise,cast,niskin,niskin_second_cast,station,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag
en649,5',16-17-18',NA',L2,2020-02-02 08:49:45+00:00,2020-02-02 09:50:00+00:00,2020-02-03 10:15:00+00:00,41.0301266666667,-70.8854466666667,3.67266666666667,6.45956666666667,NaN,NaN,NaN,TF,wsw,NoN,65%,a,c,>10&<200,152,6,0.33182747,2.18953457,107,55.6,2.07,1.85,NaN,NaN,NaN,NaN,NaN,NaN
en649,5',16-17-18',NA',L2,2020-02-02 08:49:45+00:00,2020-02-02 09:50:00+00:00,2020-02-03 10:15:00+00:00,41.0301266666667,-70.8854466666667,3.67266666666667,6.45956666666667,NaN,NaN,NaN,TF,wsw,NoN,65%,b,a,>10&<200,152,6,0.33182747,2.18953457,95.5,51.6,2.07,1.85,NaN,NaN,NaN,NaN,NaN,NaN
en649,5',16-17-18',NA',L2,2020-02-02 08:49:45+00:00,2020-02-02 09:50:00+00:00,2020-02-03 10:15:00+00:00,41.0301266666667,-70.8854466666667,3.67266666666667,6.45956666666667,NaN,NaN,NaN,TF,wsw,NoN,65%,b,b,>10&<200,152,6,0.33182747,2.18953457,99.3,47.6,2.07,1.85,NaN,NaN,NaN,NaN,NaN,NaN
en649,5',16-17-18',NA',L2,2020-02-02 08:49:45+00:00,2020-02-02 09:50:00+00:00,2020-02-03 10:15:00+00:00,41.0301266666667,-70.8854466666667,3.67266666666667,6.45956666666667,NaN,NaN,NaN,TF,wsw,NoN,65%,b,c,>10&<200,152,6,0.33182747,2.18953457,109,56.8,2.07,1.85,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,T0,dil,NA,NA,NA,a,>0&<200,152,6,0.33182747,2.18953457,28.3,18.4,1.99,1.88,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,T0,dil,NA,NA,NA,b,>0&<200,152,6,0.33182747,2.18953457,41.2,23.3,1.99,1.88,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,T0,dil,NA,NA,NA,c,>0&<200,152,6,0.33182747,2.18953457,32.8,24.3,1.99,1.88,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,T0,dil,NA,NA,NA,a,>10&<200,152,6,0.33182747,2.18953457,12.7,10,1.99,1.88,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,T0,dil,NA,NA,NA,b,>10&<200,152,6,0.33182747,2.18953457,19.2,12.4,1.99,1.88,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,T0,dil,NA,NA,NA,c,>10&<200,152,6,0.33182747,2.18953457,19.5,11.7,1.99,1.88,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,T0,wsw,NA,NA,NA,a,>0&<200,152,6,0.33182747,2.18953457,150,85.4,1.99,1.88,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,T0,wsw,NA,NA,NA,b,>0&<200,152,6,0.33182747,2.18953457,154,95.9,1.99,1.88,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,T0,wsw,NA,NA,NA,c,>0&<200,152,6,0.33182747,2.18953457,158,86.4,1.99,1.88,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,T0,wsw,NA,NA,NA,a,>10&<200,152,6,0.33182747,2.18953457,78.4,57.9,1.99,1.88,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,T0,wsw,NA,NA,NA,b,>10&<200,152,6,0.33182747,2.18953457,99.7,59.7,1.99,1.88,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,T0,wsw,NA,NA,NA,c,>10&<200,152,6,0.33182747,2.18953457,84.7,57.4,1.99,1.88,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,dil,N,15%,a,a,>0&<200,152,6,0.33182747,2.18953457,39.1,21.8,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,dil,N,15%,a,b,>0&<200,152,6,0.33182747,2.18953457,42.2,29.1,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,dil,N,15%,a,c,>0&<200,152,6,0.33182747,2.18953457,46.5,34.2,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,dil,N,15%,b,a,>0&<200,152,6,0.33182747,2.18953457,68.8,45.9,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,dil,N,15%,b,b,>0&<200,152,6,0.33182747,2.18953457,90,31.5,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,dil,N,15%,b,c,>0&<200,152,6,0.33182747,2.18953457,43.9,20.3,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,N,15%,a,a,>0&<200,152,6,0.33182747,2.18953457,154,85,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,N,15%,a,b,>0&<200,152,6,0.33182747,2.18953457,176,98.7,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,N,15%,a,c,>0&<200,152,6,0.33182747,2.18953457,152,92.3,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,N,15%,b,a,>0&<200,152,6,0.33182747,2.18953457,166,101,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,N,15%,b,b,>0&<200,152,6,0.33182747,2.18953457,143,81.6,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,N,15%,b,c,>0&<200,152,6,0.33182747,2.18953457,143,86,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,NoN,15%,a,a,>0&<200,152,6,0.33182747,2.18953457,150,97.8,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,NoN,15%,a,b,>0&<200,152,6,0.33182747,2.18953457,152,86.1,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,NoN,15%,a,c,>0&<200,152,6,0.33182747,2.18953457,144,85.7,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,NoN,15%,b,a,>0&<200,152,6,0.33182747,2.18953457,185,96.9,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,NoN,15%,b,b,>0&<200,152,6,0.33182747,2.18953457,160,97.6,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,NoN,15%,b,c,>0&<200,152,6,0.33182747,2.18953457,152,97.6,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,dil,N,15%,a,a,>10&<200,152,6,0.33182747,2.18953457,66.4,39.1,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,dil,N,15%,a,b,>10&<200,152,6,0.33182747,2.18953457,24.3,21.2,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,dil,N,15%,a,c,>10&<200,152,6,0.33182747,2.18953457,64.1,39.3,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,dil,N,15%,b,a,>10&<200,152,6,0.33182747,2.18953457,27.2,16.3,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,dil,N,15%,b,b,>10&<200,152,6,0.33182747,2.18953457,22.3,18.9,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,dil,N,15%,b,c,>10&<200,152,6,0.33182747,2.18953457,28.6,30.2,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,N,15%,a,a,>10&<200,152,6,0.33182747,2.18953457,99,53.2,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,N,15%,a,b,>10&<200,152,6,0.33182747,2.18953457,78.2,53.7,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,N,15%,a,c,>10&<200,152,6,0.33182747,2.18953457,103,56.5,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,N,15%,b,a,>10&<200,152,6,0.33182747,2.18953457,93.6,55.2,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,N,15%,b,b,>10&<200,152,6,0.33182747,2.18953457,120,73,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,N,15%,b,c,>10&<200,152,6,0.33182747,2.18953457,107,60.8,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,NoN,15%,a,a,>10&<200,152,6,0.33182747,2.18953457,115,68.1,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,NoN,15%,a,b,>10&<200,152,6,0.33182747,2.18953457,101,59.7,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,NoN,15%,a,c,>10&<200,152,6,0.33182747,2.18953457,103,58.7,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,NoN,15%,b,a,>10&<200,152,6,0.33182747,2.18953457,84.6,64.7,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,NoN,15%,b,b,>10&<200,152,6,0.33182747,2.18953457,76.1,49.9,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,NoN,15%,b,c,>10&<200,152,6,0.33182747,2.18953457,112,62.5,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,dil,N,65%,a,a,>0&<200,152,6,0.33182747,2.18953457,53.9982,32.4,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,dil,N,65%,a,b,>0&<200,152,6,0.33182747,2.18953457,50.4072,30.3,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,dil,N,65%,a,c,>0&<200,152,6,0.33182747,2.18953457,50.2362,30.2,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,dil,N,65%,b,a,>0&<200,152,6,0.33182747,2.18953457,52.2882,31.4,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,dil,N,65%,b,b,>0&<200,152,6,0.33182747,2.18953457,45.7902,27.6,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,dil,N,65%,b,c,>0&<200,152,6,0.33182747,2.18953457,50.5782,30.4,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,N,65%,a,a,>0&<200,152,6,0.33182747,2.18953457,174,104,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,N,65%,a,b,>0&<200,152,6,0.33182747,2.18953457,174,94.5,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,N,65%,a,c,>0&<200,152,6,0.33182747,2.18953457,151,96.8,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,N,65%,b,a,>0&<200,152,6,0.33182747,2.18953457,144,91.9,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,N,65%,b,b,>0&<200,152,6,0.33182747,2.18953457,155,86.6,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,N,65%,b,c,>0&<200,152,6,0.33182747,2.18953457,165,85.4,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,NoN,65%,a,a,>0&<200,152,6,0.33182747,2.18953457,139,83.1,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,NoN,65%,a,b,>0&<200,152,6,0.33182747,2.18953457,151,93.3,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,NoN,65%,a,c,>0&<200,152,6,0.33182747,2.18953457,168,87.8,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,NoN,65%,b,a,>0&<200,152,6,0.33182747,2.18953457,130,103,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,NoN,65%,b,b,>0&<200,152,6,0.33182747,2.18953457,167,85.7,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,wsw,NoN,65%,b,c,>0&<200,152,6,0.33182747,2.18953457,148,96.1,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,dil,N,65%,a,a,>10&<200,152,6,0.33182747,2.18953457,29,20,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,dil,N,65%,a,b,>10&<200,152,6,0.33182747,2.18953457,25.9,21.1,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,dil,N,65%,a,c,>10&<200,152,6,0.33182747,2.18953457,47.9,27.6,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,dil,N,65%,b,a,>10&<200,152,6,0.33182747,2.18953457,22.6,15.3,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
en649,21',22-23-24',NA',L4,2020-02-05 10:23:15+00:00,2020-02-05 11:30:00+00:00,2020-02-06 11:20:00+00:00,40.7013233333333,-70.88352,3.129,5.55643333333333,NaN,NaN,NaN,TF,dil,N,65%,b,b,>10&<200,152,6,0.33182747,2.18953457,39.3,24.5,1.98,1.9,NaN,NaN,NaN,NaN,NaN,NaN
