cruise,cast,niskin,niskin_other_method,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag,nearest_station,distance
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,T0,wsw,NA,NA,NA,b,>10&<200,152,6,0.837516556,2.152385698,60.7,30.5,0.7575,0.7825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,T0,wsw,NA,NA,NA,c,>10&<200,152,6,0.837516556,2.152385698,63,29.6,0.7575,0.7825,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,dil,N,15%,a,a,>0&<200,152,6,0.837516556,2.152385698,41.6,23,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,dil,N,15%,a,b,>0&<200,152,6,0.837516556,2.152385698,40,26,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,dil,N,15%,a,c,>0&<200,152,6,0.837516556,2.152385698,41,21.9,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,dil,N,15%,b,a,>0&<200,152,6,0.837516556,2.152385698,43,28,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,dil,N,15%,b,b,>0&<200,152,6,0.837516556,2.152385698,38,21,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,dil,N,15%,b,c,>0&<200,152,6,0.837516556,2.152385698,38.2,21.1,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,NoN,15%,a,a,>0&<200,152,6,0.837516556,2.152385698,164,89.5,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,NoN,15%,a,b,>0&<200,152,6,0.837516556,2.152385698,163,89,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,NoN,15%,a,c,>0&<200,152,6,0.837516556,2.152385698,171,90.2,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,NoN,15%,b,a,>0&<200,152,6,0.837516556,2.152385698,168,94.7,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,NoN,15%,b,b,>0&<200,152,3.8,0.837516556,2.152385698,220,123,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,NoN,15%,b,c,>0&<200,152,6,0.837516556,2.152385698,161,85.9,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,N,15%,a,a,>0&<200,152,6,0.837516556,2.152385698,174,99.9,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,N,15%,a,b,>0&<200,152,6,0.837516556,2.152385698,168,92.8,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,N,15%,a,c,>0&<200,152,6,0.837516556,2.152385698,173,98.9,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,N,15%,b,a,>0&<200,152,6,0.837516556,2.152385698,162,91.8,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,N,15%,b,b,>0&<200,152,5,0.837516556,2.152385698,182,105,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,N,15%,b,c,>0&<200,152,6,0.837516556,2.152385698,166,88.5,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,dil,N,15%,a,a,>10&<200,152,6,0.837516556,2.152385698,16.4,8.11,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,dil,N,15%,a,b,>10&<200,152,6,0.837516556,2.152385698,16.8,8.36,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,dil,N,15%,a,c,>10&<200,152,6,0.837516556,2.152385698,16,8.3,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,dil,N,15%,b,a,>10&<200,152,6,0.837516556,2.152385698,17.6,8.74,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,dil,N,15%,b,b,>10&<200,152,6,0.837516556,2.152385698,14.8,7.51,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,dil,N,15%,b,c,>10&<200,152,6,0.837516556,2.152385698,17,7.67,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,NoN,15%,a,a,>10&<200,152,6,0.837516556,2.152385698,82,40.2,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,NoN,15%,a,b,>10&<200,152,6,0.837516556,2.152385698,62,32.6,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,NoN,15%,a,c,>10&<200,152,6,0.837516556,2.152385698,4.19,3,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,NoN,15%,b,a,>10&<200,152,6,0.837516556,2.152385698,71.9,34.8,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,NoN,15%,b,b,>10&<200,152,6,0.837516556,2.152385698,67.4,34.6,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,NoN,15%,b,c,>10&<200,152,6,0.837516556,2.152385698,73.6,36.1,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,N,15%,a,a,>10&<200,152,6,0.837516556,2.152385698,53.5,25.4,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,N,15%,a,b,>10&<200,152,6,0.837516556,2.152385698,67.8,39.3,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,N,15%,a,c,>10&<200,152,6,0.837516556,2.152385698,72.8,36.2,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,N,15%,b,a,>10&<200,152,6,0.837516556,2.152385698,74.3,36,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,N,15%,b,b,>10&<200,152,6,0.837516556,2.152385698,64.7,37.1,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,N,15%,b,c,>10&<200,152,6,0.837516556,2.152385698,69.2,36.3,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,dil,N,65%,a,a,>0&<200,152,6,0.837516556,2.152385698,33.7,29.3,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,dil,N,65%,a,b,>0&<200,152,6,0.837516556,2.152385698,35.4,21.4,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,dil,N,65%,a,c,>0&<200,152,6,0.837516556,2.152385698,35.4,19.1,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,dil,N,65%,b,a,>0&<200,152,6,0.837516556,2.152385698,38.2,21.2,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,dil,N,65%,b,b,>0&<200,152,6,0.837516556,2.152385698,37.3,21.5,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,dil,N,65%,b,c,>0&<200,152,6,0.837516556,2.152385698,38.7,20.8,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,NoN,65%,a,a,>0&<200,152,6,0.837516556,2.152385698,149,80.7,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,NoN,65%,a,b,>0&<200,152,6,0.837516556,2.152385698,154,84.9,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,NoN,65%,a,c,>0&<200,152,6,0.837516556,2.152385698,32.4,19.7,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,NoN,65%,b,a,>0&<200,152,6,0.837516556,2.152385698,145,80.8,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,NoN,65%,b,b,>0&<200,152,6,0.837516556,2.152385698,148,81.5,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,NoN,65%,b,c,>0&<200,152,6,0.837516556,2.152385698,151,80.7,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,N,65%,a,a,>0&<200,152,6,0.837516556,2.152385698,142,84.7,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,N,65%,a,b,>0&<200,152,6,0.837516556,2.152385698,154,86.1,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,N,65%,a,c,>0&<200,152,6,0.837516556,2.152385698,153,81.8,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,N,65%,b,a,>0&<200,152,6,0.837516556,2.152385698,159,89.2,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,N,65%,b,b,>0&<200,152,6,0.837516556,2.152385698,177,97.1,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,wsw,N,65%,b,c,>0&<200,152,6,0.837516556,2.152385698,165,91.3,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,dil,N,65%,a,a,>10&<200,152,6,0.837516556,2.152385698,16,8.33,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,dil,N,65%,a,b,>10&<200,152,6,0.837516556,2.152385698,15.6,7.75,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,dil,N,65%,a,c,>10&<200,152,6,0.837516556,2.152385698,15.6,8.52,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,dil,N,65%,b,a,>10&<200,152,6,0.837516556,2.152385698,16,8.61,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,dil,N,65%,b,b,>10&<200,152,6,0.837516556,2.152385698,18.5,8.84,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en657,1',17-18-19-20',NA',2020-10-13 18:05:34+00:00,2020-10-13 19:20:00+00:00,2020-10-14 20:20:00+00:00,41.203035,-70.8752325,2.72775,16.747775,NaN,NaN,NaN,TF,dil,N,65%,b,c,>10&<200,152,6,0.837516556,2.152385698,16,8.48,0.7215,0.7555,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
