DateTimeHOBO_UTC,Temp_Inc,Light_Inc
10/13/2020 13:43,18.36,"3,790"
10/13/2020 13:48,16.64,"4,956"
10/13/2020 13:53,16.34,"5,834"
10/13/2020 13:58,16.77,"5,056"
10/13/2020 14:03,17.2,"4,090"
10/13/2020 14:08,17.29,"3,500"
10/13/2020 14:13,17.33,"5,039"
10/13/2020 14:18,17.46,"5,880"
10/13/2020 14:23,17.54,"7,020"
10/13/2020 14:28,17.46,"6,047"
10/13/2020 14:33,17.54,"6,943"
10/13/2020 14:38,17.5,"5,350"
10/13/2020 14:43,17.41,"3,290"
10/13/2020 14:48,17.5,"4,657"
10/13/2020 14:53,17.41,"3,025"
10/13/2020 14:58,17.41,"3,332"
10/13/2020 15:03,17.5,"3,419"
10/13/2020 15:08,17.54,"4,015"
10/13/2020 15:13,17.67,"5,576"
10/13/2020 15:18,17.76,"5,545"
10/13/2020 15:23,17.8,"5,091"
10/13/2020 15:28,17.8,"6,139"
10/13/2020 15:33,17.89,"8,023"
10/13/2020 15:38,17.93,"6,298"
10/13/2020 15:43,17.93,"6,904"
10/13/2020 15:48,17.97,"7,844"
10/13/2020 15:53,18.06,"7,721"
10/13/2020 15:58,18.23,"9,472"
10/13/2020 16:03,18.14,"8,660"
10/13/2020 16:08,18.02,"8,753"
10/13/2020 16:13,18.14,"13,640"
10/13/2020 16:18,18.66,"20,306"
10/13/2020 16:23,18.79,"13,691"
10/13/2020 16:28,18.36,"9,828"
10/13/2020 16:33,18.14,"7,347"
10/13/2020 16:38,17.97,"6,305"
10/13/2020 16:43,17.93,"6,479"
10/13/2020 16:48,17.97,"7,908"
10/13/2020 16:53,18.27,"14,868"
10/13/2020 16:58,18.53,"17,802"
10/13/2020 17:03,18.4,"13,701"
10/13/2020 17:08,18.44,"15,063"
10/13/2020 17:13,18.66,"16,896"
10/13/2020 17:18,18.53,"15,770"
10/13/2020 17:23,18.4,"11,935"
10/13/2020 17:28,18.4,"11,116"
10/13/2020 17:33,18.19,"9,833"
10/13/2020 17:38,18.1,"10,491"
10/13/2020 17:43,17.97,"9,595"
10/13/2020 17:48,18.1,"12,447"
10/13/2020 17:53,18.14,"13,716"
10/13/2020 17:58,18.02,"9,595"
10/13/2020 18:03,17.93,"9,976"
10/13/2020 18:08,18.23,"17,766"
10/13/2020 18:13,18.57,"19,656"
10/13/2020 18:18,18.19,"11,100"
10/13/2020 18:23,18.02,"10,793"
10/13/2020 18:28,17.97,"8,172"
10/13/2020 18:33,17.89,"10,220"
10/13/2020 18:38,17.8,"7,045"
10/13/2020 18:43,17.8,"8,179"
10/13/2020 18:48,17.8,"7,503"
10/13/2020 18:53,17.63,"4,105"
10/13/2020 18:58,17.63,"4,850"
10/13/2020 19:03,17.63,"4,218"
10/13/2020 19:08,17.93,"8,765"
10/13/2020 19:13,17.76,"4,778"
10/13/2020 19:18,17.8,"6,717"
10/13/2020 19:23,17.76,"6,185"
10/13/2020 19:28,17.59,"2,647"
