DateTimeHOBO_UTC,Temp_Inc,Light_Inc
10/13/2020 13:43,17.29,"3,508"
10/13/2020 13:48,16.47,"4,397"
10/13/2020 13:53,16.39,"5,606"
10/13/2020 13:58,16.9,"4,714"
10/13/2020 14:03,17.2,"3,877"
10/13/2020 14:08,17.24,"3,364"
10/13/2020 14:13,17.33,"5,307"
10/13/2020 14:18,17.41,"5,234"
10/13/2020 14:23,17.41,"6,182"
10/13/2020 14:28,17.46,"6,973"
10/13/2020 14:33,17.5,"6,689"
10/13/2020 14:38,17.46,"4,776"
10/13/2020 14:43,17.37,"3,704"
10/13/2020 14:48,17.37,"4,352"
10/13/2020 14:53,17.33,"3,117"
10/13/2020 14:58,17.33,"3,585"
10/13/2020 15:03,17.46,"3,740"
10/13/2020 15:08,17.54,"4,156"
10/13/2020 15:13,17.63,"5,417"
10/13/2020 15:18,17.67,"5,914"
10/13/2020 15:23,17.67,"5,417"
10/13/2020 15:28,17.59,"6,418"
10/13/2020 15:33,17.63,"8,532"
10/13/2020 15:38,17.63,"6,774"
10/13/2020 15:43,17.63,"8,026"
10/13/2020 15:48,17.67,"8,461"
10/13/2020 15:53,17.76,"9,846"
10/13/2020 15:58,17.76,"10,053"
10/13/2020 16:03,17.8,"7,391"
10/13/2020 16:08,17.8,"9,236"
10/13/2020 16:13,17.93,"14,996"
10/13/2020 16:18,18.36,"21,842"
10/13/2020 16:23,18.23,"11,187"
10/13/2020 16:28,18.06,"12,488"
10/13/2020 16:33,17.89,"7,196"
10/13/2020 16:38,17.84,"6,574"
10/13/2020 16:43,17.84,"6,518"
10/13/2020 16:48,17.89,"8,704"
10/13/2020 16:53,18.19,"15,570"
10/13/2020 16:58,18.32,"16,266"
10/13/2020 17:03,18.27,"14,587"
10/13/2020 17:08,18.36,"15,606"
10/13/2020 17:13,18.53,"17,024"
10/13/2020 17:18,18.44,"16,794"
10/13/2020 17:23,18.32,"11,612"
10/13/2020 17:28,18.23,"10,573"
10/13/2020 17:33,18.1,"10,783"
10/13/2020 17:38,18.06,"10,289"
10/13/2020 17:43,18.02,"10,417"
10/13/2020 17:48,18.14,"12,908"
10/13/2020 17:53,18.14,"13,235"
10/13/2020 17:58,18.02,"9,500"
10/13/2020 18:03,17.97,"10,916"
10/13/2020 18:08,18.32,"19,564"
10/13/2020 18:13,18.49,"17,987"
10/13/2020 18:18,18.1,"11,054"
10/13/2020 18:23,18.02,"11,377"
10/13/2020 18:28,17.93,"8,069"
10/13/2020 18:33,17.93,"12,201"
10/13/2020 18:38,17.89,"6,723"
10/13/2020 18:43,17.84,"8,307"
10/13/2020 18:48,17.8,"7,391"
10/13/2020 18:53,17.76,"7,140"
