DateTimeHOBO_UTC,Temp_Inc,Light_Inc
8/20/2019 12:17,22.525,53.8
8/20/2019 12:22,23.484,15155.7
8/20/2019 12:27,25.513,99200.7
8/20/2019 12:32,26.585,99200.7
8/20/2019 12:37,27.272,88178.4
8/20/2019 12:42,27.567,99200.7
8/20/2019 12:47,28.06,104711.8
8/20/2019 12:52,28.159,99200.7
8/20/2019 12:57,28.357,99200.7
8/20/2019 13:02,28.357,99200.7
8/20/2019 13:07,28.655,104711.8
8/20/2019 13:12,28.754,104711.8
8/20/2019 13:17,29.053,110223
8/20/2019 13:22,28.953,110223
8/20/2019 13:27,29.053,104711.8
8/20/2019 13:32,29.053,99200.7
8/20/2019 13:37,29.053,104711.8
8/20/2019 13:42,29.452,104711.8
8/20/2019 13:47,29.452,104711.8
8/20/2019 13:52,29.352,104711.8
8/20/2019 13:57,28.754,104711.8
8/20/2019 14:02,28.357,104711.8
8/20/2019 14:07,27.764,99200.7
8/20/2019 14:12,27.567,19289
8/20/2019 14:17,27.37,17911.2
8/20/2019 14:22,27.272,16533.4
8/20/2019 14:27,27.567,16533.4
8/20/2019 14:32,27.764,16533.4
8/20/2019 14:37,27.764,15155.7
8/20/2019 14:42,27.567,14466.8
8/20/2019 14:47,27.567,14466.8
8/20/2019 14:52,27.862,15155.7
8/20/2019 14:57,28.159,17911.2
8/20/2019 15:02,28.456,20666.8
8/20/2019 15:07,32.086,154312.1
8/20/2019 15:12,30.558,71644.9
8/20/2019 15:17,30.76,115734.1
8/20/2019 15:22,30.558,110223
8/20/2019 15:27,30.659,115734.1
8/20/2019 15:32,31.166,132267.5
8/20/2019 15:37,30.457,26178
8/20/2019 15:42,30.054,99200.7
8/20/2019 15:47,29.652,20666.8
8/20/2019 15:52,29.452,20666.8
8/20/2019 15:57,30.255,110223
8/20/2019 16:02,26.683,18600.1
8/20/2019 16:07,27.173,93689.5
8/20/2019 16:12,27.961,104711.8
8/20/2019 16:17,28.555,104711.8
8/20/2019 16:22,28.754,115734.1
8/20/2019 16:27,28.953,99200.7
8/20/2019 16:32,29.152,110223
