DateTimeHOBO_UTC,Temp_Inc,Light_Inc
8/20/2019 12:17,22.621,667.4
8/20/2019 12:22,23.869,34444.7
8/20/2019 12:27,23.773,44089.2
8/20/2019 12:32,24.448,46844.8
8/20/2019 12:37,24.931,52355.9
8/20/2019 12:42,25.319,55111.5
8/20/2019 12:47,25.902,60622.6
8/20/2019 12:52,26.39,60622.6
8/20/2019 12:57,26.781,82667.2
8/20/2019 13:02,26.977,82667.2
8/20/2019 13:07,27.468,88178.4
8/20/2019 13:12,27.862,88178.4
8/20/2019 13:17,28.258,85422.8
8/20/2019 13:22,28.357,85422.8
8/20/2019 13:27,28.555,88178.4
8/20/2019 13:32,28.655,14466.8
8/20/2019 13:37,28.456,88178.4
8/20/2019 13:42,29.053,88178.4
8/20/2019 13:47,29.152,88178.4
8/20/2019 13:52,29.452,99200.7
8/20/2019 13:57,29.752,85422.8
8/20/2019 14:02,29.953,93689.5
8/20/2019 14:07,29.953,99200.7
8/20/2019 14:12,30.255,99200.7
8/20/2019 14:17,30.558,104711.8
8/20/2019 14:22,30.558,99200.7
8/20/2019 14:27,30.963,99200.7
8/20/2019 14:32,31.064,93689.5
8/20/2019 14:37,31.064,88178.4
8/20/2019 14:42,30.558,82667.2
8/20/2019 14:47,30.356,74400.5
8/20/2019 14:52,30.356,66133.8
8/20/2019 14:57,30.558,60622.6
8/20/2019 15:02,31.983,176356.7
8/20/2019 15:07,33.535,82667.2
8/20/2019 15:12,32.911,176356.7
8/20/2019 15:17,31.064,99200.7
8/20/2019 15:22,30.457,99200.7
8/20/2019 15:27,30.356,110223
8/20/2019 15:32,30.558,126756.4
8/20/2019 15:37,30.558,104711.8
8/20/2019 15:42,30.457,110223
8/20/2019 15:47,30.558,115734.1
8/20/2019 15:52,30.558,115734.1
8/20/2019 15:57,30.659,115734.1
8/20/2019 16:02,31.064,104711.8
8/20/2019 16:07,32.6,220445.9
8/20/2019 16:12,33.743,220445.9
8/20/2019 16:17,33.953,220445.9
8/20/2019 16:22,33.953,176356.7
8/20/2019 16:27,34.058,242490.5
8/20/2019 16:32,34.058,209423.6
8/20/2019 16:37,34.058,176356.7
8/20/2019 16:42,29.452,132267.5
8/20/2019 16:47,27.075,115734.1
8/20/2019 16:52,26.195,44089.2
8/20/2019 16:57,26.488,126756.4
8/20/2019 17:02,27.075,126756.4
8/20/2019 17:07,26.683,104711.8
8/20/2019 17:12,26.488,79911.6
8/20/2019 17:17,26.683,115734.1
8/20/2019 17:22,26.39,71644.9
8/20/2019 17:27,26.292,68889.3
8/20/2019 17:32,25.902,74400.5
8/20/2019 17:37,26.097,74400.5
8/20/2019 17:42,26,71644.9
8/20/2019 17:47,25.61,71644.9
8/20/2019 17:52,25.708,74400.5
8/20/2019 17:57,25.416,60622.6
8/20/2019 18:02,25.222,60622.6
8/20/2019 18:07,25.222,60622.6
8/20/2019 18:12,24.931,57867
8/20/2019 18:17,24.835,55111.5
8/20/2019 18:22,24.738,55111.5
8/20/2019 18:27,24.738,57867
8/20/2019 18:32,24.448,44089.2
8/20/2019 18:37,23.966,17911.2
8/20/2019 18:42,24.255,41333.6
8/20/2019 18:47,25.319,93689.5
8/20/2019 18:52,24.641,24800.2
8/20/2019 18:57,23.581,15155.7
8/20/2019 19:02,23.677,15844.5
8/20/2019 19:07,23.581,13089
8/20/2019 19:12,23.773,13089
8/20/2019 19:17,24.062,16533.4
8/20/2019 19:22,24.351,15844.5
8/20/2019 19:27,24.158,15155.7
8/20/2019 19:32,24.158,12400.1
8/20/2019 19:37,23.966,8611.2
8/20/2019 19:42,24.448,18600.1
8/20/2019 19:47,24.931,55111.5
8/20/2019 19:52,24.641,23422.4
8/20/2019 19:57,24.062,11711.2
8/20/2019 20:02,24.351,20666.8
8/20/2019 20:07,23.773,12400.1
8/20/2019 20:12,23.677,12400.1
8/20/2019 20:17,23.966,15155.7
8/20/2019 20:22,24.062,14466.8
8/20/2019 20:27,24.545,26178
8/20/2019 20:32,24.255,13089
8/20/2019 20:37,24.255,33066.9
8/20/2019 20:42,24.738,35822.5
8/20/2019 20:47,24.931,27555.7
8/20/2019 20:52,24.641,28933.5
8/20/2019 20:57,25.416,31689.1
8/20/2019 21:02,24.738,26178
8/20/2019 21:07,24.835,24800.2
8/20/2019 21:12,24.545,52355.9
8/20/2019 21:17,24.158,22044.6
8/20/2019 21:22,23.966,11022.3
8/20/2019 21:27,23.773,8611.2
8/20/2019 21:32,24.255,16533.4
8/20/2019 21:37,24.062,6200
8/20/2019 21:42,23.773,9644.5
8/20/2019 21:47,23.966,7577.8
8/20/2019 21:52,23.966,6544.5
8/20/2019 21:57,23.773,6200
8/20/2019 22:02,23.196,5511.1
8/20/2019 22:07,23.1,5338.9
8/20/2019 22:12,23.004,4650
8/20/2019 22:17,23.1,4305.6
8/20/2019 22:22,23.1,3961.1
8/20/2019 22:27,23.004,3788.9
8/20/2019 22:32,22.908,3788.9
8/20/2019 22:37,23.004,4133.4
8/20/2019 22:42,23.004,3100
8/20/2019 22:47,23.1,3444.5
8/20/2019 22:52,22.621,2927.8
8/20/2019 22:57,22.429,2238.9
8/20/2019 23:02,22.333,1980.6
8/20/2019 23:07,22.429,1636.1
8/20/2019 23:12,22.525,1291.7
8/20/2019 23:17,22.525,1022.6
8/20/2019 23:22,22.525,656.6
8/20/2019 23:27,22.525,430.6
8/20/2019 23:32,22.525,258.3
8/20/2019 23:37,22.429,161.5
8/20/2019 23:42,22.525,43.1
8/20/2019 23:47,22.525,10.8
8/20/2019 23:52,22.429,0
8/20/2019 23:57,22.046,0
8/21/2019 0:02,22.142,0
8/21/2019 0:07,22.046,0
8/21/2019 0:12,22.142,0
8/21/2019 0:17,21.855,0
8/21/2019 0:22,21.664,0
8/21/2019 0:27,20.901,0
8/21/2019 0:32,20.519,0
8/21/2019 0:37,20.329,0
8/21/2019 0:42,20.234,0
8/21/2019 0:47,20.234,0
8/21/2019 0:52,20.234,0
8/21/2019 0:57,20.234,0
8/21/2019 1:02,20.234,0
8/21/2019 1:07,20.138,0
8/21/2019 1:12,20.138,0
8/21/2019 1:17,20.329,0
8/21/2019 1:22,20.71,0
8/21/2019 1:27,20.901,0
8/21/2019 1:32,21.282,0
8/21/2019 1:37,21.473,0
8/21/2019 1:42,21.378,0
8/21/2019 1:47,21.378,0
8/21/2019 1:52,21.378,0
8/21/2019 1:57,21.473,0
8/21/2019 2:02,21.569,0
8/21/2019 2:07,21.76,0
8/21/2019 2:12,21.855,0
8/21/2019 2:17,21.951,0
8/21/2019 2:22,22.142,0
8/21/2019 2:27,22.238,0
8/21/2019 2:32,22.333,0
8/21/2019 2:37,22.429,0
8/21/2019 2:42,22.333,0
8/21/2019 2:47,22.333,0
8/21/2019 2:52,22.238,0
8/21/2019 2:57,22.142,0
8/21/2019 3:02,22.142,0
8/21/2019 3:07,22.142,0
8/21/2019 3:12,22.238,0
8/21/2019 3:17,22.238,0
8/21/2019 3:22,22.238,0
8/21/2019 3:27,22.238,0
8/21/2019 3:32,22.046,0
8/21/2019 3:37,22.046,0
8/21/2019 3:42,22.142,0
8/21/2019 3:47,22.142,0
8/21/2019 3:52,22.238,0
8/21/2019 3:57,22.238,0
8/21/2019 4:02,22.333,0
8/21/2019 4:07,22.429,0
8/21/2019 4:12,22.525,0
8/21/2019 4:17,22.621,0
8/21/2019 4:22,22.717,0
8/21/2019 4:27,22.812,0
8/21/2019 4:32,22.908,0
8/21/2019 4:37,23.004,0
8/21/2019 4:42,23.1,0
8/21/2019 4:47,23.196,0
8/21/2019 4:52,23.388,0
8/21/2019 4:57,23.388,0
8/21/2019 5:02,23.484,0
8/21/2019 5:07,23.581,0
8/21/2019 5:12,23.677,0
8/21/2019 5:17,23.773,0
8/21/2019 5:22,23.773,0
8/21/2019 5:27,23.869,0
8/21/2019 5:32,23.966,0
8/21/2019 5:37,23.966,0
8/21/2019 5:42,23.966,0
8/21/2019 5:47,23.966,0
8/21/2019 5:52,24.062,0
8/21/2019 5:57,24.062,0
8/21/2019 6:02,24.062,0
8/21/2019 6:07,24.158,0
8/21/2019 6:12,24.158,0
8/21/2019 6:17,24.158,0
8/21/2019 6:22,24.158,0
8/21/2019 6:27,23.581,0
8/21/2019 6:32,23.388,0
8/21/2019 6:37,23.292,0
8/21/2019 6:42,23.196,0
8/21/2019 6:47,23.196,0
8/21/2019 6:52,23.196,0
8/21/2019 6:57,23.196,0
8/21/2019 7:02,23.292,0
8/21/2019 7:07,23.292,0
8/21/2019 7:12,23.388,0
8/21/2019 7:17,23.388,0
8/21/2019 7:22,23.484,0
8/21/2019 7:27,23.484,0
8/21/2019 7:32,23.581,0
8/21/2019 7:37,23.581,0
8/21/2019 7:42,23.677,0
8/21/2019 7:47,23.773,0
8/21/2019 7:52,23.869,0
8/21/2019 7:57,23.966,0
8/21/2019 8:02,23.966,0
8/21/2019 8:07,24.062,0
8/21/2019 8:12,24.158,0
8/21/2019 8:17,24.158,0
8/21/2019 8:22,24.158,0
8/21/2019 8:27,24.255,0
8/21/2019 8:32,24.255,0
8/21/2019 8:37,24.351,0
8/21/2019 8:42,24.351,0
8/21/2019 8:47,24.351,0
8/21/2019 8:52,24.351,0
8/21/2019 8:57,24.351,0
8/21/2019 9:02,24.062,0
8/21/2019 9:07,23.869,0
8/21/2019 9:12,23.773,0
8/21/2019 9:17,23.581,0
8/21/2019 9:22,23.196,0
8/21/2019 9:27,23.004,0
8/21/2019 9:32,22.908,0
8/21/2019 9:37,22.812,0
8/21/2019 9:42,22.812,0
8/21/2019 9:47,22.717,32.3
8/21/2019 9:52,22.717,86.1
8/21/2019 9:57,22.717,161.5
8/21/2019 10:02,22.621,333.7
8/21/2019 10:07,22.333,538.2
8/21/2019 10:12,22.142,753.5
8/21/2019 10:17,22.046,1065.6
8/21/2019 10:22,22.142,1463.9
8/21/2019 10:27,22.142,1894.5
8/21/2019 10:32,22.238,2152.8
8/21/2019 10:37,22.333,2755.6
8/21/2019 10:42,22.142,2325
8/21/2019 10:47,21.569,2669.5
8/21/2019 10:52,21.664,2497.2
8/21/2019 10:57,21.855,2755.6
8/21/2019 11:02,21.951,2927.8
8/21/2019 11:07,22.046,3272.2
8/21/2019 11:12,22.046,3616.7
8/21/2019 11:17,22.142,4133.4
8/21/2019 11:22,22.333,4650
8/21/2019 11:27,22.429,4994.5
8/21/2019 11:32,22.621,5166.7
8/21/2019 11:37,22.812,5511.1
8/21/2019 11:42,22.812,5511.1
8/21/2019 11:47,22.908,6200
8/21/2019 11:52,23.004,6544.5
8/21/2019 11:57,23.1,6200
8/21/2019 12:02,23.196,7233.4
8/21/2019 12:07,23.292,6544.5
8/21/2019 12:12,23.388,7233.4
8/21/2019 12:17,23.484,7577.8
8/21/2019 12:22,23.484,6544.5
8/21/2019 12:27,23.677,7233.4
8/21/2019 12:32,23.773,8611.2
8/21/2019 12:37,23.869,8611.2
8/21/2019 12:42,23.966,11711.2
8/21/2019 12:47,24.545,17911.2
8/21/2019 12:52,24.835,13777.9
8/21/2019 12:57,24.931,11711.2
8/21/2019 13:02,24.835,11711.2
8/21/2019 13:07,24.931,12400.1
8/21/2019 13:12,25.319,14466.8
8/21/2019 13:17,25.513,14466.8
8/21/2019 13:22,25.61,12400.1
8/21/2019 13:27,25.708,14466.8
8/21/2019 13:32,26,17222.3
8/21/2019 13:37,25.902,10333.4
8/21/2019 13:42,25.902,12400.1
8/21/2019 13:47,26.195,17911.2
8/21/2019 13:52,26,5338.9
8/21/2019 13:57,25.513,1184
8/21/2019 14:02,25.319,1550
8/21/2019 14:07,25.222,850.4
8/21/2019 14:12,25.125,1808.3
8/21/2019 14:17,25.028,3444.5
8/21/2019 14:22,25.028,1550
8/21/2019 14:27,25.125,2152.8
8/21/2019 14:32,25.028,3272.2
8/21/2019 14:37,25.028,5166.7
8/21/2019 14:42,25.125,6200
8/21/2019 14:47,25.222,8266.7
8/21/2019 14:52,25.416,11711.2
8/21/2019 14:57,25.513,13777.9
8/21/2019 15:02,25.61,16533.4
8/21/2019 15:07,25.805,26178
8/21/2019 15:12,25.902,19289
8/21/2019 15:17,25.902,18600.1
8/21/2019 15:22,26.097,19289
8/21/2019 15:27,26.39,24800.2
8/21/2019 15:32,26.585,30311.3
8/21/2019 15:37,26.585,23422.4
8/21/2019 15:42,26.683,30311.3
8/21/2019 15:47,26.781,27555.7
8/21/2019 15:52,26.585,24800.2
8/21/2019 15:57,26.488,22044.6
8/21/2019 16:02,26.488,24800.2
8/21/2019 16:07,26.585,30311.3
8/21/2019 16:12,26.488,28933.5
8/21/2019 16:17,26.585,34444.7
8/21/2019 16:22,26.781,33066.9
8/21/2019 16:27,26.488,23422.4
8/21/2019 16:32,26.39,21355.7
8/21/2019 16:37,26.488,26178
8/21/2019 16:42,26.977,41333.6
8/21/2019 16:47,27.37,39955.8
8/21/2019 16:52,26.977,22044.6
8/21/2019 16:57,26.781,20666.8
8/21/2019 17:02,26.488,15844.5
8/21/2019 17:07,26.585,20666.8
8/21/2019 17:12,26.488,14466.8
8/21/2019 17:17,26.292,12400.1
8/21/2019 17:22,26.39,33066.9
8/21/2019 17:27,27.075,20666.8
8/21/2019 17:32,26.39,8611.2
8/21/2019 17:37,26.097,12400.1
8/21/2019 17:42,26.195,14466.8
8/21/2019 17:47,26.585,57867
8/21/2019 17:52,29.252,143289.8
8/21/2019 17:57,27.567,28933.5
8/21/2019 18:02,26.879,23422.4
8/21/2019 18:07,27.862,99200.7
8/21/2019 18:12,27.764,88178.4
8/21/2019 18:17,27.567,46844.8
8/21/2019 18:22,27.567,28933.5
8/21/2019 18:27,28.357,60622.6
8/21/2019 18:32,28.853,110223
8/21/2019 18:37,28.555,77156.1
8/21/2019 18:42,28.754,28933.5
8/21/2019 18:47,26.977,17222.3
8/21/2019 18:52,26.683,22044.6
8/21/2019 18:57,26.585,21355.7
8/21/2019 19:02,26.683,26178
8/21/2019 19:07,26.879,31689.1
8/21/2019 19:12,27.173,37200.2
8/21/2019 19:17,28.655,99200.7
8/21/2019 19:22,28.456,110223
