cruise,cast,niskin,niskin_other_method,station,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag,nearest_station,distance
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,b,c,>0&<200,152,6,0.837516556,2.152385698,5.86,4.07,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,15%,a,a,>0&<200,152,6,0.837516556,2.152385698,35.8,21.4,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,15%,a,b,>0&<200,152,6,0.837516556,2.152385698,37.5,23.1,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,15%,a,c,>0&<200,152,6,0.837516556,2.152385698,36.8,23.2,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,15%,b,a,>0&<200,152,6,0.837516556,2.152385698,33.3,21.9,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,15%,b,b,>0&<200,152,6,0.837516556,2.152385698,32.1,25.8,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,15%,b,c,>0&<200,152,6,0.837516556,2.152385698,34.4,22.2,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,15%,a,a,>0&<200,152,6,0.837516556,2.152385698,55.3,35.3,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,15%,a,b,>0&<200,152,6,0.837516556,2.152385698,51.5,32.7,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,15%,a,c,>0&<200,152,6,0.837516556,2.152385698,54.1,33.2,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,15%,b,a,>0&<200,152,6,0.837516556,2.152385698,55.3,33.8,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,15%,b,b,>0&<200,152,6,0.837516556,2.152385698,51.5,31.4,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,15%,b,c,>0&<200,152,6,0.837516556,2.152385698,54.1,32.9,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,a,a,>10&<200,152,6,0.837516556,2.152385698,2.35,1.54,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,a,b,>10&<200,152,6,0.837516556,2.152385698,2.59,1.67,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,a,c,>10&<200,152,6,0.837516556,2.152385698,2.95,1.95,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,b,a,>10&<200,152,6,0.837516556,2.152385698,3.6,2.13,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,b,b,>10&<200,152,6,0.837516556,2.152385698,2.2,1.55,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,15%,b,c,>10&<200,152,6,0.837516556,2.152385698,2.85,1.55,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,15%,a,a,>10&<200,152,6,0.837516556,2.152385698,6.67,3.56,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,15%,a,b,>10&<200,152,6,0.837516556,2.152385698,6.13,3.45,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,15%,a,c,>10&<200,152,6,0.837516556,2.152385698,5.97,3.49,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,15%,b,a,>10&<200,152,6,0.837516556,2.152385698,6.72,3.71,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,15%,b,b,>10&<200,152,6,0.837516556,2.152385698,8.09,3.49,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,15%,b,c,>10&<200,152,6,0.837516556,2.152385698,8.85,3.58,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,15%,a,a,>10&<200,152,6,0.837516556,2.152385698,12.1,6.57,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,15%,a,b,>10&<200,152,6,0.837516556,2.152385698,11.5,5.99,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,15%,a,c,>10&<200,152,6,0.837516556,2.152385698,11.5,6.2,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,15%,b,a,>10&<200,152,6,0.837516556,2.152385698,10.7,6.4,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
en655,1',19-20-21',NA,L1,NaN,2020-07-25 16:50:00+00:00,2020-07-26 16:50:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,15%,b,b,>10&<200,152,6,0.837516556,2.152385698,8.7,5.51,0.7545,0.75,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
