cruise,cast,niskin,niskin_other_method,station,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,temperature_sampling,incubation_tank,temperature_incubation_avg,temperature_incubation_std,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag,nearest_station,distance
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,b,c,>0&<200,152,6,0.86449403,2.136277206,34.7,18.2,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,a,a,>0&<200,152,6,0.86449403,2.136277206,149,79.6,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,a,b,>0&<200,152,6,0.86449403,2.136277206,158,84.2,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,a,c,>0&<200,152,6,0.86449403,2.136277206,135,80.6,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,b,a,>0&<200,152,6,0.86449403,2.136277206,132,66.4,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,b,b,>0&<200,152,6,0.86449403,2.136277206,154,81,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,b,c,>0&<200,152,6,0.86449403,2.136277206,145,80.2,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,a,a,>0&<200,152,6,0.86449403,2.136277206,247,128,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,a,b,>0&<200,152,6,0.86449403,2.136277206,163,86.3,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,a,c,>0&<200,152,6,0.86449403,2.136277206,139,83.2,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,b,a,>0&<200,152,6,0.86449403,2.136277206,160,87.2,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,b,b,>0&<200,152,6,0.86449403,2.136277206,149,87.1,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,b,c,>0&<200,152,6,0.86449403,2.136277206,146,73.9,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,a,a,>10&<200,152,6,0.86449403,2.136277206,28.4,15.2,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,a,b,>10&<200,152,6,0.86449403,2.136277206,24.4,12.6,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,a,c,>10&<200,152,6,0.86449403,2.136277206,26,13.6,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,b,a,>10&<200,152,6,0.86449403,2.136277206,23.7,12.9,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,b,b,>10&<200,152,6,0.86449403,2.136277206,15.8,8.92,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,b,c,>10&<200,152,6,0.86449403,2.136277206,22.9,12.5,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,a,a,>10&<200,152,6,0.86449403,2.136277206,102,59.6,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,a,b,>10&<200,152,6,0.86449403,2.136277206,106,55.1,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,a,c,>10&<200,152,6,0.86449403,2.136277206,123,59.3,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,b,a,>10&<200,152,6,0.86449403,2.136277206,105,51.3,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,b,b,>10&<200,152,6,0.86449403,2.136277206,109,55.5,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,b,c,>10&<200,152,6,0.86449403,2.136277206,98.3,54.4,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,a,a,>10&<200,152,6,0.86449403,2.136277206,121,58.9,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,a,b,>10&<200,152,6,0.86449403,2.136277206,117,58.5,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,a,c,>10&<200,152,6,0.86449403,2.136277206,125,61.3,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,b,a,>10&<200,152,6,0.86449403,2.136277206,101,60.2,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,b,b,>10&<200,152,6,0.86449403,2.136277206,132,64.4,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,1',16-17-24',NA,L1,NaN,2022-02-16 19:20:00+00:00,2022-02-17 19:40:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,b,c,>10&<200,152,6,0.86449403,2.136277206,135,64.8,1.0545,1.001,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,a,>0&<200,152,6,0.86449403,2.136277206,91.4,41.8,0.9305,0.9475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,b,>0&<200,152,6,0.86449403,2.136277206,84.2,42.4,0.9305,0.9475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,c,>0&<200,152,6,0.86449403,2.136277206,75.5,43,0.9305,0.9475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,a,>10&<200,152,6,0.86449403,2.136277206,63.1,32.6,0.9305,0.9475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,b,>10&<200,152,6,0.86449403,2.136277206,61.8,31.7,0.9305,0.9475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,dil,NA,NA,NA,c,>10&<200,152,6,0.86449403,2.136277206,57.1,30.7,0.9305,0.9475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,a,>0&<200,152,6,0.86449403,2.136277206,375,189,0.9305,0.9475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,b,>0&<200,152,6,0.86449403,2.136277206,325,170,0.9305,0.9475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,c,>0&<200,152,6,0.86449403,2.136277206,304,171,0.9305,0.9475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,a,>10&<200,152,6,0.86449403,2.136277206,184,107,0.9305,0.9475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,b,>10&<200,152,6,0.86449403,2.136277206,255,133,0.9305,0.9475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,T0,wsw,NA,NA,NA,c,>10&<200,152,6,0.86449403,2.136277206,238,127,0.9305,0.9475,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,a,a,>0&<200,152,6,0.86449403,2.136277206,86,47,1.01,1.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,a,b,>0&<200,152,6,0.86449403,2.136277206,73.3,39.1,1.01,1.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,a,c,>0&<200,152,6,0.86449403,2.136277206,63.6,38.7,1.01,1.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,b,a,>0&<200,152,6,0.86449403,2.136277206,78.6,40,1.01,1.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,b,b,>0&<200,152,6,0.86449403,2.136277206,81.3,43.3,1.01,1.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,b,c,>0&<200,152,6,0.86449403,2.136277206,89.6,44.3,1.01,1.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,a,a,>0&<200,152,6,0.86449403,2.136277206,272,146,1.01,1.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,a,b,>0&<200,152,6,0.86449403,2.136277206,279,143,1.01,1.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,a,c,>0&<200,152,6,0.86449403,2.136277206,297,148,1.01,1.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,b,a,>0&<200,152,6,0.86449403,2.136277206,274,146,1.01,1.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,b,b,>0&<200,152,6,0.86449403,2.136277206,308,155,1.01,1.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,NoN,65%,b,c,>0&<200,152,6,0.86449403,2.136277206,323,155,1.01,1.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,a,a,>0&<200,152,6,0.86449403,2.136277206,NaN,NaN,1.01,1.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,a,b,>0&<200,152,6,0.86449403,2.136277206,318,161,1.01,1.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,a,c,>0&<200,152,6,0.86449403,2.136277206,299,154,1.01,1.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,b,a,>0&<200,152,6,0.86449403,2.136277206,308,153,1.01,1.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,b,b,>0&<200,152,6,0.86449403,2.136277206,292,144,1.01,1.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,wsw,N,65%,b,c,>0&<200,152,6,0.86449403,2.136277206,275,142,1.01,1.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,a,a,>10&<200,152,6,0.86449403,2.136277206,55.6,30,1.01,1.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
at46,17',17-18-19',NA,L2,NaN,2022-02-20 01:55:00+00:00,2022-02-21 02:30:00+00:00,NaN,NaN,NaN,NaN,NaN,NaN,NaN,TF,dil,N,65%,a,b,>10&<200,152,6,0.86449403,2.136277206,39.1,27.9,1.01,1.01,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
