cruise,cast,niskin,niskin_other_method,date_time_utc_sampling,date_time_utc_start,date_time_utc_end,latitude,longitude,depth,T0_TF,dilution,nutrient_treatment,light_level,replicate_bottle,replicate_chl,filter_size,vol_filtered,vol_extracted,Fs,r,fo,fa,blank,blank_acid,fo_blank,fa_blank,fo_fa,chl,phaeo,iode_quality_flag,nearest_station,distance
en661,13',16-17',,,2/6/2021 17:00,2/7/2021 18:12,,,,TF,wsw,NoN,65%,a,a,>10&<200,152,6,0.813376915,2.21629417,177,89.5,0.9165,0.899,,,,,,,,
en661,13',16-17',,,2/6/2021 17:00,2/7/2021 18:12,,,,TF,wsw,NoN,65%,a,b,>10&<200,152,6,0.813376915,2.21629417,171,88.4,0.9165,0.899,,,,,,,,
en661,13',16-17',,,2/6/2021 17:00,2/7/2021 18:12,,,,TF,wsw,NoN,65%,a,c,>10&<200,152,6,0.813376915,2.21629417,183,91.7,0.9165,0.899,,,,,,,,
en661,13',16-17',,,2/6/2021 17:00,2/7/2021 18:12,,,,TF,wsw,NoN,65%,b,a,>10&<200,152,6,0.813376915,2.21629417,172,87.4,0.9165,0.899,,,,,,,,
en661,13',16-17',,,2/6/2021 17:00,2/7/2021 18:12,,,,TF,wsw,NoN,65%,b,b,>10&<200,152,6,0.813376915,2.21629417,163,89.4,0.9165,0.899,,,,,,,,
en661,13',16-17',,,2/6/2021 17:00,2/7/2021 18:12,,,,TF,wsw,NoN,65%,b,c,>10&<200,152,6,0.813376915,2.21629417,145,88.8,0.9165,0.899,,,,,,,,
en661,13',16-17',,,2/6/2021 17:00,2/7/2021 18:12,,,,TF,wsw,N,65%,a,a,>10&<200,152,6,0.813376915,2.21629417,183,93.3,0.9165,0.899,,,,,,,,
en661,13',16-17',,,2/6/2021 17:00,2/7/2021 18:12,,,,TF,wsw,N,65%,a,b,>10&<200,152,6,0.813376915,2.21629417,190,94.2,0.9165,0.899,,,,,,,,
en661,13',16-17',,,2/6/2021 17:00,2/7/2021 18:12,,,,TF,wsw,N,65%,a,c,>10&<200,152,6,0.813376915,2.21629417,183,91.6,0.9165,0.899,,,,,,,,
en661,13',16-17',,,2/6/2021 17:00,2/7/2021 18:12,,,,TF,wsw,N,65%,b,a,>10&<200,152,6,0.813376915,2.21629417,180,91.1,0.9165,0.899,,,,,,,,
en661,13',16-17',,,2/6/2021 17:00,2/7/2021 18:12,,,,TF,wsw,N,65%,b,b,>10&<200,152,6,0.813376915,2.21629417,193,98.7,0.9165,0.899,,,,,,,,
en661,13',16-17',,,2/6/2021 17:00,2/7/2021 18:12,,,,TF,wsw,N,65%,b,c,>10&<200,152,6,0.813376915,2.21629417,177,88.4,0.9165,0.899,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,T0,dil,NA,NA,NA,a,>0&<200,152,6,0.813376915,2.21629417,,,0.9065,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,T0,dil,NA,NA,NA,b,>0&<200,152,6,0.813376915,2.21629417,,,0.9065,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,T0,dil,NA,NA,NA,c,>0&<200,152,6,0.813376915,2.21629417,,,0.9065,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,T0,dil,NA,NA,NA,a,>10&<200,152,6,0.813376915,2.21629417,11,6.31,0.9065,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,T0,dil,NA,NA,NA,b,>10&<200,152,6,0.813376915,2.21629417,9.66,5.6,0.9065,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,T0,dil,NA,NA,NA,c,>10&<200,152,6,0.813376915,2.21629417,9.26,5.4,0.9065,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,T0,wsw,NA,NA,NA,a,>0&<200,152,6,0.813376915,2.21629417,60.3,43.1,0.9065,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,T0,wsw,NA,NA,NA,b,>0&<200,152,6,0.813376915,2.21629417,63.7,40.2,0.9065,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,T0,wsw,NA,NA,NA,c,>0&<200,152,6,0.813376915,2.21629417,65.4,40.8,0.9065,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,T0,wsw,NA,NA,NA,a,>10&<200,152,6,0.813376915,2.21629417,40.8,21.4,0.9065,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,T0,wsw,NA,NA,NA,b,>10&<200,152,6,0.813376915,2.21629417,35.3,18.6,0.9065,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,T0,wsw,NA,NA,NA,c,>10&<200,152,6,0.813376915,2.21629417,41.3,21.5,0.9065,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,dil,N,15%,a,a,>0&<200,152,6,0.813376915,2.21629417,25.7,15.2,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,dil,N,15%,a,b,>0&<200,152,6,0.813376915,2.21629417,22.9,12.8,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,dil,N,15%,a,c,>0&<200,152,6,0.813376915,2.21629417,22,12.6,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,dil,N,15%,b,a,>0&<200,152,6,0.813376915,2.21629417,15.3,10.1,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,dil,N,15%,b,b,>0&<200,152,6,0.813376915,2.21629417,16.1,9.84,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,dil,N,15%,b,c,>0&<200,152,6,0.813376915,2.21629417,16.8,9.68,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,NoN,15%,a,a,>0&<200,152,6,0.813376915,2.21629417,70.4,40.3,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,NoN,15%,a,b,>0&<200,152,6,0.813376915,2.21629417,67,39.5,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,NoN,15%,a,c,>0&<200,152,6,0.813376915,2.21629417,60.4,38.4,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,NoN,15%,b,a,>0&<200,152,6,0.813376915,2.21629417,70.8,39.4,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,NoN,15%,b,b,>0&<200,152,6,0.813376915,2.21629417,64.2,36.2,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,NoN,15%,b,c,>0&<200,152,6,0.813376915,2.21629417,64.1,37.9,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,N,15%,a,a,>0&<200,152,6,0.813376915,2.21629417,69,41.3,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,N,15%,a,b,>0&<200,152,6,0.813376915,2.21629417,70.6,38.9,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,N,15%,a,c,>0&<200,152,6,0.813376915,2.21629417,65.4,37.1,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,N,15%,b,a,>0&<200,152,6,0.813376915,2.21629417,68.6,39.6,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,N,15%,b,b,>0&<200,152,6,0.813376915,2.21629417,59,37.3,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,N,15%,b,c,>0&<200,152,6,0.813376915,2.21629417,62.6,38.1,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,dil,N,15%,a,a,>10&<200,152,6,0.813376915,2.21629417,13.5,7.57,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,dil,N,15%,a,b,>10&<200,152,6,0.813376915,2.21629417,13.2,7.16,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,dil,N,15%,a,c,>10&<200,152,6,0.813376915,2.21629417,10,5.73,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,dil,N,15%,b,a,>10&<200,152,6,0.813376915,2.21629417,11.2,5.59,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,dil,N,15%,b,b,>10&<200,152,6,0.813376915,2.21629417,10.4,5.75,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,dil,N,15%,b,c,>10&<200,152,6,0.813376915,2.21629417,9.96,5.77,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,NoN,15%,a,a,>10&<200,152,6,0.813376915,2.21629417,46,23.8,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,NoN,15%,a,b,>10&<200,152,6,0.813376915,2.21629417,44.6,24.1,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,NoN,15%,a,c,>10&<200,152,6,0.813376915,2.21629417,47,24.3,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,NoN,15%,b,a,>10&<200,152,6,0.813376915,2.21629417,42,22.2,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,NoN,15%,b,b,>10&<200,152,6,0.813376915,2.21629417,45.4,23.2,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,NoN,15%,b,c,>10&<200,152,6,0.813376915,2.21629417,,,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,N,15%,a,a,>10&<200,152,6,0.813376915,2.21629417,42.9,24.4,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,N,15%,a,b,>10&<200,152,6,0.813376915,2.21629417,44.7,23.3,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,N,15%,a,c,>10&<200,152,6,0.813376915,2.21629417,43.5,22.7,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,N,15%,b,a,>10&<200,152,6,0.813376915,2.21629417,77.5,39.3,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,N,15%,b,b,>10&<200,152,6,0.813376915,2.21629417,41.7,21.4,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,N,15%,b,c,>10&<200,152,6,0.813376915,2.21629417,38.3,20.9,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,dil,N,65%,a,a,>0&<200,152,6,0.813376915,2.21629417,18,9.76,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,dil,N,65%,a,b,>0&<200,152,6,0.813376915,2.21629417,15.2,9.06,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,dil,N,65%,a,c,>0&<200,152,6,0.813376915,2.21629417,16.4,9.62,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,dil,N,65%,b,a,>0&<200,152,6,0.813376915,2.21629417,14.7,9.58,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,dil,N,65%,b,b,>0&<200,152,6,0.813376915,2.21629417,15.1,9.28,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,dil,N,65%,b,c,>0&<200,152,6,0.813376915,2.21629417,13.1,8.8,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,NoN,65%,a,a,>0&<200,152,6,0.813376915,2.21629417,55.2,33.8,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,NoN,65%,a,b,>0&<200,152,6,0.813376915,2.21629417,62.4,35.9,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,NoN,65%,a,c,>0&<200,152,6,0.813376915,2.21629417,58.3,36,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,NoN,65%,b,a,>0&<200,152,6,0.813376915,2.21629417,63,37.6,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,NoN,65%,b,b,>0&<200,152,6,0.813376915,2.21629417,61.4,36.5,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,NoN,65%,b,c,>0&<200,152,6,0.813376915,2.21629417,63.5,37.3,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,N,65%,a,a,>0&<200,152,6,0.813376915,2.21629417,57.5,35.8,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,N,65%,a,b,>0&<200,152,6,0.813376915,2.21629417,61.5,37.1,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,N,65%,a,c,>0&<200,152,6,0.813376915,2.21629417,61.3,37.4,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,N,65%,b,a,>0&<200,152,6,0.813376915,2.21629417,56.7,36.1,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,N,65%,b,b,>0&<200,152,6,0.813376915,2.21629417,64.1,37.4,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,N,65%,b,c,>0&<200,152,6,0.813376915,2.21629417,60.3,39.6,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,dil,N,65%,a,a,>10&<200,152,6,0.813376915,2.21629417,11.1,6.01,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,dil,N,65%,a,b,>10&<200,152,6,0.813376915,2.21629417,9.4,5.61,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,dil,N,65%,a,c,>10&<200,152,6,0.813376915,2.21629417,10.4,5.79,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,dil,N,65%,b,a,>10&<200,152,6,0.813376915,2.21629417,12.4,6.65,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,dil,N,65%,b,b,>10&<200,152,6,0.813376915,2.21629417,10.7,5.76,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,dil,N,65%,b,c,>10&<200,152,6,0.813376915,2.21629417,11.1,5.81,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,NoN,65%,a,a,>10&<200,152,6,0.813376915,2.21629417,39.6,20.6,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,NoN,65%,a,b,>10&<200,152,6,0.813376915,2.21629417,7.1,19.9,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,NoN,65%,a,c,>10&<200,152,6,0.813376915,2.21629417,39.1,21.8,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,NoN,65%,b,a,>10&<200,152,6,0.813376915,2.21629417,42,21.7,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,NoN,65%,b,b,>10&<200,152,6,0.813376915,2.21629417,41.5,21.6,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,NoN,65%,b,c,>10&<200,152,6,0.813376915,2.21629417,42.6,22.1,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,N,65%,a,a,>10&<200,152,6,0.813376915,2.21629417,45.4,23.6,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,N,65%,a,b,>10&<200,152,6,0.813376915,2.21629417,41.4,21.6,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,N,65%,a,c,>10&<200,152,6,0.813376915,2.21629417,40,20.9,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,N,65%,b,a,>10&<200,152,6,0.813376915,2.21629417,40.7,21.1,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,N,65%,b,b,>10&<200,152,6,0.813376915,2.21629417,42.5,22.4,0.899,0.9195,,,,,,,,
en661,2',17-18-19-20',,,2/3/2021 19:59,2/4/2021 21:20,,,,TF,wsw,N,65%,b,c,>10&<200,152,6,0.813376915,2.21629417,39.3,20.4,0.899,0.9195,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,T0,dil,NA,NA,NA,a,>0&<200,152,6,0.813376915,2.21629417,20,12.6,0.9545,0.939,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,T0,dil,NA,NA,NA,b,>0&<200,152,6,0.813376915,2.21629417,18.3,10.7,0.9545,0.939,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,T0,dil,NA,NA,NA,c,>0&<200,152,6,0.813376915,2.21629417,18.7,10.7,0.9545,0.939,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,T0,dil,NA,NA,NA,a,>10&<200,152,6,0.813376915,2.21629417,15.6,8.85,0.9545,0.939,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,T0,dil,NA,NA,NA,b,>10&<200,152,6,0.813376915,2.21629417,14.2,7.61,0.9545,0.939,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,T0,dil,NA,NA,NA,c,>10&<200,152,6,0.813376915,2.21629417,10.7,6.72,0.9545,0.939,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,T0,wsw,NA,NA,NA,a,>0&<200,152,6,0.813376915,2.21629417,82.7,45.4,0.9545,0.939,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,T0,wsw,NA,NA,NA,b,>0&<200,152,6,0.813376915,2.21629417,76.1,46.1,0.9545,0.939,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,T0,wsw,NA,NA,NA,c,>0&<200,152,6,0.813376915,2.21629417,80.3,44.6,0.9545,0.939,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,T0,wsw,NA,NA,NA,a,>10&<200,152,6,0.813376915,2.21629417,71.1,35.5,0.9545,0.939,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,T0,wsw,NA,NA,NA,b,>10&<200,152,6,0.813376915,2.21629417,62.7,31.9,0.9545,0.939,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,T0,wsw,NA,NA,NA,c,>10&<200,152,6,0.813376915,2.21629417,71.8,35.7,0.9545,0.939,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,dil,N,15%,a,a,>0&<200,152,6,0.813376915,2.21629417,20.5,11.4,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,dil,N,15%,a,b,>0&<200,152,6,0.813376915,2.21629417,19.1,10.5,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,dil,N,15%,a,c,>0&<200,152,6,0.813376915,2.21629417,22.2,12.6,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,dil,N,15%,b,a,>0&<200,152,6,0.813376915,2.21629417,18.1,13.1,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,dil,N,15%,b,b,>0&<200,152,6,0.813376915,2.21629417,21.6,11.8,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,dil,N,15%,b,c,>0&<200,152,6,0.813376915,2.21629417,19.6,14,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,wsw,NoN,15%,a,a,>0&<200,152,6,0.813376915,2.21629417,83.7,45.4,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,wsw,NoN,15%,a,b,>0&<200,152,6,0.813376915,2.21629417,77.4,41.7,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,wsw,NoN,15%,a,c,>0&<200,152,6,0.813376915,2.21629417,86.5,48.5,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,wsw,NoN,15%,b,a,>0&<200,152,6,0.813376915,2.21629417,83.3,45.4,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,wsw,NoN,15%,b,b,>0&<200,152,6,0.813376915,2.21629417,76.5,41.2,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,wsw,NoN,15%,b,c,>0&<200,152,6,0.813376915,2.21629417,83,45,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,wsw,N,15%,a,a,>0&<200,152,6,0.813376915,2.21629417,77.7,44.7,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,wsw,N,15%,a,b,>0&<200,152,6,0.813376915,2.21629417,83,45.6,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,wsw,N,15%,a,c,>0&<200,152,6,0.813376915,2.21629417,84.6,47.5,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,wsw,N,15%,b,a,>0&<200,152,6,0.813376915,2.21629417,81.5,48.8,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,wsw,N,15%,b,b,>0&<200,152,6,0.813376915,2.21629417,80.2,44.8,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,wsw,N,15%,b,c,>0&<200,152,6,0.813376915,2.21629417,79.7,44.8,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,dil,N,15%,a,a,>10&<200,152,6,0.813376915,2.21629417,16.5,8.83,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,dil,N,15%,a,b,>10&<200,152,6,0.813376915,2.21629417,15.2,8.23,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,dil,N,15%,a,c,>10&<200,152,6,0.813376915,2.21629417,13.4,8.07,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,dil,N,15%,b,a,>10&<200,152,6,0.813376915,2.21629417,21.8,11.4,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,dil,N,15%,b,b,>10&<200,152,6,0.813376915,2.21629417,19,10,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,dil,N,15%,b,c,>10&<200,152,6,0.813376915,2.21629417,20.2,10.5,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,wsw,NoN,15%,a,a,>10&<200,152,6,0.813376915,2.21629417,72.2,37.3,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,wsw,NoN,15%,a,b,>10&<200,152,6,0.813376915,2.21629417,71.4,35,0.9205,0.934,,,,,,,,
en661,12',16-17-18-19',,,2/6/21 12:42,2/7/21 12:15,,,,TF,wsw,NoN,15%,a,c,>10&<200,152,6,0.813376915,2.21629417,82.6,40.7,0.9205,0.934,,,,,,,,
