DateTimeHOBO_UTC,Temp_Inc,Light_Inc,
7/30/2022 3:56,22.48,0.6,
7/30/2022 4:01,22.48,0.6,
7/30/2022 4:06,22.43,0.6,
7/30/2022 4:11,22.39,0.6,
7/30/2022 4:16,22.43,0.6,
7/30/2022 4:21,22.43,0.6,
7/30/2022 4:26,22.48,0.6,
7/30/2022 4:31,22.52,0.6,
7/30/2022 4:36,22.52,0.6,
7/30/2022 4:41,22.65,0.6,
7/30/2022 4:46,22.73,0.6,
7/30/2022 4:51,22.82,0.6,
7/30/2022 4:56,22.82,0,
7/30/2022 5:01,22.91,0,
7/30/2022 5:06,22.91,0,
7/30/2022 5:11,22.95,0,
7/30/2022 5:16,22.91,0,
7/30/2022 5:21,22.95,0.2,
7/30/2022 5:26,23.03,0,
7/30/2022 5:31,23.16,0,
7/30/2022 5:36,23.16,0,
7/30/2022 5:41,23.25,0,
7/30/2022 5:46,23.25,0,
7/30/2022 5:51,23.16,0,
7/30/2022 5:56,23.21,0,
7/30/2022 6:01,23.21,0,
7/30/2022 6:06,23.25,0,
7/30/2022 6:11,23.25,0,
7/30/2022 6:16,23.25,0,
7/30/2022 6:21,23.29,0,
7/30/2022 6:26,23.25,0,
7/30/2022 6:31,23.34,0,
7/30/2022 6:36,23.42,0,
7/30/2022 6:41,23.55,0,
7/30/2022 6:46,23.72,0,
7/30/2022 6:51,23.76,0,
7/30/2022 6:56,23.85,0,
7/30/2022 7:01,23.94,0,
7/30/2022 7:06,23.94,0,
7/30/2022 7:11,23.94,0,
7/30/2022 7:16,23.89,0,
7/30/2022 7:21,23.89,0,
7/30/2022 7:26,23.94,0,
7/30/2022 7:31,23.98,0,
7/30/2022 7:36,23.98,0,
7/30/2022 7:41,24.06,0,
7/30/2022 7:46,24.02,0,
7/30/2022 7:51,23.98,0,
7/30/2022 7:56,23.98,0,
7/30/2022 8:01,23.98,0,
7/30/2022 8:06,24.02,0,
7/30/2022 8:11,24.06,0,
7/30/2022 8:16,24.02,0.2,
7/30/2022 8:21,24.02,0,
7/30/2022 8:26,24.02,0,
7/30/2022 8:31,24.02,0,
7/30/2022 8:36,23.94,0,
7/30/2022 8:41,23.81,0,
7/30/2022 8:46,23.68,0,
7/30/2022 8:51,23.55,0,
7/30/2022 8:56,23.46,0,
7/30/2022 9:01,23.38,0,
7/30/2022 9:06,23.38,0.2,
7/30/2022 9:11,23.34,0.4,
7/30/2022 9:16,23.34,2,
7/30/2022 9:21,23.34,5.81,
7/30/2022 9:26,23.25,15.43,
7/30/2022 9:31,23.29,42.24,
7/30/2022 9:36,23.21,103.84,
7/30/2022 9:41,23.25,149.04,
7/30/2022 9:46,23.21,112.76,
7/30/2022 9:51,23.16,121.56,
7/30/2022 9:56,23.16,242.56,
7/30/2022 10:01,23.16,448.16,
7/30/2022 10:06,23.16,440.96,
7/30/2022 10:11,23.21,519.2,
7/30/2022 10:16,23.21,424.48,
7/30/2022 10:21,23.16,456.96,
7/30/2022 10:26,23.16,639.04,
7/30/2022 10:31,23.21,843.84,
7/30/2022 10:36,23.16,713.92,
7/30/2022 10:41,23.21,604.64,
7/30/2022 10:46,23.16,708.48,
7/30/2022 10:51,23.21,880.32,
7/30/2022 10:56,23.21,547.2,
7/30/2022 11:01,23.21,1323.52,
7/30/2022 11:06,23.12,1779.84,
7/30/2022 11:11,23.21,2748.16,
7/30/2022 11:16,23.29,5090.56,
7/30/2022 11:21,23.42,6645.76,
7/30/2022 11:26,23.42,5173.76,
7/30/2022 11:31,23.42,5227.52,
7/30/2022 11:36,23.42,6064.64,
7/30/2022 11:41,23.51,7505.92,
7/30/2022 11:46,23.55,7472.64,
7/30/2022 11:51,23.55,5173.76,
7/30/2022 11:56,23.46,3996.16,
7/30/2022 12:01,23.42,3310.08,
7/30/2022 12:06,23.55,5606.4,
7/30/2022 12:11,23.72,10206.72,
7/30/2022 12:16,23.76,9384.96,
7/30/2022 12:21,23.68,7818.24,
7/30/2022 12:26,23.76,9832.96,
7/30/2022 12:31,23.81,10129.92,
7/30/2022 12:36,23.94,15923.2,
7/30/2022 12:41,24.06,12871.68,
7/30/2022 12:46,23.98,11402.24,
7/30/2022 12:51,23.94,10019.84,
7/30/2022 12:56,24.11,12170.24,
7/30/2022 13:01,24.36,13946.88,
7/30/2022 13:06,24.75,15400.96,
7/30/2022 13:11,25.09,13987.84,
7/30/2022 13:16,25.22,18088.96,
7/30/2022 13:21,26.04,27545.6,
7/30/2022 13:26,25.69,22231.04,
7/30/2022 13:31,25.57,17152,
7/30/2022 13:36,25.48,16271.36,
7/30/2022 13:41,25.61,18058.24,
7/30/2022 13:46,25.69,17935.36,
7/30/2022 13:51,25.82,18652.16,
7/30/2022 13:56,25.78,21913.6,
7/30/2022 14:01,25.95,20597.76,
7/30/2022 14:06,26.51,27811.84,
7/30/2022 14:11,26.25,28928,
7/30/2022 14:16,27.2,51281.92,
7/30/2022 14:21,27.07,48537.6,
7/30/2022 14:26,26.64,32184.32,
7/30/2022 14:31,28.14,91217.92,
7/30/2022 14:36,28.78,96788.48,
7/30/2022 14:41,27.32,32890.88,
7/30/2022 14:46,28.83,100311.04,
7/30/2022 14:51,27.07,19717.12,
7/30/2022 14:56,26.47,9973.76,
7/30/2022 15:01,26.3,8832,
7/30/2022 15:06,27.07,27586.56,
7/30/2022 15:11,27.24,34088.96,
7/30/2022 15:16,27.2,26163.2,
7/30/2022 15:21,27.15,25620.48,
7/30/2022 15:26,26.9,23429.12,
7/30/2022 15:31,26.98,23173.12,
7/30/2022 15:36,27.11,22579.2,
7/30/2022 15:41,27.2,21667.84,
7/30/2022 15:46,27.32,24780.8,
7/30/2022 15:51,27.37,27555.84,
7/30/2022 15:56,27.45,24821.76,
7/30/2022 16:01,27.45,21104.64,
7/30/2022 16:06,27.45,21350.4,
7/30/2022 16:11,27.5,22896.64,
7/30/2022 16:16,27.54,22702.08,
7/30/2022 16:21,27.58,23060.48,
7/30/2022 16:26,27.58,23203.84,
7/30/2022 16:31,27.63,23060.48,
7/30/2022 16:36,27.63,21811.2,
7/30/2022 16:41,27.71,22108.16,
7/30/2022 16:46,27.71,21483.52,
7/30/2022 16:51,27.71,21657.6,
7/30/2022 16:56,27.75,21073.92,
7/30/2022 17:01,27.75,21370.88,
7/30/2022 17:06,27.75,20352,
7/30/2022 17:11,27.8,20945.92,
7/30/2022 17:16,27.8,19624.96,
7/30/2022 17:21,27.75,19102.72,
7/30/2022 17:26,27.75,19200,
7/30/2022 17:31,27.75,18017.28,
7/30/2022 17:36,27.75,17223.68,
7/30/2022 17:41,27.75,17377.28,
7/30/2022 17:46,27.88,19230.72,
7/30/2022 17:51,27.8,18263.04,
7/30/2022 17:56,27.88,17392.64,
7/30/2022 18:01,27.84,17208.32,
7/30/2022 18:06,27.8,17064.96,
7/30/2022 18:11,27.71,17223.68,
7/30/2022 18:16,27.67,16947.2,
7/30/2022 18:21,27.45,13317.12,
7/30/2022 18:26,27.41,13061.12,
7/30/2022 18:31,27.32,12390.4,
7/30/2022 18:36,27.24,12354.56,
7/30/2022 18:41,27.32,11955.2,
7/30/2022 18:46,27.28,11776,
7/30/2022 18:51,27.32,12175.36,
7/30/2022 18:56,27.24,11765.76,
7/30/2022 19:01,27.28,11576.32,
7/30/2022 19:06,27.28,11530.24,
7/30/2022 19:11,27.5,16030.72,
7/30/2022 19:16,27.54,15534.08,
7/30/2022 19:21,27.58,15651.84,
7/30/2022 19:26,27.63,16445.44,
7/30/2022 19:31,27.58,16547.84,
7/30/2022 19:36,27.63,16588.8,
7/30/2022 19:41,27.58,16711.68,
7/30/2022 19:46,27.54,16962.56,
7/30/2022 19:51,27.5,17633.28,
7/30/2022 19:56,27.54,16455.68,
7/30/2022 20:01,27.5,16860.16,
7/30/2022 20:06,27.45,17628.16,
7/30/2022 20:11,27.54,17044.48,
7/30/2022 20:16,27.5,17167.36,
7/30/2022 20:21,27.45,16967.68,
7/30/2022 20:26,27.41,16061.44,
7/30/2022 20:31,27.41,15733.76,
7/30/2022 20:36,27.45,16404.48,
7/30/2022 20:41,27.41,17520.64,
7/30/2022 20:46,27.41,16593.92,
7/30/2022 20:51,27.41,15165.44,
7/30/2022 20:56,27.32,17448.96,
7/30/2022 21:01,27.24,11392,
7/30/2022 21:06,27.24,18662.4,
7/30/2022 21:11,27.5,33392.64,
7/30/2022 21:16,27.54,54538.24,
7/30/2022 21:21,27.63,41236.48,
7/30/2022 21:26,27.67,18206.72,
7/30/2022 21:31,27.58,13752.32,
7/30/2022 21:36,27.45,17254.4,
7/30/2022 21:41,27.5,22640.64,
7/30/2022 21:46,27.5,19896.32,
7/30/2022 21:51,27.54,17976.32,
7/30/2022 21:56,27.54,20403.2,
7/30/2022 22:01,27.45,15953.92,
7/30/2022 22:06,27.41,17377.28,
7/30/2022 22:11,27.71,30474.24,
7/30/2022 22:16,27.84,25436.16,
7/30/2022 22:21,27.93,29214.72,
7/30/2022 22:26,27.93,29245.44,
7/30/2022 22:31,27.71,20490.24,
7/30/2022 22:36,27.63,18913.28,
7/30/2022 22:41,27.24,13143.04,
7/30/2022 22:46,26.81,11479.04,
7/30/2022 22:51,26.47,5013.76,
7/30/2022 22:56,26.34,4464.64,
7/30/2022 23:01,26.25,3495.68,
7/30/2022 23:06,26.25,3493.12,
7/30/2022 23:11,26.21,3023.36,
7/30/2022 23:16,26.12,2973.44,
7/30/2022 23:21,26.04,2298.24,
7/30/2022 23:26,25.95,2134.4,
7/30/2022 23:31,25.95,2010.88,
7/30/2022 23:36,25.87,1621.12,
7/30/2022 23:41,25.82,1310.72,
7/30/2022 23:46,25.78,978.24,
7/30/2022 23:51,25.78,713.28,
7/30/2022 23:56,25.65,453.76,
7/31/2022 0:01,25.65,248.16,
7/31/2022 0:06,25.57,136.2,
7/31/2022 0:11,25.57,65.66,
7/31/2022 0:16,25.48,28.16,
7/31/2022 0:21,25.44,11.22,
7/31/2022 0:26,25.31,4.41,
7/31/2022 0:31,25.27,1.6,
7/31/2022 0:36,25.22,0.6,
7/31/2022 0:41,25.18,0.2,
7/31/2022 0:46,25.09,0,
7/31/2022 0:51,25.09,0,
7/31/2022 0:56,25.05,0,
7/31/2022 1:01,25.09,0,
7/31/2022 1:06,25.05,0,
7/31/2022 1:11,25.05,0,
7/31/2022 1:16,25.01,0,
7/31/2022 1:21,25.05,0,
7/31/2022 1:26,25.05,0,
7/31/2022 1:31,25.05,0,
7/31/2022 1:36,25.09,0,
7/31/2022 1:41,25.05,0,
7/31/2022 1:46,25.05,0,
7/31/2022 1:51,25.14,0,
7/31/2022 1:56,25.09,0,
7/31/2022 2:01,25.09,0,
7/31/2022 2:06,25.14,0,
7/31/2022 2:11,25.14,0,
7/31/2022 2:16,25.14,0.2,
7/31/2022 2:21,25.18,0,
7/31/2022 2:26,25.22,0,
7/31/2022 2:31,25.22,0,
7/31/2022 2:36,25.27,0,
7/31/2022 2:41,25.27,0,
7/31/2022 2:46,25.35,0,
7/31/2022 2:51,25.31,0,
7/31/2022 2:56,25.35,0,
7/31/2022 3:01,25.35,0,
7/31/2022 3:06,25.39,0,
7/31/2022 3:11,25.35,0,
7/31/2022 3:16,25.39,0,
7/31/2022 3:21,25.39,0,
7/31/2022 3:26,25.39,0,
7/31/2022 3:31,25.44,0,
7/31/2022 3:36,25.44,0,
7/31/2022 3:41,25.44,0,
7/31/2022 3:46,25.48,0,
7/31/2022 3:51,25.48,21.27,
7/31/2022 3:56,25.52,21.27,
7/31/2022 4:01,25.52,0,
7/31/2022 4:06,25.57,0,
7/31/2022 4:11,25.57,0,
7/31/2022 4:16,25.57,0,
7/31/2022 4:21,25.52,0,
7/31/2022 4:26,25.61,21.47,
7/31/2022 4:31,25.57,23.08,
7/31/2022 4:36,25.61,22.9,
7/31/2022 4:41,25.65,22.68,
7/31/2022 4:46,25.61,23.28,
7/31/2022 4:51,25.61,23.1,
7/31/2022 4:56,25.61,23.08,
7/31/2022 5:01,25.61,2,
7/31/2022 5:06,25.57,0,
7/31/2022 5:11,25.57,0.2,
7/31/2022 5:16,25.52,0,
7/31/2022 5:21,25.52,0,
7/31/2022 5:26,25.44,0,
7/31/2022 5:31,25.39,0.2,
7/31/2022 5:36,25.39,0,
7/31/2022 5:41,25.27,0,
7/31/2022 5:46,25.22,0,
7/31/2022 5:51,25.18,0,
7/31/2022 5:56,25.14,0,
7/31/2022 6:01,25.14,0,
7/31/2022 6:06,25.14,0,
7/31/2022 6:11,25.14,0,
7/31/2022 6:16,25.18,0,
7/31/2022 6:21,25.09,0,
7/31/2022 6:26,25.14,0,
7/31/2022 6:31,25.14,0,
7/31/2022 6:36,25.09,0,
7/31/2022 6:41,25.09,0,
7/31/2022 6:46,25.14,0,
7/31/2022 6:51,25.14,0,
7/31/2022 6:56,25.14,0,
7/31/2022 7:01,25.14,0,
7/31/2022 7:06,25.14,0,
7/31/2022 7:11,25.14,0,
7/31/2022 7:16,25.14,0,
7/31/2022 7:21,25.18,0,
7/31/2022 7:26,25.18,0,
7/31/2022 7:31,25.14,0,
7/31/2022 7:36,25.14,0,
7/31/2022 7:41,25.18,0,
7/31/2022 7:46,25.14,0,
7/31/2022 7:51,25.18,0,
7/31/2022 7:56,25.18,0,
7/31/2022 8:01,25.22,0,
7/31/2022 8:06,25.22,0,
7/31/2022 8:11,25.22,0,
7/31/2022 8:16,25.18,0,
7/31/2022 8:21,25.18,0,
7/31/2022 8:26,25.18,0,
7/31/2022 8:31,25.14,0,
7/31/2022 8:36,25.14,0,
7/31/2022 8:41,25.09,0,
7/31/2022 8:46,24.97,0,
7/31/2022 8:51,24.92,0,
7/31/2022 8:56,24.88,0.2,
7/31/2022 9:01,24.88,0.4,
7/31/2022 9:06,24.88,0.8,
7/31/2022 9:11,24.88,2.2,
7/31/2022 9:16,24.92,5.81,
7/31/2022 9:21,24.97,15.06,
7/31/2022 9:26,24.97,35.38,
7/31/2022 9:31,24.97,78.88,
7/31/2022 9:36,24.97,157.96,
7/31/2022 9:41,24.97,295.68,
7/31/2022 9:46,25.05,473.92,
7/31/2022 9:51,25.01,707.52,
7/31/2022 9:56,25.05,973.44,
7/31/2022 10:01,25.05,1271.04,
7/31/2022 10:06,25.14,1579.52,
7/31/2022 10:11,25.14,1890.56,
7/31/2022 10:16,25.18,2181.12,
7/31/2022 10:21,25.22,2451.84,
7/31/2022 10:26,25.22,2679.04,
7/31/2022 10:31,25.27,3688.96,
7/31/2022 10:36,25.57,6671.36,
7/31/2022 10:41,25.48,7029.76,
7/31/2022 10:46,25.57,9313.28,
7/31/2022 10:51,25.61,10885.12,
7/31/2022 10:56,25.69,11545.6,
7/31/2022 11:01,25.69,8550.4,
7/31/2022 11:06,25.74,6991.36,
7/31/2022 11:11,25.99,10129.92,
7/31/2022 11:16,26.12,11043.84,
7/31/2022 11:21,26.21,12994.56,
7/31/2022 11:26,26.34,14136.32,
7/31/2022 11:31,26.42,15610.88,
7/31/2022 11:36,26.51,14899.2,
7/31/2022 11:41,26.6,16860.16,
7/31/2022 11:46,26.68,19788.8,
7/31/2022 11:51,26.77,16204.8,
7/31/2022 11:56,27.32,48291.84,
7/31/2022 12:01,27.15,30177.28,
7/31/2022 12:06,27.28,34416.64,
7/31/2022 12:11,27.37,34990.08,
7/31/2022 12:16,27.63,54784,
7/31/2022 12:21,27.88,53084.16,
7/31/2022 12:26,28.01,57057.28,
7/31/2022 12:31,28.1,64880.64,
7/31/2022 12:36,28.18,65536,
7/31/2022 12:41,28.27,65658.88,
7/31/2022 12:46,28.23,63447.04,
7/31/2022 12:51,28.7,64327.68,
7/31/2022 12:56,28.83,66273.28,
7/31/2022 13:01,28.95,66539.52,
7/31/2022 13:06,29,67297.28,
7/31/2022 13:11,28.95,69939.2,
7/31/2022 13:16,28.53,47513.6,
7/31/2022 13:21,28.87,76062.72,
7/31/2022 13:26,29.08,78520.32,
7/31/2022 13:31,29.08,80855.04,
7/31/2022 13:36,29.04,82964.48,
7/31/2022 13:41,29.3,41656.32,
7/31/2022 13:46,28.4,54087.68,
7/31/2022 13:51,28.44,38666.24,
7/31/2022 13:56,28.4,37376,
7/31/2022 14:01,28.4,47042.56,
7/31/2022 14:06,28.35,38318.08,
7/31/2022 14:11,29.21,40263.68,
7/31/2022 14:16,27.63,22712.32,
7/31/2022 14:21,27.45,28211.2,
7/31/2022 14:26,29.64,124272.64,
7/31/2022 14:31,29.6,126279.68,
7/31/2022 14:36,30.16,116531.2,
7/31/2022 14:41,30.16,106127.36,
7/31/2022 14:46,29.13,36628.48,
7/31/2022 14:51,28.53,53350.4,
7/31/2022 14:56,28.7,78663.68,
7/31/2022 15:01,28.83,78827.52,
7/31/2022 15:06,28.91,78336,
7/31/2022 15:11,29,69365.76,
7/31/2022 15:16,28.91,81981.44,
7/31/2022 15:21,28.95,87695.36,
7/31/2022 15:26,28.91,73994.24,
7/31/2022 15:31,28.87,83927.04,
7/31/2022 15:36,28.87,41656.32,
7/31/2022 15:41,29,50995.2,
7/31/2022 15:46,29.21,89989.12,
7/31/2022 15:51,29.21,93962.24,
7/31/2022 15:56,29.04,72744.96,
7/31/2022 16:01,29.47,72007.68,
7/31/2022 16:06,29.43,68259.84,
7/31/2022 16:11,29.43,82595.84,
7/31/2022 16:16,29.51,106536.96,
7/31/2022 16:21,29.47,73502.72,
7/31/2022 16:26,29.64,98017.28,
7/31/2022 16:31,29.3,83476.48,
7/31/2022 16:36,29.3,80261.12,
7/31/2022 16:41,29.3,74874.88,
7/31/2022 16:46,29.64,84090.88,
7/31/2022 16:51,29.68,83537.92,
7/31/2022 16:56,29.77,66805.76,
7/31/2022 17:01,29.9,76574.72,
7/31/2022 17:06,29.77,74096.64,
7/31/2022 17:11,30.03,86548.48,
7/31/2022 17:16,30.07,81858.56,
7/31/2022 17:21,29.51,49684.48,
7/31/2022 17:26,29.08,49745.92,
7/31/2022 17:31,29.56,62832.64,
7/31/2022 17:36,29.68,59658.24,
7/31/2022 17:41,30.16,68485.12,
7/31/2022 17:46,30.16,78868.48,
7/31/2022 17:51,30.37,85893.12,
7/31/2022 17:56,30.24,80977.92,
7/31/2022 18:01,30.16,89702.4,
7/31/2022 18:06,29.86,43991.04,
7/31/2022 18:11,29.94,45445.12,
7/31/2022 18:16,29.86,53002.24,
7/31/2022 18:21,30.07,62955.52,
7/31/2022 18:26,30.33,51097.6,
7/31/2022 18:31,30.76,98017.28,
7/31/2022 18:36,31.06,71106.56,
7/31/2022 18:41,31.23,111575.04,
7/31/2022 18:46,31.49,114647.04,
7/31/2022 18:51,31.53,115343.36,
7/31/2022 18:56,31.36,102481.92,
7/31/2022 19:01,31.49,102850.56,
7/31/2022 19:06,31.4,107724.8,
7/31/2022 19:11,31.61,107356.16,
7/31/2022 19:16,31.53,110796.8,
7/31/2022 19:21,31.66,106168.32,
7/31/2022 19:26,31.66,105553.92,
7/31/2022 19:31,31.61,94494.72,
7/31/2022 19:36,31.66,103383.04,
7/31/2022 19:41,31.53,87326.72,
7/31/2022 19:46,30.67,78090.24,
7/31/2022 19:51,30.33,60149.76,
7/31/2022 19:56,30.2,37560.32,
7/31/2022 20:01,29.94,35000.32,
7/31/2022 20:06,29.81,35768.32,
7/31/2022 20:11,29.9,31119.36,
7/31/2022 20:16,30.71,38092.8,
7/31/2022 20:21,30.67,33443.84,
7/31/2022 20:26,30.84,34846.72,
7/31/2022 20:31,30.63,38000.64,
7/31/2022 20:36,31.06,38512.64,
7/31/2022 20:41,30.5,28334.08,
7/31/2022 20:46,31.01,37509.12,
7/31/2022 20:51,30.76,27289.6,
7/31/2022 20:56,29.94,23511.04,
7/31/2022 21:01,30.59,33536,
7/31/2022 21:06,30.28,23787.52,
7/31/2022 21:11,30.16,27187.2,
7/31/2022 21:16,29.3,17408,
7/31/2022 21:21,29.51,25671.68,
7/31/2022 21:26,28.78,13086.72,
7/31/2022 21:31,29.47,31672.32,
7/31/2022 21:36,28.27,9274.88,
7/31/2022 21:41,28.05,11156.48,
7/31/2022 21:46,28.05,10603.52,
7/31/2022 21:51,28.05,12226.56,
7/31/2022 21:56,27.97,10045.44,
7/31/2022 22:01,27.84,9730.56,
7/31/2022 22:06,27.75,8030.72,
7/31/2022 22:11,27.71,7856.64,
7/31/2022 22:16,27.67,6871.04,
7/31/2022 22:21,27.67,8081.92,
7/31/2022 22:26,27.71,8499.2,
7/31/2022 22:31,27.71,8281.6,
7/31/2022 22:36,27.67,7749.12,
7/31/2022 22:41,27.54,7587.84,
7/31/2022 22:46,27.54,6543.36,
7/31/2022 22:51,27.45,5370.88,
7/31/2022 22:56,27.41,5032.96,
7/31/2022 23:01,27.28,3797.76,
7/31/2022 23:06,27.24,2647.04,
7/31/2022 23:11,27.07,2115.2,
7/31/2022 23:16,26.94,1743.36,
7/31/2022 23:21,26.85,1488.64,
7/31/2022 23:26,26.77,1323.52,
7/31/2022 23:31,26.64,1156.16,
7/31/2022 23:36,26.51,978.88,
7/31/2022 23:41,26.47,753.28,
7/31/2022 23:46,26.47,543.2,
7/31/2022 23:51,26.34,381.28,
7/31/2022 23:56,26.3,249.76,
8/1/2022 0:01,26.12,150.64,
8/1/2022 0:06,26.08,80.48,
8/1/2022 0:11,26.04,36.58,
8/1/2022 0:16,25.95,14.63,
8/1/2022 0:21,25.87,5.61,
8/1/2022 0:26,25.78,2,
8/1/2022 0:31,25.78,0.8,
8/1/2022 0:36,25.74,0.4,
8/1/2022 0:41,25.69,21.67,
8/1/2022 0:46,25.69,21.87,
8/1/2022 0:51,25.69,21.67,
8/1/2022 0:56,25.69,21.67,
8/1/2022 1:01,25.65,21.27,
8/1/2022 1:06,25.69,21.07,
8/1/2022 1:11,25.78,21.47,
8/1/2022 1:16,25.78,21.47,
8/1/2022 1:21,25.78,20.87,
8/1/2022 1:26,25.78,0,
8/1/2022 1:31,25.87,0,
8/1/2022 1:36,25.82,0,
8/1/2022 1:41,25.82,0,
8/1/2022 1:46,25.78,0,
8/1/2022 1:51,25.78,0,
8/1/2022 1:56,25.78,0,
8/1/2022 2:01,25.69,0,
8/1/2022 2:06,25.74,0.2,
8/1/2022 2:11,25.74,0,
8/1/2022 2:16,25.74,0,
8/1/2022 2:21,25.78,0,
8/1/2022 2:26,25.78,0,
8/1/2022 2:31,25.74,0,
8/1/2022 2:36,25.74,0,
8/1/2022 2:41,25.74,0,
8/1/2022 2:46,25.74,0,
8/1/2022 2:51,25.69,0,
8/1/2022 2:56,25.61,0,
8/1/2022 3:01,25.57,0,
8/1/2022 3:06,25.52,0,
