DateTimeHOBO_UTC,Temp_Inc,Light_Inc
7/29/2022 17:50,26.38,36935.68
7/29/2022 17:55,26.3,40990.72
7/29/2022 18:00,26.47,49008.64
7/29/2022 18:05,26.21,41328.64
7/29/2022 18:10,26.85,54784
7/29/2022 18:15,26.34,27944.96
7/29/2022 18:20,25.39,6484.48
7/29/2022 18:25,25.44,12451.84
7/29/2022 18:30,24.58,8954.88
7/29/2022 18:35,23.94,8768
7/29/2022 18:40,23.64,10624
7/29/2022 18:45,23.25,9840.64
7/29/2022 18:50,22.99,12344.32
7/29/2022 18:55,22.65,10931.2
7/29/2022 19:00,22.31,10557.44
7/29/2022 19:05,22.01,10449.92
7/29/2022 19:10,21.83,12928
7/29/2022 19:15,21.49,12590.08
7/29/2022 19:20,21.32,13342.72
7/29/2022 19:25,20.98,12933.12
7/29/2022 19:30,20.68,13199.36
7/29/2022 19:35,20.16,11048.96
7/29/2022 19:40,19.77,9551.36
7/29/2022 19:45,19.3,8478.72
7/29/2022 19:50,18.96,7500.8
7/29/2022 19:55,18.74,7823.36
7/29/2022 20:00,18.4,7708.16
7/29/2022 20:05,18.14,9402.88
7/29/2022 20:10,17.84,8230.4
7/29/2022 20:15,17.59,8076.8
7/29/2022 20:20,17.63,6888.96
7/29/2022 20:25,17.67,6318.08
7/29/2022 20:30,17.72,6289.92
7/29/2022 20:35,17.76,6264.32
7/29/2022 20:40,17.8,5452.8
7/29/2022 20:45,17.93,5167.36
7/29/2022 20:50,18.06,6446.08
7/29/2022 20:55,18.14,5670.4
7/29/2022 21:00,18.19,6264.32
7/29/2022 21:05,18.32,6865.92
7/29/2022 21:10,18.36,6056.96
7/29/2022 21:15,18.4,6717.44
7/29/2022 21:20,18.53,7132.16
7/29/2022 21:25,18.83,7247.36
7/29/2022 21:30,19.26,11970.56
7/29/2022 21:35,19.13,7147.52
7/29/2022 21:40,19.05,6597.12
7/29/2022 21:45,18.83,4929.28
7/29/2022 21:50,18.87,5090.56
7/29/2022 21:55,18.83,3683.84
7/29/2022 22:00,18.83,3516.16
7/29/2022 22:05,18.79,2739.2
7/29/2022 22:10,18.83,2917.12
7/29/2022 22:15,19,4152.32
7/29/2022 22:20,19.09,4705.28
7/29/2022 22:25,19.17,5032.96
7/29/2022 22:30,19.3,4564.48
7/29/2022 22:35,19.43,6051.84
7/29/2022 22:40,18.62,3449.6
7/29/2022 22:45,18.1,2862.08
7/29/2022 22:50,17.84,4038.4
7/29/2022 22:55,17.46,2675.2
7/29/2022 23:00,17.33,1922.56
7/29/2022 23:05,17.33,1633.28
7/29/2022 23:10,17.41,1413.12
7/29/2022 23:15,17.41,1060.8
7/29/2022 23:20,17.5,928.32
7/29/2022 23:25,17.54,862.72
7/29/2022 23:30,17.59,934.4
7/29/2022 23:35,17.63,816.64
7/29/2022 23:40,17.67,673.6
7/29/2022 23:45,17.67,522.88
7/29/2022 23:50,17.72,379.68
7/29/2022 23:55,17.76,245.92
7/30/2022 0:00,17.76,125.48
7/30/2022 0:05,17.8,89.28
7/30/2022 0:10,17.84,56.46
7/30/2022 0:15,17.89,29.93
7/30/2022 0:20,17.93,16.82
7/30/2022 0:25,17.93,13.24
7/30/2022 0:30,17.97,11.74
7/30/2022 0:35,18.02,10.91
7/30/2022 0:40,18.06,10.91
7/30/2022 0:45,18.06,10.49
7/30/2022 0:50,18.1,10.49
7/30/2022 0:55,18.14,10.49
7/30/2022 1:00,18.19,10.49
7/30/2022 1:05,18.23,10.49
7/30/2022 1:10,18.23,10.28
7/30/2022 1:15,18.32,10.28
7/30/2022 1:20,18.32,10.28
7/30/2022 1:25,18.32,10.28
7/30/2022 1:30,18.36,10.28
7/30/2022 1:35,18.4,10.28
7/30/2022 1:40,18.4,10.28
7/30/2022 1:45,18.44,10.28
7/30/2022 1:50,18.49,10.07
7/30/2022 1:55,18.53,10.49
7/30/2022 2:00,18.49,0
7/30/2022 2:05,18.53,0
7/30/2022 2:10,18.57,0
7/30/2022 2:15,18.66,0
7/30/2022 2:20,18.62,0
7/30/2022 2:25,18.7,0.2
7/30/2022 2:30,18.7,0
7/30/2022 2:35,18.74,0
7/30/2022 2:40,18.74,0
7/30/2022 2:45,18.74,0
7/30/2022 2:50,18.7,0
7/30/2022 2:55,18.1,0
7/30/2022 3:00,17.72,0
7/30/2022 3:05,17.37,0
7/30/2022 3:10,17.16,0
7/30/2022 3:15,17.2,0
7/30/2022 3:20,17.29,0
7/30/2022 3:25,17.37,0
7/30/2022 3:30,17.41,0
7/30/2022 3:35,17.41,0
7/30/2022 3:40,17.5,0
7/30/2022 3:45,17.54,0
7/30/2022 3:50,17.59,0
7/30/2022 3:55,17.54,0
7/30/2022 4:00,17.63,0
7/30/2022 4:05,17.63,0
7/30/2022 4:10,17.72,0
7/30/2022 4:15,17.72,0
7/30/2022 4:20,17.8,0
7/30/2022 4:25,17.8,0
7/30/2022 4:30,17.84,0
7/30/2022 4:35,17.89,0
7/30/2022 4:40,17.93,0
7/30/2022 4:45,17.97,0
7/30/2022 4:50,17.97,0
7/30/2022 4:55,17.97,0
7/30/2022 5:00,17.97,0
7/30/2022 5:05,18.14,0
7/30/2022 5:10,18.14,0
7/30/2022 5:15,18.19,0
7/30/2022 5:20,18.19,0.2
7/30/2022 5:25,18.19,0
7/30/2022 5:30,18.23,0
7/30/2022 5:35,18.27,0
7/30/2022 5:40,18.36,0
7/30/2022 5:45,18.36,0
7/30/2022 5:50,18.4,0
7/30/2022 5:55,18.4,0
7/30/2022 6:00,18.4,0
7/30/2022 6:05,18.49,0
7/30/2022 6:10,18.53,0
7/30/2022 6:15,18.53,0
7/30/2022 6:20,18.57,0
7/30/2022 6:25,18.62,0
7/30/2022 6:30,18.62,0
7/30/2022 6:35,18.7,0
7/30/2022 6:40,18.66,0
7/30/2022 6:45,18.7,0
7/30/2022 6:50,18.74,0
7/30/2022 6:55,18.79,0
7/30/2022 7:00,18.79,0
7/30/2022 7:05,18.87,0
7/30/2022 7:10,18.87,0
7/30/2022 7:15,18.96,0
7/30/2022 7:20,18.92,0
7/30/2022 7:25,18.02,0
7/30/2022 7:30,17.59,0
7/30/2022 7:35,17.33,0
7/30/2022 7:40,17.24,0
7/30/2022 7:45,17.29,0
7/30/2022 7:50,17.33,0
7/30/2022 7:55,17.37,0
7/30/2022 8:00,17.46,0
7/30/2022 8:05,17.5,0
7/30/2022 8:10,17.54,0
7/30/2022 8:15,17.54,0
7/30/2022 8:20,17.59,0
7/30/2022 8:25,17.67,0
7/30/2022 8:30,17.67,0.41
7/30/2022 8:35,17.72,0
7/30/2022 8:40,17.76,0
7/30/2022 8:45,17.8,0
7/30/2022 8:50,17.84,0
7/30/2022 8:55,17.89,0
7/30/2022 9:00,17.89,0
7/30/2022 9:05,17.93,0
7/30/2022 9:10,17.93,0.2
7/30/2022 9:15,17.97,0.83
7/30/2022 9:20,18.02,2.09
7/30/2022 9:25,18.06,5.02
7/30/2022 9:30,18.02,14.28
7/30/2022 9:35,18.06,39.09
7/30/2022 9:40,18.1,66.04
7/30/2022 9:45,18.14,60.6
7/30/2022 9:50,18.14,41.24
7/30/2022 9:55,18.19,106.84
7/30/2022 10:00,18.23,181.84
7/30/2022 10:05,18.23,202
7/30/2022 10:10,18.23,209.52
7/30/2022 10:15,18.23,206.96
7/30/2022 10:20,18.27,216.4
7/30/2022 10:25,18.32,284.48
7/30/2022 10:30,18.36,374.56
7/30/2022 10:35,18.4,321.52
7/30/2022 10:40,18.4,318.16
7/30/2022 10:45,18.4,257.44
7/30/2022 10:50,18.44,419.84
7/30/2022 10:55,18.44,279.44
7/30/2022 11:00,18.49,436.64
7/30/2022 11:05,18.57,705.28
7/30/2022 11:10,18.57,1022.4
7/30/2022 11:15,18.66,2007.68
7/30/2022 11:20,18.79,2868.48
7/30/2022 11:25,18.79,2592
7/30/2022 11:30,18.87,2385.92
7/30/2022 11:35,18.87,2757.12
7/30/2022 11:40,18.92,2863.36
7/30/2022 11:45,19,3244.8
7/30/2022 11:50,19.05,2647.04
7/30/2022 11:55,19,1959.04
7/30/2022 12:00,19,1640.32
7/30/2022 12:05,19,2285.44
7/30/2022 12:10,19.13,3888.64
7/30/2022 12:15,18.49,4537.6
7/30/2022 12:20,17.97,3563.52
7/30/2022 12:25,17.76,4520.96
7/30/2022 12:30,17.63,4738.56
7/30/2022 12:35,17.37,5716.48
7/30/2022 12:40,17.54,6453.76
7/30/2022 12:45,17.67,5468.16
7/30/2022 12:50,17.67,4775.68
7/30/2022 12:55,17.76,5573.12
7/30/2022 13:00,17.89,5859.84
7/30/2022 13:05,17.97,5347.84
7/30/2022 13:10,18.19,6952.96
7/30/2022 13:15,18.14,5911.04
7/30/2022 13:20,18.44,9758.72
