DateTimeHOBO_UTC,Temp_Inc,Light_Inc,
8/2/2022 22:57,14.54,9369.6,
8/2/2022 23:02,14.11,8450.56,
8/2/2022 23:07,13.81,7283.2,
8/2/2022 23:12,13.9,5693.44,
8/2/2022 23:17,13.98,4218.88,
8/2/2022 23:22,14.03,3548.16,
8/2/2022 23:27,14.03,2856.96,
8/2/2022 23:32,14.03,2200.96,
8/2/2022 23:37,14.03,1541.12,
8/2/2022 23:42,14.03,1021.76,
8/2/2022 23:47,14.07,731.84,
8/2/2022 23:52,14.11,445.76,
8/2/2022 23:57,14.11,281.76,
8/3/2022 0:02,13.98,176.88,
8/3/2022 0:07,13.6,102.28,
8/3/2022 0:12,13.47,51.02,
8/3/2022 0:17,13.6,21.2,
8/3/2022 0:22,13.68,8.63,
8/3/2022 0:27,13.77,3.02,
8/3/2022 0:32,13.81,1.07,
8/3/2022 0:37,13.81,0.43,
8/3/2022 0:42,13.94,0,
8/3/2022 0:47,13.98,12.08,
8/3/2022 0:52,14.03,12.3,
8/3/2022 0:57,14.11,8.63,
8/3/2022 1:02,14.07,11.65,
8/3/2022 1:07,13.98,11.86,
8/3/2022 1:12,13.73,0,
8/3/2022 1:17,13.38,0,
8/3/2022 1:22,13.51,0,
8/3/2022 1:27,13.6,0,
8/3/2022 1:32,13.73,0,
8/3/2022 1:37,13.77,0,
8/3/2022 1:42,13.85,0,
8/3/2022 1:47,13.9,0,
8/3/2022 1:52,13.9,0,
8/3/2022 1:57,13.94,0,
8/3/2022 2:02,13.98,0,
8/3/2022 2:07,14.03,0,
8/3/2022 2:12,14.07,0,
8/3/2022 2:17,14.07,0,
8/3/2022 2:22,13.98,0,
8/3/2022 2:27,13.68,0,
8/3/2022 2:32,13.47,0,
8/3/2022 2:37,13.55,0,
8/3/2022 2:42,13.64,0,
8/3/2022 2:47,13.68,0,
8/3/2022 2:52,13.77,0,
8/3/2022 2:57,13.81,0,
8/3/2022 3:02,13.81,0,
8/3/2022 3:07,13.85,0,
8/3/2022 3:12,13.94,0,
8/3/2022 3:17,13.98,0,
8/3/2022 3:22,14.07,0,
8/3/2022 3:27,14.11,0,
8/3/2022 3:32,13.9,0,
8/3/2022 3:37,13.81,0,
8/3/2022 3:42,13.47,0,
8/3/2022 3:47,13.47,0,
8/3/2022 3:52,13.51,0,
8/3/2022 3:57,13.64,0,
8/3/2022 4:02,13.81,0.21,
8/3/2022 4:07,13.85,0,
8/3/2022 4:12,13.94,0,
8/3/2022 4:17,14.03,0,
8/3/2022 4:22,14.07,0,
