DateTimeHOBO_UTC,Temp_Inc,Light_Inc,,,,,,,,,,,,,,,,,,,,,,,Coupler Detached (LGR S/N: 9950656),Host Connected (LGR S/N: 9950656),Coupler Attached (LGR S/N: 9950656),Stopped (LGR S/N: 9950656),End Of File (LGR S/N: 9950656)
7/19/2021 22:09,24.448,1463.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021 22:14,24.351,1377.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021 22:19,24.351,1722.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021 22:24,24.255,1808.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021 22:29,24.158,1377.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021 22:34,23.966,818.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021 22:39,23.966,667.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021 22:44,23.869,775,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021 22:49,23.773,753.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021 22:54,23.773,721.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021 22:59,23.677,645.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021 23:04,23.581,452.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021 23:09,23.484,366,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021 23:14,23.388,269.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021 23:19,23.388,258.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021 23:24,23.388,279.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021 23:29,23.484,226,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021 23:34,23.581,161.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021 23:39,23.581,118.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021 23:44,23.677,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021 23:49,23.773,129.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021 23:54,23.869,139.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/19/2021 23:59,23.869,150.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 0:04,23.966,107.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 0:09,23.966,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 0:14,24.062,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 0:19,24.062,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 0:24,24.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 0:29,24.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 0:34,24.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 0:39,24.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 0:44,24.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 0:49,24.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 0:54,24.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 0:59,24.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 1:04,24.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 1:09,24.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 1:14,24.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 1:19,24.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 1:24,24.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 1:29,24.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 1:34,24.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 1:39,24.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 1:44,24.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 1:49,24.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 1:54,24.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 1:59,24.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 2:04,24.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 2:09,24.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 2:14,24.158,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 2:19,24.062,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 2:24,24.062,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 2:29,24.062,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 2:34,24.062,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 2:39,24.062,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 2:44,23.966,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 2:49,23.966,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 2:54,23.966,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 2:59,23.966,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 3:04,23.869,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 3:09,23.869,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 3:14,23.869,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 3:19,23.773,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 3:24,23.773,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 3:29,23.773,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 3:34,23.677,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 3:39,23.677,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 3:44,23.581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 3:49,23.581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 3:54,23.581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 3:59,23.581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 4:04,23.484,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 4:09,23.484,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 4:14,23.484,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 4:19,23.484,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 4:24,23.388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 4:29,23.388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 4:34,23.388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 4:39,23.388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 4:44,23.388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 4:49,23.388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 4:54,23.388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 4:59,23.388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 5:04,23.388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 5:09,23.292,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 5:14,23.292,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 5:19,23.292,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 5:24,23.292,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 5:29,23.292,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 5:34,23.292,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 5:39,23.292,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 5:44,23.292,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 5:49,23.292,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 5:54,23.292,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 5:59,23.388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 6:04,23.388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 6:09,23.388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 6:14,23.388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 6:19,23.388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 6:24,23.388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 6:29,23.388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 6:34,23.388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 6:39,23.388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 6:44,23.388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 6:49,23.484,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 6:54,23.484,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 6:59,23.484,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 7:04,23.484,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 7:09,23.484,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 7:14,23.484,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 7:19,23.484,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 7:24,23.484,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 7:29,23.484,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 7:34,23.581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 7:39,23.581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 7:44,23.581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 7:49,23.581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 7:54,23.581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 7:59,23.581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 8:04,23.581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 8:09,23.581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 8:14,23.581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 8:19,23.581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 8:24,23.581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 8:29,23.581,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 8:34,23.484,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 8:39,23.388,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 8:44,23.292,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 8:49,23.196,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 8:54,23.004,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 8:59,22.908,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 9:04,22.812,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 9:09,22.717,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 9:14,22.621,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 9:19,22.525,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 9:24,22.429,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 9:29,22.333,10.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 9:34,22.238,32.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 9:39,22.238,64.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 9:44,22.142,96.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 9:49,22.142,139.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 9:54,22.046,193.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 9:59,22.046,226,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 10:04,21.951,258.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 10:09,21.951,322.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 10:14,21.855,366,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 10:19,21.855,409,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 10:24,21.855,452.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 10:29,21.855,452.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 10:34,21.76,430.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 10:39,21.76,1205.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 10:44,21.76,1141,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 10:49,21.76,1550,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 10:54,21.76,1550,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 10:59,21.76,850.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 11:04,21.664,925.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 11:09,21.664,882.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 11:14,21.664,968.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 11:19,21.76,1065.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 11:24,21.855,1141,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 11:29,21.855,1097.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 11:34,21.951,1334.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 11:39,22.046,1313.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 11:44,22.142,1377.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 11:49,22.142,1377.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 11:54,22.238,1463.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 11:59,22.238,1334.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 12:04,22.525,3616.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 12:09,22.621,3444.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 12:14,22.621,4305.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 12:19,22.717,4822.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 12:24,22.812,4822.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 12:29,22.908,4650,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 12:34,22.908,5166.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 12:39,23.004,3272.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 12:44,22.717,2411.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 12:49,22.812,6200,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 12:54,23.004,9300.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 12:59,22.908,2669.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 13:04,22.812,2583.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 13:09,22.812,2669.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 13:14,22.908,2755.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 13:19,22.908,2583.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 13:24,23.1,10333.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 13:29,23.292,12400.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 13:34,23.388,14466.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 13:39,23.484,12400.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 13:44,23.484,13089,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 13:49,23.581,14466.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 13:54,23.581,16533.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 13:59,23.677,15844.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 14:04,23.581,8611.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 14:09,23.677,16533.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 14:14,23.581,14466.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 14:19,23.581,20666.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 14:24,23.581,14466.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 14:29,23.581,16533.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 14:34,23.581,17222.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 14:39,23.581,16533.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 14:44,23.773,22044.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 14:49,23.966,20666.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 14:54,24.062,20666.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 14:59,24.158,19289,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 15:04,24.255,21355.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 15:09,24.448,19289,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 15:14,24.545,20666.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 15:19,24.641,19289,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 15:24,24.738,21355.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 15:29,24.835,22044.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 15:34,24.931,18600.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 15:39,25.125,20666.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 15:44,24.931,12400.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 15:49,24.931,5166.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 15:54,24.931,6200,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 15:59,25.028,5166.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 16:04,25.125,6544.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 16:09,25.222,6544.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 16:14,25.222,6200,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 16:19,25.319,7233.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 16:24,25.416,7233.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 16:29,25.319,8266.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 16:34,25.222,5166.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 16:39,24.931,6544.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 16:44,25.125,21355.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 16:49,25.125,21355.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 16:54,24.931,19977.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 16:59,24.835,18600.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 17:04,24.738,19977.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 17:09,24.641,18600.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 17:14,24.641,20666.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 17:19,24.545,20666.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 17:24,24.545,19289,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 17:29,24.545,19977.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 17:34,24.448,21355.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 17:39,24.448,20666.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 17:44,24.448,20666.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 17:49,24.351,22044.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 17:54,24.255,20666.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 17:59,24.351,19289,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 18:04,24.351,20666.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 18:09,24.351,20666.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 18:14,24.351,19289,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 18:19,24.351,18600.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 18:24,24.351,18600.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 18:29,24.255,8266.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 18:34,24.255,20666.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 18:39,24.448,20666.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 18:44,24.448,22044.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 18:49,24.545,21355.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 18:54,24.641,21355.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 18:59,24.641,19977.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 19:04,24.738,17911.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 19:09,24.738,15844.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 19:14,24.835,16533.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 19:19,24.931,14466.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 19:24,24.931,7577.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 19:29,24.931,5511.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 19:34,24.931,14466.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 19:39,25.222,14466.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 19:44,25.125,5511.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 19:49,25.125,10333.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 19:54,25.222,11711.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 19:59,25.222,10677.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 20:04,25.222,8266.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 20:09,25.222,5166.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 20:14,25.222,6200,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 20:19,25.222,6200,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 20:24,25.222,5511.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 20:29,25.125,5166.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 20:34,25.125,5166.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 20:39,25.028,3788.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 20:44,25.028,4822.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 20:49,24.931,5166.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 20:54,24.931,5166.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 20:59,24.931,4822.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 21:04,24.931,4305.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 21:09,24.835,4133.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 21:14,24.835,4133.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 21:19,24.835,3788.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 21:24,24.738,3788.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 21:29,24.738,3444.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 21:34,24.738,3444.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 21:39,24.641,3272.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 21:44,24.641,3272.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 21:49,24.641,2583.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 21:54,24.545,2755.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 21:59,24.545,2152.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 22:04,24.448,2325,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 22:09,24.448,1980.6,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 22:14,24.351,1722.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 22:19,24.351,1550,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 22:24,24.351,1808.3,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 22:29,24.255,1722.2,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 22:34,24.255,1550,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 22:39,24.255,1377.8,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 22:44,24.158,1119.5,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 22:49,24.158,1097.9,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 22:54,24.158,1001,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 22:59,24.158,925.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 23:04,24.158,958,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 23:09,24.158,818.1,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 23:14,24.062,742.7,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 23:19,24.062,484.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
7/20/2021 23:24,24.062,527.4,,,,,,,,,,,,,,,,,,,,,,,,,,,
