DateTimeHOBO_UTC,Temp_Inc,Light_Inc
7/16/2021 18:13,17.76,2325
7/16/2021 18:28,17.094,2152.8
7/16/2021 18:43,16.523,2238.9
7/16/2021 18:58,16.713,1636.1
7/16/2021 19:13,16.332,2066.7
7/16/2021 19:28,15.855,1550
7/16/2021 19:43,15.76,1259.4
7/16/2021 19:58,15.378,1463.9
7/16/2021 20:13,15.187,1345.5
7/16/2021 20:28,14.9,1184
7/16/2021 20:43,14.613,1141
7/16/2021 20:58,14.517,1044.1
7/16/2021 21:13,14.996,1076.4
7/16/2021 21:28,15.378,947.2
7/16/2021 21:43,15.664,1463.9
7/16/2021 21:58,15.76,775
7/16/2021 22:13,15.855,796.5
7/16/2021 22:28,16.046,495.1
7/16/2021 22:43,16.046,215.3
7/16/2021 22:58,15.951,366
7/16/2021 23:13,16.141,258.3
7/16/2021 23:28,15.951,75.3
7/16/2021 23:43,15.951,21.5
7/16/2021 23:58,15.855,0
7/17/2021 0:13,15.855,0
7/17/2021 0:28,15.76,0
7/17/2021 0:43,15.76,0
7/17/2021 0:58,15.664,0
7/17/2021 1:13,15.473,0
7/17/2021 1:28,15.378,0
7/17/2021 1:43,15.378,0
7/17/2021 1:58,15.091,0
7/17/2021 2:13,15.187,0
7/17/2021 2:28,15.282,0
7/17/2021 2:43,14.996,0
7/17/2021 2:58,14.996,0
7/17/2021 3:13,14.996,0
7/17/2021 3:28,14.804,0
7/17/2021 3:43,14.804,0
7/17/2021 3:58,14.804,0
7/17/2021 4:13,14.9,0
7/17/2021 4:28,14.709,0
7/17/2021 4:43,14.613,0
7/17/2021 4:58,14.421,0
7/17/2021 5:13,14.517,0
7/17/2021 5:28,14.613,0
7/17/2021 5:43,14.613,0
7/17/2021 5:58,14.9,0
7/17/2021 6:13,14.996,0
7/17/2021 6:28,15.091,0
7/17/2021 6:43,15.187,0
7/17/2021 6:58,15.378,0
7/17/2021 7:13,15.091,0
7/17/2021 7:28,15.091,0
7/17/2021 7:43,15.282,0
7/17/2021 7:58,14.996,0
7/17/2021 8:13,15.091,0
7/17/2021 8:28,15.091,0
7/17/2021 8:43,14.996,0
7/17/2021 8:58,15.664,0
7/17/2021 9:13,15.855,0
7/17/2021 9:28,15.473,0
7/17/2021 9:43,15.378,10.8
7/17/2021 9:58,15.951,43.1
7/17/2021 10:13,15.855,21.5
7/17/2021 10:28,15.76,43.1
7/17/2021 10:43,15.76,183
7/17/2021 10:58,15.473,236.8
7/17/2021 11:13,15.664,247.6
7/17/2021 11:28,15.664,344.4
7/17/2021 11:43,15.664,419.8
7/17/2021 11:58,15.378,473.6
7/17/2021 12:13,15.473,699.7
7/17/2021 12:28,15.378,753.5
7/17/2021 12:43,15.569,1022.6
7/17/2021 12:58,15.664,968.8
7/17/2021 13:13,15.569,1151.7
7/17/2021 13:28,15.664,1377.8
7/17/2021 13:43,15.664,1367
7/17/2021 13:58,16.046,1377.8
7/17/2021 14:13,15.664,1463.9
7/17/2021 14:28,15.473,1636.1
7/17/2021 14:43,15.951,1808.3
7/17/2021 14:58,16.332,2066.7
7/17/2021 15:13,16.427,1808.3
7/17/2021 15:28,16.618,2325
7/17/2021 15:43,16.999,2066.7
7/17/2021 15:58,15.76,1722.2
7/17/2021 16:13,13.846,2497.2
7/17/2021 16:28,14.325,2497.2
7/17/2021 16:43,15.091,2238.9
7/17/2021 16:58,13.846,2238.9
7/17/2021 17:13,14.038,2238.9
7/17/2021 17:28,14.9,2238.9
7/17/2021 17:43,15.378,2497.2
7/17/2021 17:58,12.883,2411.1
7/17/2021 18:13,14.325,2583.4
7/17/2021 18:28,14.9,2583.4
7/17/2021 18:43,15.378,2152.8
7/17/2021 18:58,13.461,2927.8
7/17/2021 19:13,14.709,2927.8
7/17/2021 19:28,15.282,3788.9
7/17/2021 19:43,13.461,3272.2
7/17/2021 19:58,14.325,2325
7/17/2021 20:13,15.091,2066.7
7/17/2021 20:28,14.996,2411.1
7/17/2021 20:43,14.23,785.8
7/17/2021 20:58,16.332,430.6
7/17/2021 21:13,14.23,387.5
7/17/2021 21:28,13.076,344.4
7/17/2021 21:43,15.187,387.5
7/17/2021 21:58,14.517,516.7
7/17/2021 22:13,14.709,419.8
7/17/2021 22:28,15.378,258.3
7/17/2021 22:43,13.654,215.3
7/17/2021 22:58,14.9,430.6
7/17/2021 23:13,15.473,107.6
7/17/2021 23:28,13.269,43.1
7/17/2021 23:43,14.9,21.5
7/17/2021 23:58,15.378,0
7/18/2021 0:13,13.365,0
7/18/2021 0:28,14.996,0
7/18/2021 0:43,15.378,0
7/18/2021 0:58,13.076,0
7/18/2021 1:13,14.517,0
7/18/2021 1:28,15.091,0
7/18/2021 1:43,15.473,0
7/18/2021 1:58,13.076,0
7/18/2021 2:13,14.613,0
7/18/2021 2:28,15.091,0
7/18/2021 2:43,14.9,0
7/18/2021 2:58,14.038,0
7/18/2021 3:13,14.9,0
7/18/2021 3:28,15.282,0
7/18/2021 3:43,15.569,0
7/18/2021 3:58,13.846,0
7/18/2021 4:13,15.091,0
7/18/2021 4:28,15.473,0
7/18/2021 4:43,13.558,0
7/18/2021 4:58,14.9,0
7/18/2021 5:13,15.378,0
7/18/2021 5:28,14.421,0
7/18/2021 5:43,14.421,0
7/18/2021 5:58,14.996,0
7/18/2021 6:13,15.282,0
7/18/2021 6:28,15.473,0
7/18/2021 6:43,15.664,0
7/18/2021 6:58,13.846,0
7/18/2021 7:13,14.9,0
7/18/2021 7:28,15.187,0
7/18/2021 7:43,15.378,0
7/18/2021 7:58,15.569,0
7/18/2021 8:13,13.461,0
7/18/2021 8:28,15.091,0
7/18/2021 8:43,15.473,0
7/18/2021 8:58,15.569,0
7/18/2021 9:13,15.664,0
7/18/2021 9:28,15.187,0
7/18/2021 9:43,15.187,21.5
7/18/2021 9:58,15.473,21.5
7/18/2021 10:13,15.664,43.1
7/18/2021 10:28,13.846,32.3
7/18/2021 10:43,14.804,53.8
7/18/2021 10:58,15.282,118.4
7/18/2021 11:13,15.664,269.1
7/18/2021 11:28,14.996,258.3
7/18/2021 11:43,15.187,398.3
7/18/2021 11:58,15.473,376.7
7/18/2021 12:13,15.664,452.1
7/18/2021 12:28,14.9,452.1
7/18/2021 12:43,15.187,527.4
7/18/2021 12:58,15.473,624.3
7/18/2021 13:13,15.76,828.8
7/18/2021 13:28,14.9,710.4
7/18/2021 13:43,15.378,1141
7/18/2021 13:58,15.569,1367
7/18/2021 14:13,15.76,742.7
7/18/2021 14:28,14.996,839.6
7/18/2021 14:43,15.473,1162.5
7/18/2021 14:58,14.996,2669.5
7/18/2021 15:13,14.996,2497.2
7/18/2021 15:28,15.569,2497.2
7/18/2021 15:43,13.942,3100
7/18/2021 15:58,15.187,1334.7
7/18/2021 16:13,15.664,1313.2
7/18/2021 16:28,14.325,2927.8
7/18/2021 16:43,15.473,2755.6
7/18/2021 16:58,13.75,516.7
7/18/2021 17:13,15.091,226
7/18/2021 17:28,15.569,1377.8
7/18/2021 17:43,14.613,1808.3
7/18/2021 17:58,15.569,1302.4
7/18/2021 18:13,13.365,1722.2
7/18/2021 18:28,15.187,1894.5
7/18/2021 18:43,14.709,2497.2
7/18/2021 18:58,15.091,1636.1
7/18/2021 19:13,15.187,1636.1
7/18/2021 19:28,14.709,839.6
7/18/2021 19:43,15.569,1141
7/18/2021 19:58,13.942,925.7
7/18/2021 20:13,15.473,925.7
7/18/2021 20:28,12.98,473.6
7/18/2021 20:43,15.282,333.7
7/18/2021 20:58,13.269,667.4
7/18/2021 21:13,14.996,279.9
7/18/2021 21:28,15.187,366
7/18/2021 21:43,14.23,247.6
7/18/2021 21:58,15.378,355.2
7/18/2021 22:13,13.076,236.8
7/18/2021 22:28,14.996,667.4
7/18/2021 22:43,14.038,269.1
7/18/2021 22:58,14.804,107.6
7/18/2021 23:13,15.569,64.6
7/18/2021 23:28,15.76,53.8
7/18/2021 23:43,14.709,43.1
7/18/2021 23:58,15.473,10.8
7/19/2021 0:13,15.76,0
7/19/2021 0:28,14.23,0
7/19/2021 0:43,15.282,0
7/19/2021 0:58,15.664,0
7/19/2021 1:13,12.98,0
7/19/2021 1:28,15.091,0
7/19/2021 1:43,15.569,0
7/19/2021 1:58,13.269,0
7/19/2021 2:13,15.378,0
7/19/2021 2:28,15.569,0
7/19/2021 2:43,13.654,0
7/19/2021 2:58,14.996,0
7/19/2021 3:13,15.473,0
7/19/2021 3:28,15.664,0
7/19/2021 3:43,13.846,0
7/19/2021 3:58,14.996,0
7/19/2021 4:13,15.378,0
7/19/2021 4:28,15.569,0
7/19/2021 4:43,15.76,0
7/19/2021 4:58,14.23,0
7/19/2021 5:13,15.282,0
7/19/2021 5:28,15.569,0
7/19/2021 5:43,15.76,0
7/19/2021 5:58,13.461,0
7/19/2021 6:13,15.091,0
7/19/2021 6:28,15.378,0
7/19/2021 6:43,15.664,0
7/19/2021 6:58,13.461,0
7/19/2021 7:13,15.187,0
7/19/2021 7:28,15.569,0
7/19/2021 7:43,15.664,0
7/19/2021 7:58,15.76,0
7/19/2021 8:13,14.804,0
7/19/2021 8:28,15.473,0
7/19/2021 8:43,14.038,0
7/19/2021 8:58,14.996,0
7/19/2021 9:13,15.378,0
7/19/2021 9:28,15.569,0
7/19/2021 9:43,15.76,0
7/19/2021 9:58,13.846,43.1
7/19/2021 10:13,14.996,86.1
7/19/2021 10:28,15.378,118.4
7/19/2021 10:43,15.664,172.2
7/19/2021 10:58,14.038,129.2
7/19/2021 11:13,15.187,258.3
7/19/2021 11:28,15.473,204.5
7/19/2021 11:43,15.76,2927.8
7/19/2021 11:58,14.804,333.7
7/19/2021 12:13,14.325,333.7
7/19/2021 12:28,15.282,1377.8
7/19/2021 12:43,15.473,731.9
7/19/2021 12:58,15.664,1194.8
7/19/2021 13:13,12.883,1808.3
7/19/2021 13:28,14.804,1722.2
7/19/2021 13:43,15.378,1894.5
7/19/2021 13:58,15.664,2152.8
7/19/2021 14:13,13.365,1636.1
7/19/2021 14:28,14.9,1141
7/19/2021 14:43,15.473,1550
7/19/2021 14:58,12.883,1302.4
7/19/2021 15:13,18.045,3100
7/19/2021 15:28,18.045,8611.2
7/19/2021 15:43,18.901,3616.7
7/19/2021 15:58,19.377,3616.7
7/19/2021 16:13,18.521,3444.5
7/19/2021 16:28,18.14,2755.6
7/19/2021 16:43,18.045,2497.2
7/19/2021 16:58,18.806,5166.7
7/19/2021 17:13,19.282,8266.7
7/19/2021 17:28,19.377,6200
7/19/2021 17:43,18.045,2238.9
7/19/2021 17:58,17.76,5511.1
7/19/2021 18:13,16.808,4994.5
7/19/2021 18:28,15.473,1636.1
7/19/2021 18:43,15.951,6544.5
7/19/2021 18:58,16.999,12400.1
7/19/2021 19:13,17.76,6200
7/19/2021 19:28,18.426,10333.4
